id,which_grant,funder_id,funder_name,award_id
W2093606296,1,F4320337359,National Institute of Neurological Disorders and Stroke,NS075177
W2093606296,2,F4320337359,National Institute of Neurological Disorders and Stroke,NS078304)
W2093606296,3,F4320337375,National Center for Research Resources,RR00165
W2093606296,4,F4320337375,National Center for Research Resources,P51RR000165
W2101356050,1,F4320310455,Kræftens Bekæmpelse,NA
W2101356050,2,F4320310728,Centre International de Recherche sur le Cancer,NA
W2101356050,3,F4320319985,Cancer Research UK,NA
W2101356050,4,F4320319992,British Heart Foundation,NA
W2101356050,5,F4320320068,Stroke Association,NA
W2101356050,6,F4320320300,European Commission,NA
W2101356050,7,F4320321114,Bundesministerium für Bildung und Forschung,DFG NO446/7-1
W2101356050,8,F4320321114,Bundesministerium für Bildung und Forschung,EXC306 and EXC306/2
W2101356050,9,F4320322363,Ligue Contre le Cancer,NA
W2101356050,10,F4320323807,Institut National Du Cancer,2009-139
W2101356050,11,F4320324827,Mutuelle Générale de l'Education Nationale,NA
W2101356050,12,F4320334633,World Cancer Research Fund,NA
W2101356050,13,F4320335055,Health and Medical Research Fund,NA
W2060632341,1,F4320307105,Amgen,NA
W2060632341,2,F4320337338,"National Heart, Lung, and Blood Institute",NA
W2060632341,3,F4320337345,Office of Naval Research,N00014-06-1-0704
W2060632341,4,F4320337345,Office of Naval Research,N00014-08-1-0058
W2060632341,5,F4320337351,National Cancer Institute,NA
W2060632341,6,F4320337355,National Institute of Allergy and Infectious Diseases,NA
W2003656303,1,F4320306761,Be The Match Foundation,NA
W2003656303,2,F4320307105,Amgen,NA
W2003656303,3,F4320307773,GlaxoSmithKline,NA
W2003656303,4,F4320307776,Merck,NA
W2003656303,5,F4320307781,Sanofi,NA
W2003656303,6,F4320307820,WellPoint,NA
W2003656303,7,F4320308295,Leukemia and Lymphoma Society,NA
W2003656303,8,F4320309021,Ariad Pharmaceuticals,NA
W2003656303,9,F4320309086,Celgene,NA
W2003656303,10,F4320309487,Osiris Therapeutics,NA
W2003656303,11,F4320309533,Tarix Pharmaceuticals,NA
W2003656303,12,F4320309567,Therakos,NA
W2003656303,13,F4320309846,Blue Cross and Blue Shield Association,NA
W2003656303,14,F4320310786,StemCyte,NA
W2003656303,15,F4320311066,Otsuka America Pharmaceutical,NA
W2003656303,16,F4320311685,Sigma-Tau Pharmaceuticals,NA
W2003656303,17,F4320311929,Seattle Genetics,NA
W2003656303,18,F4320321511,CellGenix,NA
W2003656303,19,F4320322336,Kiadis Pharma,NA
W2003656303,20,F4320327470,Swedish Orphan Biovitrum,NA
W2003656303,21,F4320332193,Genentech,NA
W2003656303,22,F4320332406,Terumo BCT,NA
W2003656303,23,F4320337338,"National Heart, Lung, and Blood Institute",NA
W2003656303,24,F4320337345,Office of Naval Research,N00014-06-1-0704
W2003656303,25,F4320337345,Office of Naval Research,N00014-08-1-0058
W2003656303,26,F4320337351,National Cancer Institute,NA
W2003656303,27,F4320337355,National Institute of Allergy and Infectious Diseases,NA
W2004155733,1,F4320311687,Ministry of Education,NA
W2004155733,2,F4320321040,National Science Council,NSC 99-2320-B-006-026-MY3
W2004155733,3,F4320321040,National Science Council,NSC 101-2627-B-006
W2004155733,4,F4320324663,National Cheng Kung University,NSC 97-3122-B-006-011
W2155813103,1,F4320320893,Institut National de la Santé et de la Recherche Médicale,R01HG005119
W1968745298,1,F4320335787,Fundamental Research Funds for the Central Universities,KLIB-KF201107
W1967483586,1,F4320332161,National Institutes of Health,5R01-DK067110
W2091597635,1,F4320306230,American Heart Association,NA
W2130797803,1,F4320321001,National Natural Science Foundation of China,31170933
W2130797803,2,F4320332161,National Institutes of Health,NA
W2130797803,3,F4320337338,"National Heart, Lung, and Blood Institute",NA
W1887484017,1,F4320337375,National Center for Research Resources,P51RR000165
W1970567538,1,F4320332161,National Institutes of Health,AG10124
W2026261879,1,F4320306147,Brain and Behavior Research Foundation,NA
W2026261879,2,F4320306164,Simons Foundation,NA
W2026261879,3,F4320337354,National Institute of General Medical Sciences,K12 GM000680
W2085849231,1,F4320321739,Consejo Nacional de Ciencia y Tecnología,79897
W2085849231,2,F4320321739,Consejo Nacional de Ciencia y Tecnología,160023
W2085849231,3,F4320321739,Consejo Nacional de Ciencia y Tecnología,48777
W2085849231,4,F4320321739,Consejo Nacional de Ciencia y Tecnología,167673
W2085849231,5,F4320321739,Consejo Nacional de Ciencia y Tecnología,105457
W1963514938,1,F4320332161,National Institutes of Health,DK059904
W2057945141,1,F4320332161,National Institutes of Health,NS-079331
W2020294802,1,F4320332161,National Institutes of Health,R24 DK082840
W2115257595,1,F4320306497,Roswell Park Cancer Institute,NA
W2115257595,2,F4320337351,National Cancer Institute,CA16056
W2047066205,1,F4320313122,Hemophilia of Georgia,NA
W2047066205,2,F4320332591,Intellectual and Developmental Disabilities Research Center,UL1RR031988
W2047066205,3,F4320332591,Intellectual and Developmental Disabilities Research Center,CTSI-CN
W2047066205,4,F4320338296,National Center for Medical Rehabilitation Research,5P30HD040677-10
W2083509197,1,F4320306127,U.S. Department of Veterans Affairs,NA
W2001459942,1,F4320306095,American Cancer Society,121603-PF-11-144-01-DMC
W1988413581,1,F4320332161,National Institutes of Health,T32AA013528
W1988413581,2,F4320332161,National Institutes of Health,P50AA135757
