id,which_grant,funder_id,funder_name,award_id
W2048051395,1,F4320332161,National Institutes of Health,AR54625
W2048051395,2,F4320332161,National Institutes of Health,AG28278
W2152640619,1,F4320332161,National Institutes of Health,CA43222
W2128579113,1,F4320332161,National Institutes of Health,R01GM066355
W2128579113,2,F4320332161,National Institutes of Health,5F32GM075712
W2128579113,3,F4320332161,National Institutes of Health,RR020839
W2128579113,4,F4320332161,National Institutes of Health,R01GM065334
W2120084535,1,F4320306301,Crohn's and Colitis Foundation of America,NA
W2120084535,2,F4320332161,National Institutes of Health,DK052230
W2120084535,3,F4320332161,National Institutes of Health,HD050685
W2120084535,4,F4320332161,National Institutes of Health,DK071597
W2120084535,5,F4320332161,National Institutes of Health,NS048478
W2120084535,6,F4320332161,National Institutes of Health,MH51699
W2028152693,1,F4320322120,National Research Foundation of Korea,E00244
W2086076421,1,F4320332161,National Institutes of Health,R01 GM059969
W2080275691,1,F4320306169,Eli and Edythe Broad Foundation,IBD-0226R
W2080275691,2,F4320306301,Crohn's and Colitis Foundation of America,NA
W2080275691,3,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,R01-DK061941-02
W2080275691,4,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,R01-DK06411
W2080275691,5,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,R24-DK064399
W1980283082,1,F4320332161,National Institutes of Health,R01NS049195
W1980283082,2,F4320332161,National Institutes of Health,R01NS37112
W2042224403,1,F4320311255,Israel National Road Safety Authority,AI49793
W2042224403,2,F4320311255,Israel National Road Safety Authority,DK3724
W2042224403,3,F4320311255,Israel National Road Safety Authority,OCTRI RR0241
W2042224403,4,F4320311255,Israel National Road Safety Authority,P50CA128613
W2042224403,5,F4320311255,Israel National Road Safety Authority,P50CA97186
W2042224403,6,F4320311255,Israel National Road Safety Authority,DK076343
W2042224403,7,F4320311255,Israel National Road Safety Authority,P01CA116676
W2042224403,8,F4320323556,Deutsche Krebshilfe,NA
W2042224403,9,F4320332161,National Institutes of Health,T32 AI07472
W2042224403,10,F4320332161,National Institutes of Health,T32 DK007680
W2043830961,1,F4320337346,National Institute of Mental Health,MH-072908
W2043830961,2,F4320337346,National Institute of Mental Health,MH-072088
W2030943500,1,F4320337351,National Cancer Institute,P50 CA128613
W2027194266,1,F4320332161,National Institutes of Health,NA
W2005795074,1,F4320332161,National Institutes of Health,GM065222
W2048975879,1,F4320332161,National Institutes of Health,NS041669
W2048975879,2,F4320332161,National Institutes of Health,NS0465016
W1967272716,1,F4320332161,National Institutes of Health,AR-051466
W1967272716,2,F4320337362,National Institute of Arthritis and Musculoskeletal and Skin Diseases,NA
W1968240147,1,F4320337354,National Institute of General Medical Sciences,U01-GM070749
W2949551814,1,F4320307853,CRDF Global,ARB2-2701-YE-05
W2079248534,1,F4320310224,Georgia Research Alliance,RR00165
W2079248534,2,F4320310224,Georgia Research Alliance,DA15162
W2059391518,1,F4320310224,Georgia Research Alliance,GRA.VAC09.I
W2059391518,2,F4320332161,National Institutes of Health,NA
W255064191,1,F4320332161,National Institutes of Health,PO1 CA116676
W17097696,1,F4320332161,National Institutes of Health,P01 CA116676
W213437815,1,F4320332161,National Institutes of Health,HL83120 (MK)
W213437815,2,F4320332161,National Institutes of Health,HL84683 (MR)
W213437815,3,F4320332161,National Institutes of Health,HL72724 (CAP)
W2287008325,1,F4320337330,National Institute on Alcohol Abuse and Alcoholism,NA
W2288231991,1,F4320332161,National Institutes of Health,DK53202
W2288231991,2,F4320332161,National Institutes of Health,DK59888
W2288231991,3,F4320332161,National Institutes of Health,DK79392
W2288231991,4,F4320332161,National Institutes of Health,DK72564
W2288231991,5,F4320332161,National Institutes of Health,DK61379
W2288231991,6,F4320332161,National Institutes of Health,DK55679
W258648979,1,F4320332161,National Institutes of Health,DK072372
W3176052452,1,F4320332161,National Institutes of Health,ES012870
W3176052452,2,F4320332161,National Institutes of Health,ES012929
W3176052452,3,F4320332161,National Institutes of Health,DK066008
W3177372221,1,F4320308332,Presbyterian Historical Society,M01 RR00039
W68276910,1,F4320332161,National Institutes of Health,DK63658
W87957551,1,F4320332161,National Institutes of Health,R01HL088554
W87957551,2,F4320332161,National Institutes of Health,R01HL083120
W87957551,3,F4320332161,National Institutes of Health,R15HL082647
W2047392226,1,F4320306082,Howard Hughes Medical Institute,NA
W2047392226,2,F4320306159,W. M. Keck Foundation,NA
W2047392226,3,F4320306271,Damon Runyon Cancer Research Foundation,NA
W2047392226,4,F4320308295,Leukemia and Lymphoma Society,NA
W2047392226,5,F4320332161,National Institutes of Health,R01 AI04389
W2047392226,6,F4320332161,National Institutes of Health,R01 CA103866
W2047392226,7,F4320332161,National Institutes of Health,K99 CA1296613-01A1
W2047392226,8,F4320332161,National Institutes of Health,R01 CA107166
W2075043037,1,F4320306230,American Heart Association,0840071N
W2075043037,2,F4320319992,British Heart Foundation,NA
W2075043037,3,F4320325681,NSW Health,NA
W2075043037,4,F4320332161,National Institutes of Health,HL88635
W2075043037,5,F4320332161,National Institutes of Health,DK53434
W2075043037,6,F4320332161,National Institutes of Health,HL71670
W2064195970,1,F4320306127,U.S. Department of Veterans Affairs,5 P30 CA015704
W2064195970,2,F4320337351,National Cancer Institute,RO1CA115513
W2048875539,1,F4320306076,National Science Foundation,0742762
W2048875539,2,F4320332161,National Institutes of Health,R01-AI42929
W2048875539,3,F4320332161,National Institutes of Health,R01-GM080403
W2065259435,1,F4320321491,Cancerfonden,NA
W2065259435,2,F4320322581,Vetenskapsrådet,NA
W2065259435,3,F4320332161,National Institutes of Health,ES02497
W2169155283,1,F4320313505,"Robert J. Kleberg, Jr. and Helen C. Kleberg Foundation",NA
W2169155283,2,F4320332161,National Institutes of Health,R01-DE-017982
W2093482493,1,F4320337351,National Cancer Institute,U10 CA98413
W2093482493,2,F4320337351,National Cancer Institute,U10 CA98543
W2113294504,1,F4320306127,U.S. Department of Veterans Affairs,NA
W2113294504,2,F4320332161,National Institutes of Health,DK51265
W2087833884,1,F4320332161,National Institutes of Health,GM-074888
W2055370247,1,F4320320879,Deutsche Forschungsgemeinschaft,KU 1019/9-4
W2055370247,2,F4320321114,Bundesministerium für Bildung und Forschung,01GU0525
W2035366058,1,F4320321001,National Natural Science Foundation of China,NA
W1992833081,1,F4320322554,Javna Agencija za Raziskovalno Dejavnost RS,P1-0002
