id,which_grant,funder_id,funder_name,award_id
W2063798177,1,F4320306123,FRAXA Research Foundation,NA
W2063798177,2,F4320306305,Dana Foundation,NA
W2063798177,3,F4320314127,National Fragile X Foundation,NA
W2063798177,4,F4320332161,National Institutes of Health,NS051127
W2063798177,5,F4320332161,National Institutes of Health,AR-41480
W2532585990,1,F4320306352,Georgia Cancer Coalition,W81XWH-04-1-0142
W2532585990,2,F4320306352,Georgia Cancer Coalition,P50 CA128613-01
W1981246513,1,F4320333204,Winship Cancer Institute,NA
W2055724035,1,F4320332161,National Institutes of Health,NA
W2099045979,1,F4320308295,Leukemia and Lymphoma Society,6249-05
W2099045979,2,F4320308295,Leukemia and Lymphoma Society,6033-08
W2099045979,3,F4320321001,National Natural Science Foundation of China,30471586
W2099045979,4,F4320321540,Ministry of Science and Technology of the People's Republic of China,2004AA215162
W2099045979,5,F4320332161,National Institutes of Health,R01 CA123490
W1967339944,1,F4320332161,National Institutes of Health,DC004701
W1998962894,1,F4320332161,National Institutes of Health,NA
W1982848297,1,F4320332161,National Institutes of Health,RG 4010-A-2
W1982848297,2,F4320332161,National Institutes of Health,NS39551
W1965784559,1,F4320306352,Georgia Cancer Coalition,NA
W1965784559,2,F4320309381,Emory University,NA
W1965784559,3,F4320332161,National Institutes of Health,R56CA94233
W1971763054,1,F4320332161,National Institutes of Health,DA-019287
W1971763054,2,F4320337347,National Institute on Drug Abuse,NA
W2134459911,1,F4320309381,Emory University,NA
W2134459911,2,F4320332161,National Institutes of Health,NA
W2134459911,3,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,RR17767
W2134459911,4,F4320337375,National Center for Research Resources,NA
W2094866275,1,F4320306095,American Cancer Society,CA123104
W2094866275,2,F4320306095,American Cancer Society,2-55016
W2094866275,3,F4320306095,American Cancer Society,6-47083
W2094866275,4,F4320306095,American Cancer Society,LC-06-004
W2094866275,5,F4320306095,American Cancer Society,RG-10215N
W1970648954,1,F4320332161,National Institutes of Health,K22-CA96560
W1970648954,2,F4320332161,National Institutes of Health,DMS-0405072
W1970648954,3,F4320332161,National Institutes of Health,K25-CA89868
W1970648954,4,F4320332161,National Institutes of Health,R01-CA106826
W2263589305,1,F4320332161,National Institutes of Health,AI064462
W2281481883,1,F4320310224,Georgia Research Alliance,NA
W2281481883,2,F4320332161,National Institutes of Health,GM068680
W2281481883,3,F4320332161,National Institutes of Health,GM049245
W108840934,1,F4320332161,National Institutes of Health,P01 DK54441
W109038386,1,F4320332161,National Institutes of Health,DK37963‐16
W109038386,2,F4320332161,National Institutes of Health,HL071621‐01
W144080241,1,F4320332161,National Institutes of Health,DK‐59888
W21009547,1,F4320308436,American Physiological Society,NIH P20RR0167141
W21009547,2,F4320308436,American Physiological Society,NSF 0639227
W21009547,3,F4320308436,American Physiological Society,ND EPSCoR EPS‐0447679
W21009547,4,F4320308436,American Physiological Society,NSF 0347259
W21009547,5,F4320308436,American Physiological Society,NIH 5RO1DA17963
W2253846539,1,F4320332161,National Institutes of Health,HL71014
W2253846539,2,F4320332161,National Institutes of Health,HL70531
W2253846539,3,F4320332161,National Institutes of Health,HL75209
W2255393325,1,F4320332161,National Institutes of Health,NA
W2261038624,1,F4320332161,National Institutes of Health,NA
W2262156692,1,F4320332161,National Institutes of Health,NA
W2273519948,1,F4320332161,National Institutes of Health,DK37963‐16
W2273519948,2,F4320332161,National Institutes of Health,HL071621‐01
W2281612393,1,F4320332161,National Institutes of Health,HL36028
W2289906159,1,F4320332161,National Institutes of Health,GM30308
W2598240764,1,F4320332161,National Institutes of Health,HL071621‐01
W2598240764,2,F4320332161,National Institutes of Health,DK37963‐16
W3174495504,1,F4320332161,National Institutes of Health,DK‐55567 (AN)
W44799613,1,F4320332161,National Institutes of Health,DK61521
W69974660,1,F4320332161,National Institutes of Health,AR 40908
W69974660,2,F4320332161,National Institutes of Health,AI 60573
W69974660,3,F4320332161,National Institutes of Health,AI 45011
W2101254765,1,F4320310293,Cummings Foundation,NA
W2101254765,2,F4320310809,Manitoba Health Research Council,NA
W2101254765,3,F4320311230,CancerCare Manitoba Foundation,NA
W2101254765,4,F4320320879,Deutsche Forschungsgemeinschaft,NA
W2101254765,5,F4320320994,Canada Research Chairs,NA
W2101254765,6,F4320332161,National Institutes of Health,T32 GM08320)
W2101254765,7,F4320332161,National Institutes of Health,RO1 GM62112
W2101254765,8,F4320334506,Canadian Institutes of Health Research,NA
W2062783006,1,F4320332161,National Institutes of Health,R01-DK53434
W2062783006,2,F4320332161,National Institutes of Health,RO1 DK46409
W2062783006,3,F4320332161,National Institutes of Health,P20-GM72048
W2064390126,1,F4320309151,Vanderbilt University,R01-EY12683
W2064390126,2,F4320332161,National Institutes of Health,T32 GM08320
W2064390126,3,F4320337354,National Institute of General Medical Sciences,NA
W2048465199,1,F4320311904,Wellcome Trust,070772
W2048465199,2,F4320319992,British Heart Foundation,PG/05/128/19884
W2048465199,3,F4320319992,British Heart Foundation,FS/05/050
W2048465199,4,F4320319992,British Heart Foundation,PG/03/065
W2120923457,1,F4320306230,American Heart Association,0535121
W2120923457,2,F4320332161,National Institutes of Health,GM 081168
W2120923457,3,F4320332161,National Institutes of Health,GM067871
W2120923457,4,F4320332161,National Institutes of Health,AI 080580
W2120923457,5,F4320332161,National Institutes of Health,GM63477
W2051871263,1,F4320332161,National Institutes of Health,HL079644
W2123786825,1,F4320309151,Vanderbilt University,NA
W2123786825,2,F4320332161,National Institutes of Health,1-RO1-GM-068953-01
W2096565630,1,F4320306082,Howard Hughes Medical Institute,NA
W2096565630,2,F4320337351,National Cancer Institute,R21-CA95995
W2068439158,1,F4320334282,"Vanderbilt Kennedy Center, Vanderbilt University Medical Center",R01 MH-074027
W2068439158,2,F4320334282,"Vanderbilt Kennedy Center, Vanderbilt University Medical Center",MH45156
W2068439158,3,F4320334282,"Vanderbilt Kennedy Center, Vanderbilt University Medical Center",P30 HD15052
W2068439158,4,F4320337346,National Institute of Mental Health,NO1 MH90001
W2167675162,1,F4320332161,National Institutes of Health,NIH‐Po1‐NS44282
W2050000308,1,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,DK38226
W2050000308,2,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,DK074359
W2050000308,3,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,GM37922
W2000718807,1,F4320306095,American Cancer Society,RSG0424901CCG
W2000718807,2,F4320306673,Dermatology Foundation,NA
W2000718807,3,F4320332161,National Institutes of Health,CA055724
W2000718807,4,F4320332161,National Institutes of Health,CA111947
W2000718807,5,F4320337362,National Institute of Arthritis and Musculoskeletal and Skin Diseases,P30AR41943
W2143086509,1,F4320337351,National Cancer Institute,R01 CA62212 (CLA)
W2143086509,2,F4320337351,National Cancer Institute,K22 CA109590 (AMW)
W2143086509,3,F4320337351,National Cancer Institute,R01 CA80195 (CLA)
W2143086509,4,F4320337351,National Cancer Institute,K99 CA125892 (SEW)
W2143086509,5,F4320337351,National Cancer Institute,U54 CA113007
W1998996689,1,F4320306172,Juvenile Diabetes Research Foundation International,NA
W1998996689,2,F4320306230,American Heart Association,NA
W1998996689,3,F4320332161,National Institutes of Health,NA
W2066724171,1,F4320309751,Association Française contre les Myopathies,NA
W2066724171,2,F4320322646,Fondation de France,PICS 3207
W2066724171,3,F4320334801,Russian Academy of Sciences,NA
W2086251819,1,F4320306127,U.S. Department of Veterans Affairs,R01 HL49118
W2086251819,2,F4320306127,U.S. Department of Veterans Affairs,R01 HL074449
W2086251819,3,F4320332161,National Institutes of Health,R01 HL49118
W2086251819,4,F4320332161,National Institutes of Health,R01 HL074449
W2038273550,1,F4320306076,National Science Foundation,CHE‐00‐91868
W2038273550,2,F4320306076,National Science Foundation,CHE‐99‐82045
W2038273550,3,F4320310362,Arkansas Biosciences Institute,NA
W1967704067,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",16790474
W1967704067,2,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",17390249
W2111222318,1,F4320332161,National Institutes of Health,1P50CA113007-01
W2111222318,2,F4320332161,National Institutes of Health,R15 CA113347-01
W2111222318,3,F4320337351,National Cancer Institute,1P50CA113007-01
W2111222318,4,F4320337351,National Cancer Institute,R15 CA113347-01
W2010698595,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2010698595,2,F4320332161,National Institutes of Health,HL58205
W2010698595,3,F4320332161,National Institutes of Health,17390249
W165936422,1,F4320332161,National Institutes of Health,T32MH065782
W165936422,2,F4320332161,National Institutes of Health,R01MH34007
W2253592020,1,F4320332161,National Institutes of Health,T32MH065215
