id,which_grant,funder_id,funder_name,award_id
W2037690301,1,F4320337346,National Institute of Mental Health,F31MH085460
W2037690301,2,F4320337346,National Institute of Mental Health,R21MH085210
W2161925283,1,F4320306078,U.S. Department of Defense,56027LS
W2161925283,2,F4320332161,National Institutes of Health,NA
W2161925283,3,F4320338281,Army Research Office,NA
W2004349360,1,F4320306089,American Diabetes Association,7-09-BS-26
W2004349360,2,F4320306089,American Diabetes Association,1-10-BS-11
W2004349360,3,F4320306230,American Heart Association,09BGIA2250379
W2083468325,1,F4320332161,National Institutes of Health,NA
W2083468325,2,F4320337338,"National Heart, Lung, and Blood Institute",NA
W2133266067,1,F4320333424,"University Research Committee, Emory University",NA
W2133266067,2,F4320334576,Canadian Cancer Society Research Institute,NA
W2035213475,1,F4320332161,National Institutes of Health,RO1 RO1HL085558
W2035213475,2,F4320332161,National Institutes of Health,P01 HL058000
W2058478401,1,F4320306206,Mary Kay Foundation,NA
W1977908579,1,F4320321001,National Natural Science Foundation of China,30472044
W1977908579,2,F4320321001,National Natural Science Foundation of China,90713038
W1977908579,3,F4320321001,National Natural Science Foundation of China,81001451
W2159896121,1,F4320321001,National Natural Science Foundation of China,NSFC81072228
W2159896121,2,F4320321921,Natural Science Foundation of Guangdong Province,10151008901000093
W2159896121,3,F4320321921,Natural Science Foundation of Guangdong Province,S2011020002325
W2170590480,1,F4320306076,National Science Foundation,CHE-0616383
W2170590480,2,F4320306076,National Science Foundation,MCB-0920316
W2170590480,3,F4320306076,National Science Foundation,CHE-0911285
W2170590480,4,F4320306076,National Science Foundation,DMR 0820054
W2170590480,5,F4320309626,University of Chicago,NA
W2030883818,1,F4320332161,National Institutes of Health,R01 DK 074518
W2030883818,2,F4320337338,"National Heart, Lung, and Blood Institute",HL076118‐06
W2029287900,1,F4320337359,National Institute of Neurological Disorders and Stroke,NA
W2002091955,1,F4320334893,Stichting voor de Technische Wetenschappen,NA
W2006300313,1,F4320337352,National Institute on Deafness and Other Communication Disorders,R21 DC008672
W2124784270,1,F4320332161,National Institutes of Health,R01-DK41707
W2124784270,2,F4320332161,National Institutes of Health,R21-DK080431
W2124784270,3,F4320332161,National Institutes of Health,R01-DK087838
W2049506471,1,F4320321005,"Ministerstvo Školství, Mládeže a Tělovýchovy",1M6837805002
W2049506471,2,F4320321005,"Ministerstvo Školství, Mládeže a Tělovýchovy",MSM 6046137305
W2049506471,3,F4320321005,"Ministerstvo Školství, Mládeže a Tělovýchovy",ME 904
W2049506471,4,F4320332161,National Institutes of Health,CA 27834
W1966787519,1,F4320310299,Carolinas HealthCare Foundation,NA
W2062312127,1,F4320321592,"Research Grants Council, University Grants Committee",PolyU6608/07M
W2062312127,2,F4320321592,"Research Grants Council, University Grants Committee",5609/09M
W2062312127,3,F4320321592,"Research Grants Council, University Grants Committee",AoE/B15/01-II
W2062312127,4,F4320321592,"Research Grants Council, University Grants Committee",N_PolyU618/07
W2062312127,5,F4320322598,Hong Kong Polytechnic University,G-YH19
W2062312127,6,F4320322598,Hong Kong Polytechnic University,G-YX96
W2085553911,1,F4320332161,National Institutes of Health,AR052730
W2085553911,2,F4320332161,National Institutes of Health,AR051372
W2091498932,1,F4320334506,Canadian Institutes of Health Research,72553
W2038015350,1,F4320321001,National Natural Science Foundation of China,NA
