id,which_mesh,term,is_major_topic,qualifier_name
W2115086955,1,DNA,TRUE,metabolism
W2115086955,2,DNA Probes,TRUE,metabolism
W2115086955,3,Integrins,TRUE,metabolism
W2115086955,4,Biomechanical Phenomena,FALSE,
W2115086955,5,Cell Adhesion,FALSE,
W2115086955,6,"Cell Line, Tumor",FALSE,
W2115086955,7,DNA,FALSE,
W2115086955,8,DNA Probes,FALSE,
W2115086955,9,Humans,FALSE,
W2115086955,10,Integrins,FALSE,
W2115086955,11,Oligopeptides,FALSE,metabolism
W2115086955,12,Oligopeptides,FALSE,
W2115086955,13,"Receptors, Cell Surface",FALSE,metabolism
W2115086955,14,"Receptors, Cell Surface",FALSE,
W2122382231,1,Solitary Pulmonary Nodule,TRUE,diagnosis
W2122382231,2,Adult,FALSE,
W2122382231,3,Aged,FALSE,
W2122382231,4,Female,FALSE,
W2122382231,5,Humans,FALSE,
W2122382231,6,Indocyanine Green,FALSE,
W2122382231,7,Intraoperative Period,FALSE,
W2122382231,8,Lung,FALSE,
W2122382231,9,Lung,FALSE,pathology
W2122382231,10,Male,FALSE,
W2122382231,11,"Microscopy, Fluorescence",FALSE,
W2122382231,12,Middle Aged,FALSE,
W2122382231,13,Pneumonectomy,FALSE,
W2122382231,14,Solitary Pulmonary Nodule,FALSE,pathology
W2122382231,15,Solitary Pulmonary Nodule,FALSE,
W2122382231,16,Solitary Pulmonary Nodule,FALSE,blood supply
W2023691767,1,Fibronectins,TRUE,metabolism
W2023691767,2,Gold,TRUE,chemistry
W2023691767,3,Integrins,TRUE,metabolism
W2023691767,4,Metal Nanoparticles,TRUE,chemistry
W2023691767,5,Animals,FALSE,
W2023691767,6,Cell Adhesion,FALSE,
W2023691767,7,Cell Line,FALSE,
W2023691767,8,Focal Adhesions,FALSE,metabolism
W2023691767,9,Humans,FALSE,
W2023691767,10,Ligands,FALSE,
W2023691767,11,"Mechanotransduction, Cellular",FALSE,
W2023691767,12,Mice,FALSE,
W2023691767,13,"Microscopy, Fluorescence",FALSE,
W2023691767,14,NIH 3T3 Cells,FALSE,
W2023691767,15,Oligopeptides,FALSE,chemistry
W2023691767,16,Tissue Array Analysis,FALSE,
W1972627060,1,Biocatalysis,TRUE,
W1972627060,2,L-Lactate Dehydrogenase,TRUE,metabolism
W1972627060,3,Kinetics,FALSE,
W1972627060,4,L-Lactate Dehydrogenase,FALSE,chemistry
W1972627060,5,L-Lactate Dehydrogenase,FALSE,
W1972627060,6,"Models, Molecular",FALSE,
W1972627060,7,Protein Conformation,FALSE,
W1972627060,8,Thermodynamics,FALSE,
W2060740081,1,Lung Neoplasms,TRUE,physiopathology
W2060740081,2,Lung Neoplasms,TRUE,radiotherapy
W2060740081,3,Proton Therapy,TRUE,methods
W2060740081,4,"Radiotherapy Planning, Computer-Assisted",TRUE,methods
W2060740081,5,Respiratory Mechanics,TRUE,physiology
W2060740081,6,Humans,FALSE,
W2060740081,7,Lung Neoplasms,FALSE,
W2060740081,8,Proton Therapy,FALSE,
W2060740081,9,Radiotherapy Dosage,FALSE,
W2060740081,10,"Radiotherapy Planning, Computer-Assisted",FALSE,
W2060740081,11,Respiratory Mechanics,FALSE,
W2060740081,12,Retrospective Studies,FALSE,
W2027524527,1,Biotin,TRUE,metabolism
W2027524527,2,Cell Adhesion,TRUE,physiology
W2027524527,3,Integrins,TRUE,metabolism
W2027524527,4,Streptavidin,TRUE,metabolism
W2027524527,5,Animals,FALSE,
W2027524527,6,Biotin,FALSE,
W2027524527,7,Cell Adhesion,FALSE,
W2027524527,8,Cell Count,FALSE,
W2027524527,9,"Cell Line, Tumor",FALSE,
W2027524527,10,Cell Movement,FALSE,physiology
W2027524527,11,Cell Movement,FALSE,
W2027524527,12,HEK293 Cells,FALSE,
W2027524527,13,Humans,FALSE,
W2027524527,14,Integrins,FALSE,
W2027524527,15,Mechanical Phenomena,FALSE,
W2027524527,16,Mice,FALSE,
