id,which_mesh,term,is_major_topic,qualifier_name
W2006762278,1,Breast Neoplasms,TRUE,pathology
W2006762278,2,Fluorescent Dyes,TRUE,chemistry
W2006762278,3,Gold,TRUE,chemistry
W2006762278,4,Metal Nanoparticles,TRUE,chemistry
W2006762278,5,Breast Neoplasms,FALSE,
W2006762278,6,Cell Adhesion,FALSE,
W2006762278,7,Fluorescent Dyes,FALSE,
W2006762278,8,Gold,FALSE,
W2006762278,9,Humans,FALSE,
W2006762278,10,Metal Nanoparticles,FALSE,
W2006762278,11,"Microscopy, Fluorescence",FALSE,
W2006762278,12,"Models, Molecular",FALSE,
W2006762278,13,Molecular Structure,FALSE,
W2000041095,1,"Anesthetics, Inhalation",TRUE,pharmacology
W2000041095,2,Cerebral Cortex,TRUE,drug effects
W2000041095,3,Cerebrovascular Circulation,TRUE,drug effects
W2000041095,4,Isoflurane,TRUE,pharmacology
W2000041095,5,"Anesthetics, Inhalation",FALSE,
W2000041095,6,"Anesthetics, Inhalation",FALSE,adverse effects
W2000041095,7,Animals,FALSE,
W2000041095,8,Cerebral Cortex,FALSE,
W2000041095,9,Cerebral Cortex,FALSE,blood supply
W2000041095,10,Cerebrovascular Circulation,FALSE,
W2000041095,11,"Dose-Response Relationship, Drug",FALSE,
W2000041095,12,Female,FALSE,
W2000041095,13,Isoflurane,FALSE,
W2000041095,14,Isoflurane,FALSE,adverse effects
W2000041095,15,Macaca mulatta,FALSE,
W2000041095,16,Magnetic Resonance Imaging,FALSE,
W2091141215,1,Actin Cytoskeleton,TRUE,chemistry
W2091141215,2,Actins,TRUE,chemistry
W2091141215,3,Actin Cytoskeleton,FALSE,ultrastructure
W2091141215,4,Actin Cytoskeleton,FALSE,genetics
W2091141215,5,Actin Cytoskeleton,FALSE,
W2091141215,6,Actins,FALSE,genetics
W2091141215,7,Actins,FALSE,
W2091141215,8,Amino Acid Substitution,FALSE,
W2091141215,9,Animals,FALSE,
W2091141215,10,Avian Proteins,FALSE,chemistry
W2091141215,11,Avian Proteins,FALSE,
W2091141215,12,Avian Proteins,FALSE,genetics
W2091141215,13,Chickens,FALSE,
W2091141215,14,Humans,FALSE,
W2091141215,15,"Microscopy, Atomic Force",FALSE,
W2091141215,16,"Mutation, Missense",FALSE,
W2091141215,17,Rabbits,FALSE,
W2091141215,18,Saccharomyces cerevisiae,FALSE,
W2091141215,19,Saccharomyces cerevisiae Proteins,FALSE,
W2091141215,20,Saccharomyces cerevisiae Proteins,FALSE,chemistry
W2091141215,21,Saccharomyces cerevisiae Proteins,FALSE,genetics
W2323053381,1,Deuterium,TRUE,chemistry
W2323053381,2,Hydrogen,TRUE,chemistry
W2323053381,3,Methane,TRUE,chemistry
W2323053381,4,Oxygen,TRUE,chemistry
W2323053381,5,Deuterium,FALSE,
W2323053381,6,Hydrogen,FALSE,
W2323053381,7,Kinetics,FALSE,
W2323053381,8,Methane,FALSE,
W2323053381,9,Oxygen,FALSE,
W2323053381,10,Quantum Theory,FALSE,
W2323053381,11,Thermodynamics,FALSE,
W2323053381,12,Vibration,FALSE,
W2042879183,1,Bronchoscopy,TRUE,adverse effects
W2042879183,2,"Defibrillators, Implantable",TRUE,
W2042879183,3,Electromagnetic Fields,TRUE,adverse effects
W2042879183,4,"Pacemaker, Artificial",TRUE,
W2042879183,5,Aged,FALSE,
W2042879183,6,"Aged, 80 and over",FALSE,
W2042879183,7,Bronchoscopy,FALSE,methods
W2042879183,8,Bronchoscopy,FALSE,
W2042879183,9,Electromagnetic Fields,FALSE,
W2042879183,10,Female,FALSE,
W2042879183,11,Humans,FALSE,
