id,which_grant,funder_id,funder_name,award_id
W2106665868,1,F4320306076,National Science Foundation,ECCS-1305586
W2106665868,2,F4320306076,National Science Foundation,DMR-1218414
W2322612623,1,F4320337393,Division of Chemistry,CHE-1361178
W2187894224,1,F4320306101,National Aeronautics and Space Administration,NNH13ZDA017C
W2187894224,2,F4320309035,Georgia Southern University,NA
W2187894224,3,F4320337393,Division of Chemistry,CHE-1058420
W2187894224,4,F4320337393,Division of Chemistry,CHE-1463552
W2173127754,1,F4320306076,National Science Foundation,NA
W2173127754,2,F4320306151,Alfred P. Sloan Foundation,NA
W2173127754,3,F4320337354,National Institute of General Medical Sciences,R01-GM097399
W2056286580,1,F4320337480,Basic Energy Sciences,DE-FG02-97ER14782
W2056286580,2,F4320337568,Astrophysics Science Division,370NNX12AF42G
W2092303112,1,F4320332161,National Institutes of Health,R25GM099644
W2083496507,1,F4320306076,National Science Foundation,DMR-1218414
W2083496507,2,F4320306076,National Science Foundation,ECCS-1305586
W2083496507,3,F4320320879,Deutsche Forschungsgemeinschaft,NA
W2232940779,1,F4320309381,Emory University,NA
W2232940779,2,F4320337368,Division of Graduate Education,0000048655
W1592213233,1,F4320306076,National Science Foundation,CHE-1145227
W2416468401,1,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2416468401,2,F4320320366,European Cooperation in Science and Technology,CM0901
W2416468401,3,F4320321001,National Natural Science Foundation of China,21303197
W2416468401,4,F4320321133,Chinese Academy of Sciences,2015143
W1486384032,1,F4320306076,National Science Foundation,CHE-1463552
W1486384032,2,F4320306076,National Science Foundation,CHE-0741927
W1486384032,3,F4320306076,National Science Foundation,CHE-1058420
W1486384032,4,F4320306101,National Aeronautics and Space Administration,NNH13ZDA017C
W1486384032,5,F4320309035,Georgia Southern University,Startup-Funds
W2240139368,1,F4320334678,European Research Council,STANPAS
W2317382327,1,F4320337393,Division of Chemistry,CHE-1463552
W2079600493,1,F4320306076,National Science Foundation,CHE- 1145227
W2325057836,1,F4320337393,Division of Chemistry,CHE-1145227
W2088529315,1,F4320322795,"Ministry of Science and Technology, Taiwan",NA
W2088529315,2,F4320337480,Basic Energy Sciences,DE-FG02-97-ER14784
W2182478788,1,F4320306084,U.S. Department of Energy,DE-FG02-97ER14782
W2182478788,2,F4320337568,Astrophysics Science Division,NNX12AF42G
W1862224168,1,F4320332467,U.S. Air Force,FA9550-10-1-0304
W1862224168,2,F4320332467,U.S. Air Force,FA9550-12-1-0472
W1862224168,3,F4320337480,Basic Energy Sciences,DE-FG02-03ER15411
W1917084890,1,F4320306076,National Science Foundation,CHE-1265586
W2104524059,1,F4320306076,National Science Foundation,DMR-1207431
W2104524059,2,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,474143/2013-9
W2104524059,3,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,400216/2014-0
W2104524059,4,F4320322025,Conselho Nacional de Desenvolvimento Científico e Tecnológico,304709/2011-5
W2104524059,5,F4320322749,Fundação Carlos Chagas Filho de Amparo à Pesquisa do Estado do Rio de Janeiro,E-26/102.350/2013
W4251428651,1,F4320338279,Air Force Office of Scientific Research,FA9550-13-1-0002
W1158182872,1,F4320337480,Basic Energy Sciences,DE-FG02-97ER14782
W2196231534,1,F4320309035,Georgia Southern University,NA
W2196231534,2,F4320332374,Ames Research Center,NNH13ZDA017C
W2196231534,3,F4320334678,European Research Council,246976
W2329553795,1,F4320338281,Army Research Office,W911NF1410208
W2168363308,1,F4320337480,Basic Energy Sciences,DE-FG02-97ER14782
W1866525765,1,F4320306076,National Science Foundation,CHE-1265885
W1866525765,2,F4320306084,U.S. Department of Energy,DE-FG02-01ER15153-12
W1491712233,1,F4320306076,National Science Foundation,CHE-1265586
W2210443013,1,F4320306076,National Science Foundation,ECCS-1305586
W2210443013,2,F4320306076,National Science Foundation,ECCS-1503878
W2210443013,3,F4320320879,Deutsche Forschungsgemeinschaft,NA
W1945189690,1,F4320306076,National Science Foundation,DMR-1504449
W2100834860,1,F4320337480,Basic Energy Sciences,DE-FG02-03ER15411
W2100834860,2,F4320337480,Basic Energy Sciences,DE-FG02-04ER15570
W1143645822,1,F4320332276,Advanced Research Projects Agency - Energy,DE-FG02-87ER13671
W1143645822,2,F4320338281,Army Research Office,W911NF-14-1-0208
W2287809170,1,F4320321543,China Postdoctoral Science Foundation,2014M560801
W2218560673,1,F4320306076,National Science Foundation,CHE-0958205
W2214091558,1,F4320306076,National Science Foundation,CHE-1265586
W2317970228,1,F4320337363,National Institute of Biomedical Imaging and Bioengineering,1R21EB018014
W2317970228,2,F4320337363,National Institute of Biomedical Imaging and Bioengineering,2R15EB007074
W2317970228,3,F4320337393,Division of Chemistry,CHE-1416268
W2317970228,4,F4320337393,Division of Chemistry,CHE-1363008
W2317970228,5,F4320337393,Division of Chemistry,CHE-1058727
W2317970228,6,F4320338273,Congressionally Directed Medical Research Programs,W81XWH-12-1-0159/BC112431
W2117165383,1,F4320306084,U.S. Department of Energy,DE-AC52-07NA27344
W2117165383,2,F4320306084,U.S. Department of Energy,DE-AC03-76SF00098
W2115246398,1,F4320338281,Army Research Office,4-22-424-4012
W2163220469,1,F4320337345,Office of Naval Research,N00014-13-10299
W2163220469,2,F4320337345,Office of Naval Research,N00014-12-1-0571
W2163220469,3,F4320337345,Office of Naval Research,N00014-14-1-0475
W2222651382,1,F4320306084,U.S. Department of Energy,DE-SC0013847
W2222651382,2,F4320309151,Vanderbilt University,NA
W2222651382,3,F4320334704,Australian Research Council,FT120100760
W2251952542,1,F4320306076,National Science Foundation,FA9550-12-1-0397
W2251952542,2,F4320306076,National Science Foundation,RPG-2013-00
W2251952542,3,F4320306076,National Science Foundation,SES-1556415
W2251952542,4,F4320319993,Leverhulme Trust,FA9550-12-1-0397
W2251952542,5,F4320319993,Leverhulme Trust,RPG-2013-00
W2251952542,6,F4320319993,Leverhulme Trust,SES-1556415
W2251952542,7,F4320338279,Air Force Office of Scientific Research,FA9550-12-1-0397
W2251952542,8,F4320338279,Air Force Office of Scientific Research,RPG-2013-00
W2251952542,9,F4320338279,Air Force Office of Scientific Research,SES-1556415
W2460662256,1,F4320337393,Division of Chemistry,CHE-0804301
W2561650395,1,F4320306076,National Science Foundation,ACI-1053575
W2561650395,2,F4320321001,National Natural Science Foundation of China,51210003
W2561650395,3,F4320321001,National Natural Science Foundation of China,61390501
W2561650395,4,F4320321001,National Natural Science Foundation of China,51325204
W2561650395,5,F4320321540,Ministry of Science and Technology of the People's Republic of China,2011CB921702
W2561650395,6,F4320321540,Ministry of Science and Technology of the People's Republic of China,2011CB808401
W1974869892,1,F4320306084,U.S. Department of Energy,DE-FG02-96ER40975
W1974869892,2,F4320309151,Vanderbilt University,NA
W2036094832,1,F4320306106,U.S. Department of Education,P200A090323
W2036094832,2,F4320337377,Office of Advanced Cyberinfrastructure,OCI-1047828
W2314477084,1,F4320322252,Israel Science Foundation,1716/13
W2314477084,2,F4320337367,Division of Materials Research,DMR-1207507
W2963772690,1,F4320337367,Division of Materials Research,DMR-1005651
W2963772690,2,F4320337367,Division of Materials Research,DMR-1408904
W2332365707,1,F4320306076,National Science Foundation,Phy 1314463
W2332365707,2,F4320306076,National Science Foundation,IIA126117
W2332365707,3,F4320309151,Vanderbilt University,NA
W2332365707,4,F4320321181,Austrian Science Fund,P21463-N22
W2332365707,5,F4320321181,Austrian Science Fund,SFB-F49
W2332365707,6,F4320321181,Austrian Science Fund,P25615-N27
W2332365707,7,F4320334678,European Research Council,NA
W2263259379,1,F4320306084,U.S. Department of Energy,DE-FG05-89ER40530
W2263259379,2,F4320306084,U.S. Department of Energy,DE-FG02-96ER40975
W2263259379,3,F4320322421,Orta Doğu Teknik Üniversitesi,NA
W1548476060,1,F4320306076,National Science Foundation,IIA126117
W1548476060,2,F4320306076,National Science Foundation,PHY1314463
W1548476060,3,F4320306076,National Science Foundation,OCI1226258
W1548476060,4,F4320306076,National Science Foundation,ECCS1307378
W2135944751,1,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,DK58697
W2135944751,2,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,DK58197
W2135944751,3,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,DK64775
W1818089369,1,F4320306230,American Heart Association,0765102Y
W1818089369,2,F4320332161,National Institutes of Health,1R03CA191860
W1818089369,3,F4320332161,National Institutes of Health,1R01CA138653
W1818089369,4,F4320332161,National Institutes of Health,1R01HL111361
W2175752648,1,F4320332161,National Institutes of Health,NIH R01 DK64775
W2175752648,2,F4320332161,National Institutes of Health,NIH R01 DK58697
W2339780907,1,F4320332359,Office of Science,DE-AC02-06CH11357
W2339780907,2,F4320337480,Basic Energy Sciences,NA
W2564957386,1,F4320306076,National Science Foundation,PHYIIA126117
W2564957386,2,F4320306076,National Science Foundation,PHY1314463
W2564957386,3,F4320306076,National Science Foundation,ECCS1307378
W1937914850,1,F4320306076,National Science Foundation,CHE-0804301
W2567714722,1,F4320306076,National Science Foundation,IIA126117
W2567714722,2,F4320306076,National Science Foundation,Phy 1314463
W2134642720,1,F4320306230,American Heart Association,14CSA20380466
W2134642720,2,F4320306230,American Heart Association,14GRNT20150004
W2134642720,3,F4320337353,National Institute of Nursing Research,1R01NR015079
W2134642720,4,F4320337359,National Institute of Neurological Disorders and Stroke,5R01NS078828
W2134642720,5,F4320337362,National Institute of Arthritis and Musculoskeletal and Skin Diseases,2R01AR050101
W1808549342,1,F4320306076,National Science Foundation,NSF-EPS-1004083
W1808549342,2,F4320332186,Defense Threat Reduction Agency,ONRDC31079334
W1896696746,1,F4320306076,National Science Foundation,1305705
W2339548179,1,F4320306084,U.S. Department of Energy,DE-FG02-99ER45781
W2339548179,2,F4320338281,Army Research Office,W911NF-14-1-0290
W2552172638,1,F4320306076,National Science Foundation,1130450
W2552172638,2,F4320320882,Volkswagen Foundation,NA
W2552172638,3,F4320320883,Agence Nationale de la Recherche,ANR-12-BS04-0001-011
W2552172638,4,F4320320883,Agence Nationale de la Recherche,ANR-11-LABX-0001-01
W2552172638,5,F4320321079,Russian Foundation for Basic Research,14-01-31378 mol_a
W2552172638,6,F4320324099,Russian Science Foundation,14-22-00174
W2552172638,7,F4320334704,Australian Research Council,DP140100265
W2552172638,8,F4320334764,Japan Society for the Promotion of Science,NA
W2172400023,1,F4320306076,National Science Foundation,EEC-0812072
W2172400023,2,F4320321001,National Natural Science Foundation of China,21173041
W2172400023,3,F4320321001,National Natural Science Foundation of China,61378025
W1931964148,1,F4320306076,National Science Foundation,ECCS-1310338
W1931964148,2,F4320331888,Microelectronics Advanced Research Corporation,CSPIN
W2211344645,1,F4320326086,Provincia Autonoma di Trento,NA
W2211344645,2,F4320334627,Engineering and Physical Sciences Research Council,EP/J00443X/1
W2211344645,3,F4320334678,European Research Council,306559
W2963274690,1,F4320306076,National Science Foundation,PHY-1212308
W2963274690,2,F4320306076,National Science Foundation,PHY-1307520
W2963274690,3,F4320306076,National Science Foundation,PHY-1212445
W2963274690,4,F4320334960,Seventh Framework Programme,NA
W2169528584,1,F4320306076,National Science Foundation,PHY-1205713
W2169528584,2,F4320310371,University of Otago,NA
W2169528584,3,F4320320774,Royal Society Te Apārangi,NA
W2169528584,4,F4320334627,Engineering and Physical Sciences Research Council,EP/K030558/1
W1898569071,1,F4320306076,National Science Foundation,1306308
W1898569071,2,F4320306076,National Science Foundation,DGE-1143953
W1898569071,3,F4320332178,National Institute of Standards and Technology,NA
W1851008583,1,F4320306076,National Science Foundation,ACI-1053575
W1851008583,2,F4320306076,National Science Foundation,CCF-121834
W1851008583,3,F4320306084,U.S. Department of Energy,DE-AC05-06OR23177
W1851008583,4,F4320306084,U.S. Department of Energy,DE-FG02-04ER41302
W1851008583,5,F4320306084,U.S. Department of Energy,DE–FC02–12ER41890
W1851008583,6,F4320306084,U.S. Department of Energy,DE–FG02–94ER40818
W1851008583,7,F4320306084,U.S. Department of Energy,DE–FG02–96ER40965
W1851008583,8,F4320306084,U.S. Department of Energy,DE–AC02–05CH11231
W1851008583,9,F4320320879,Deutsche Forschungsgemeinschaft,SFB–TRR
W1851008583,10,F4320338087,Advanced Science Institute,NA
W2566290638,1,F4320306076,National Science Foundation,ECCS-1127751
W2566290638,2,F4320306076,National Science Foundation,1404542
W1788134950,1,F4320321001,National Natural Science Foundation of China,61335013
W1788134950,2,F4320321001,National Natural Science Foundation of China,61275102
W2002105294,1,F4320306076,National Science Foundation,PHY-1205713
W2002105294,2,F4320306084,U.S. Department of Energy,DE-AC05-06OR23100
W2002105294,3,F4320308963,Oak Ridge Associated Universities,NA
W2002105294,4,F4320310160,University of Arizona,NA
W2002105294,5,F4320332382,Oak Ridge Institute for Science and Education,NA
W1715462341,1,F4320313520,Arizona Board of Regents,NA
W2069058356,1,F4320306076,National Science Foundation,NA
W2069058356,2,F4320321001,National Natural Science Foundation of China,11304072
W2069058356,3,F4320321001,National Natural Science Foundation of China,91436211
W2069058356,4,F4320321001,National Natural Science Foundation of China,11234003
W2069058356,5,F4320321001,National Natural Science Foundation of China,11204084
W2069058356,6,F4320321885,Science and Technology Commission of Shanghai Municipality,NA
W2069058356,7,F4320335777,National Key Research and Development Program of China,2011CB921604
W2069058356,8,F4320338279,Air Force Office of Scientific Research,NA
W2069058356,9,F4320338281,Army Research Office,NA
W329257358,1,F4320306076,National Science Foundation,DMR-0953784
W329257358,2,F4320338281,Army Research Office,W911NF-14-1-0653
W329257358,3,F4320338295,Army Research Laboratory,W911NF-14-1-0653
W1763682701,1,F4320306076,National Science Foundation,DMR-1406568
W1763682701,2,F4320306076,National Science Foundation,ECCS-1404542
W2247679051,1,F4320332180,Defense Advanced Research Projects Agency,NA
W2247679051,2,F4320338279,Air Force Office of Scientific Research,NA
W1910231540,1,F4320306076,National Science Foundation,NA
W1910231540,2,F4320332180,Defense Advanced Research Projects Agency,NA
W1910231540,3,F4320338279,Air Force Office of Scientific Research,NA
W1910231540,4,F4320338281,Army Research Office,NA
W2302027399,1,F4320306076,National Science Foundation,DBI 1455630
W2302027399,2,F4320321001,National Natural Science Foundation of China,51476154
W2302027399,3,F4320321001,National Natural Science Foundation of China,11404312
W2302027399,4,F4320321001,National Natural Science Foundation of China,51375467
W2302027399,5,F4320326293,Guangxi Key Laboratory of Automatic Detection Technology and Instrument Foundation,YQ15204
W2302027399,6,F4320338464,Natural Science Foundation of Zhejiang Province,LQ13F050002
W1559301209,1,F4320306076,National Science Foundation,PHYS-0845912
W1559301209,2,F4320306076,National Science Foundation,0904782
W1559301209,3,F4320306084,U.S. Department of Energy,DE-FG02-87ER40371
W1559301209,4,F4320306084,U.S. Department of Energy,DESC0008485
W1559301209,5,F4320306084,U.S. Department of Energy,DE-AC02-05CH11231
W1559301209,6,F4320321912,Ministry of Education and Science of the Russian Federation,14.V37.21.1297
W1559301209,7,F4320321912,Ministry of Education and Science of the Russian Federation,P521
W1559301209,8,F4320322626,Türkiye Bilimsel ve Teknolojik Araştırma Kurumu,NA
W2255916326,1,F4320306084,U.S. Department of Energy,DE-AC04-94AL85000
W2104954140,1,F4320306076,National Science Foundation,CBET-1233795
W2104954140,2,F4320338279,Air Force Office of Scientific Research,FA9550-13-1-0003
W2411615415,1,F4320320300,European Commission,263104
W2411615415,2,F4320320879,Deutsche Forschungsgemeinschaft,GSC 266
W2411615415,3,F4320320879,Deutsche Forschungsgemeinschaft,SFB/TRR 88
W2411615415,4,F4320321056,Irish Research Council,NA
W2411615415,5,F4320337393,Division of Chemistry,CHE-1213243
W2101791188,1,F4320306193,John Templeton Foundation,NA
W2101791188,2,F4320321837,Ministerio de Economía y Competitividad,NA
W2101791188,3,F4320334678,European Research Council,NA
W2050336062,1,F4320306076,National Science Foundation,PHY-0955274
W2050336062,2,F4320306084,U.S. Department of Energy,DE-FG02-13ER16403
W2335073256,1,F4320321001,National Natural Science Foundation of China,51321091
W2335073256,2,F4320321001,National Natural Science Foundation of China,51303095
W2335073256,3,F4320321001,National Natural Science Foundation of China,51272129
W2335073256,4,F4320321001,National Natural Science Foundation of China,51227002
W2335073256,5,F4320321106,Ministry of Education of the People's Republic of China,B06015
W2335073256,6,F4320321978,State Administration of Foreign Experts Affairs,B06015
W2243073627,1,F4320322930,Ministerio de Ciencia e Innovación,TEC2013-47753-C3-1-R
W2270194367,1,F4320306076,National Science Foundation,NA
W2270194367,2,F4320321001,National Natural Science Foundation of China,91436211
W2270194367,3,F4320321001,National Natural Science Foundation of China,11304072
W2270194367,4,F4320321001,National Natural Science Foundation of China,11204084
W2270194367,5,F4320321001,National Natural Science Foundation of China,11574086
W2270194367,6,F4320321001,National Natural Science Foundation of China,11234003
W2270194367,7,F4320332180,Defense Advanced Research Projects Agency,NA
W2270194367,8,F4320338279,Air Force Office of Scientific Research,NA
W2270194367,9,F4320338281,Army Research Office,NA
W1980587041,1,F4320321001,National Natural Science Foundation of China,No. 61107068
W1980587041,2,F4320332170,Directorate for Engineering,EEC-0812072
W2168236133,1,F4320306076,National Science Foundation,DGE-1143953
W2168236133,2,F4320306076,National Science Foundation,1306308
W2460886329,1,F4320338279,Air Force Office of Scientific Research,FA9550-14-1-0062
W2179518812,1,F4320321001,National Natural Science Foundation of China,61372037
W2094896874,1,F4320306076,National Science Foundation,ECCS 1404542
W2340547565,1,F4320320924,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,200020-155887
W2340547565,2,F4320334801,Russian Academy of Sciences,1
W2245601941,1,F4320332167,Directorate for Biological Sciences,CCF-1314147
W2260954407,1,F4320306076,National Science Foundation,ECCS-1404542
W2260954407,2,F4320321001,National Natural Science Foundation of China,11404349
W2260954407,3,F4320321001,National Natural Science Foundation of China,51502314
W2260954407,4,F4320321001,National Natural Science Foundation of China,11274321
W2260954407,5,F4320321001,National Natural Science Foundation of China,11174302
W2260954407,6,F4320321133,Chinese Academy of Sciences,KJZD-EW-M05
W1852383003,1,F4320306076,National Science Foundation,CHE-1266152
W2091210463,1,F4320306084,U.S. Department of Energy,DE-AC36-08-GO28038
W2246041325,1,F4320306084,U.S. Department of Energy,DE-SC0006699
W2267187328,1,F4320338279,Air Force Office of Scientific Research,BRI FA9550-14-1-0062
W2337497853,1,F4320337480,Basic Energy Sciences,NA
W961073072,1,F4320306076,National Science Foundation,NA
W961073072,2,F4320321001,National Natural Science Foundation of China,11304072
W961073072,3,F4320332180,Defense Advanced Research Projects Agency,NA
W961073072,4,F4320338279,Air Force Office of Scientific Research,NA
W961073072,5,F4320338281,Army Research Office,NA
W1915262968,1,F4320320879,Deutsche Forschungsgemeinschaft,SFB 1083; GRK 1782
W1915262968,2,F4320338279,Air Force Office of Scientific Research,FA9550- 14-1-0062
