id,which_mesh,term,is_major_topic,qualifier_name
W2164510688,1,Actin Depolymerizing Factors,TRUE,physiology
W2164510688,2,Actins,TRUE,metabolism
W2164510688,3,Long-Term Potentiation,TRUE,physiology
W2164510688,4,Neurons,TRUE,physiology
W2164510688,5,"Receptors, AMPA",TRUE,metabolism
W2164510688,6,Synapses,TRUE,physiology
W2164510688,7,Actin Depolymerizing Factors,FALSE,
W2164510688,8,Actin Depolymerizing Factors,FALSE,genetics
W2164510688,9,Actins,FALSE,
W2164510688,10,Animals,FALSE,
W2164510688,11,Biophysics,FALSE,
W2164510688,12,"Bridged Bicyclo Compounds, Heterocyclic",FALSE,
W2164510688,13,"Bridged Bicyclo Compounds, Heterocyclic",FALSE,pharmacology
W2164510688,14,"Cells, Cultured",FALSE,
W2164510688,15,Dendritic Spines,FALSE,
W2164510688,16,Dendritic Spines,FALSE,drug effects
W2164510688,17,Dendritic Spines,FALSE,metabolism
W2164510688,18,"Dose-Response Relationship, Drug",FALSE,
W2164510688,19,Drug Interactions,FALSE,
W2164510688,20,Electric Stimulation,FALSE,
W2164510688,21,Electric Stimulation,FALSE,methods
W2164510688,22,"Embryo, Mammalian",FALSE,
W2164510688,23,Excitatory Amino Acid Antagonists,FALSE,
W2164510688,24,Excitatory Amino Acid Antagonists,FALSE,pharmacology
W2164510688,25,Female,FALSE,
W2164510688,26,Gene Expression Regulation,FALSE,
W2164510688,27,Gene Expression Regulation,FALSE,drug effects
W2164510688,28,Gene Expression Regulation,FALSE,genetics
W2164510688,29,Green Fluorescent Proteins,FALSE,
W2164510688,30,Green Fluorescent Proteins,FALSE,genetics
W2164510688,31,Hippocampus,FALSE,
W2164510688,32,Hippocampus,FALSE,cytology
W2164510688,33,Humans,FALSE,
W2164510688,34,Hydrogen-Ion Concentration,FALSE,
W2164510688,35,Long-Term Potentiation,FALSE,
W2164510688,36,Long-Term Potentiation,FALSE,genetics
W2164510688,37,Luminescent Proteins,FALSE,
W2164510688,38,Luminescent Proteins,FALSE,genetics
W2164510688,39,Neurons,FALSE,
W2164510688,40,Neurons,FALSE,cytology
W2164510688,41,Patch-Clamp Techniques,FALSE,
W2164510688,42,Phosphorylation,FALSE,
W2164510688,43,Phosphorylation,FALSE,drug effects
W2164510688,44,Phosphorylation,FALSE,genetics
W2164510688,45,Potassium Channel Blockers,FALSE,
W2164510688,46,Potassium Channel Blockers,FALSE,pharmacology
W2164510688,47,Pregnancy,FALSE,
W2164510688,48,Protein Transport,FALSE,
W2164510688,49,Protein Transport,FALSE,genetics
W2164510688,50,Rats,FALSE,
W2164510688,51,"Receptors, AMPA",FALSE,
W2164510688,52,"Receptors, AMPA",FALSE,genetics
W2164510688,53,Red Fluorescent Protein,FALSE,
W2164510688,54,Synapses,FALSE,
W2164510688,55,Synapses,FALSE,genetics
W2164510688,56,Tetraethylammonium,FALSE,
W2164510688,57,Tetraethylammonium,FALSE,pharmacology
W2164510688,58,Thiazolidines,FALSE,
W2164510688,59,Thiazolidines,FALSE,pharmacology
W2164510688,60,Time Factors,FALSE,
W2164510688,61,Transfection,FALSE,
W2164510688,62,Transfection,FALSE,methods
W2069512547,1,Protons,TRUE,
W2069512547,2,Water,TRUE,chemistry
W2069512547,3,Cations,FALSE,
W2069512547,4,Cations,FALSE,chemistry
W2069512547,5,Computer Simulation,FALSE,
W2069512547,6,Dimerization,FALSE,
W2069512547,7,Spectrum Analysis,FALSE,
W2069512547,8,Surface Properties,FALSE,
W2069512547,9,Vibration,FALSE,
W2069512547,10,Water,FALSE,
W2329940740,1,Quantum Theory,TRUE,
W2329940740,2,Chlorides,FALSE,
W2329940740,3,Chlorides,FALSE,chemistry
W2329940740,4,Hydrogen Bonding,FALSE,
W2329940740,5,Ions,FALSE,
W2329940740,6,Ions,FALSE,chemistry
W2329940740,7,Vibration,FALSE,
W2329940740,8,Water,FALSE,
W2329940740,9,Water,FALSE,chemistry
W2081673169,1,Hydrogen,TRUE,metabolism
W2081673169,2,Hydroxides,TRUE,metabolism
W2081673169,3,Membrane Lipids,TRUE,metabolism
W2081673169,4,Animals,FALSE,
W2081673169,5,Diffusion,FALSE,
W2081673169,6,Humans,FALSE,
W2081673169,7,Hydrogen,FALSE,
W2081673169,8,Hydrogen-Ion Concentration,FALSE,
W2081673169,9,Hydroxides,FALSE,
W2081673169,10,Membrane Lipids,FALSE,
W2325575745,1,Chlorine,TRUE,chemistry
W2325575745,2,Oxides,TRUE,chemistry
W2325575745,3,Quantum Theory,TRUE,
W2325575745,4,Chlorine,FALSE,
W2325575745,5,Kinetics,FALSE,
W2325575745,6,Oxides,FALSE,
W2025876113,1,Biological Phenomena,TRUE,physiology
W2025876113,2,Kinetics,TRUE,
W2025876113,3,"Models, Biological",TRUE,
W2025876113,4,"Models, Chemical",TRUE,
W2025876113,5,Algorithms,FALSE,
W2025876113,6,Bacteria,FALSE,growth & development
W2025876113,7,Bacteria,FALSE,
W2025876113,8,Biological Phenomena,FALSE,
W2025876113,9,Stochastic Processes,FALSE,
W2025876113,10,Time Factors,FALSE,
W2014476737,1,Helium,TRUE,chemistry
W2014476737,2,Hydrobromic Acid,TRUE,chemistry
W2014476737,3,Molecular Dynamics Simulation,TRUE,
W2014476737,4,Quantum Theory,TRUE,
W2014476737,5,Energy Transfer,FALSE,
W2014476737,6,Helium,FALSE,
W2014476737,7,Hydrobromic Acid,FALSE,
W2014476737,8,Rotation,FALSE,
W2069194786,1,X-Ray Absorption Spectroscopy,TRUE,
W2069194786,2,Software,FALSE,
W2006262603,1,Color Perception,TRUE,physiology
W2006262603,2,Form Perception,TRUE,physiology
W2006262603,3,Orientation,TRUE,physiology
W2006262603,4,Visual Cortex,TRUE,physiology
W2006262603,5,Visual Pathways,TRUE,physiology
W2006262603,6,Animals,FALSE,
W2006262603,7,Color Perception,FALSE,
W2006262603,8,Form Perception,FALSE,
W2006262603,9,Macaca,FALSE,
W2006262603,10,Macaca mulatta,FALSE,
W2006262603,11,Orientation,FALSE,
W2006262603,12,Photic Stimulation,FALSE,
W2006262603,13,Photic Stimulation,FALSE,methods
W2006262603,14,Visual Cortex,FALSE,
W2006262603,15,Visual Pathways,FALSE,
W2156957155,1,Cytoplasm,TRUE,metabolism
W2156957155,2,Gastrula,TRUE,physiology
W2156957155,3,Animals,FALSE,
W2156957155,4,Cytoplasm,FALSE,
W2156957155,5,Cytoplasm,FALSE,genetics
W2156957155,6,Drosophila melanogaster,FALSE,
W2156957155,7,Gastrula,FALSE,
W2156957155,8,Gastrula,FALSE,cytology
W2156957155,9,"Microscopy, Video",FALSE,
W2156957155,10,Mutation,FALSE,
W2156957155,11,Viscosity,FALSE,
W2049587091,1,Refractometry,TRUE,instrumentation
W2049587091,2,Silanes,TRUE,analysis
W2049587091,3,Transducers,TRUE,
W2049587091,4,Equipment Design,FALSE,
W2049587091,5,Equipment Failure Analysis,FALSE,
W2049587091,6,Photons,FALSE,
W2049587091,7,Refractometry,FALSE,
W2049587091,8,Silanes,FALSE,
W1998945124,1,"Nanotubes, Carbon",TRUE,chemistry
W1998945124,2,Optical Phenomena,TRUE,
W1998945124,3,Printing,TRUE,methods
W1998945124,4,Absorption,FALSE,
W1998945124,5,Anisotropy,FALSE,
W1998945124,6,"Microscopy, Atomic Force",FALSE,
W1998945124,7,"Microscopy, Electron, Scanning",FALSE,
W1998945124,8,"Nanotubes, Carbon",FALSE,
W1998945124,9,Printing,FALSE,
W1998945124,10,"Spectrophotometry, Infrared",FALSE,
W1998945124,11,Volatilization,FALSE,
W1998945124,12,Water,FALSE,
W1998945124,13,Water,FALSE,chemistry
W2124519881,1,Hydrogen,TRUE,
W2124519881,2,Magnetic Resonance Spectroscopy,TRUE,methods
W2124519881,3,Calibration,FALSE,
W2124519881,4,Contrast Media,FALSE,
W2124519881,5,Contrast Media,FALSE,chemistry
W2124519881,6,Magnetic Resonance Spectroscopy,FALSE,
W2124519881,7,Magnetic Resonance Spectroscopy,FALSE,instrumentation
W2124519881,8,Propionates,FALSE,
W2124519881,9,Propionates,FALSE,chemistry
W2124519881,10,Protons,FALSE,
W2124519881,11,Quality Control,FALSE,
W2124519881,12,Water,FALSE,
W2124519881,13,Water,FALSE,chemistry
W2029089068,1,Water,TRUE,chemistry
W2029089068,2,Algorithms,FALSE,
W2029089068,3,Computer Simulation,FALSE,
W2029089068,4,Lipid Bilayers,FALSE,chemistry
W2029089068,5,"Models, Chemical",FALSE,
W2029089068,6,"Models, Molecular",FALSE,
W2029089068,7,Palmitic Acid,FALSE,chemistry
W2029089068,8,Pentanols,FALSE,chemistry
W2009750746,1,Citrates,TRUE,chemistry
W2009750746,2,Circular Dichroism,FALSE,
W2009750746,3,Garcinia,FALSE,chemistry
W2009750746,4,"Models, Molecular",FALSE,
W2009750746,5,Molecular Structure,FALSE,
W2009750746,6,Optical Rotatory Dispersion,FALSE,
W2009750746,7,Stereoisomerism,FALSE,
W2058213755,1,Brain,TRUE,anatomy & histology
W2058213755,2,Image Enhancement,TRUE,instrumentation
W2058213755,3,Magnetic Resonance Imaging,TRUE,instrumentation
W2058213755,4,"Signal Processing, Computer-Assisted",TRUE,instrumentation
W2058213755,5,Brain,FALSE,
W2058213755,6,Computer-Aided Design,FALSE,
W2058213755,7,Equipment Design,FALSE,
W2058213755,8,Equipment Failure Analysis,FALSE,
W2058213755,9,Humans,FALSE,
W2058213755,10,Image Enhancement,FALSE,
W2058213755,11,Magnetic Resonance Imaging,FALSE,
W2058213755,12,Reproducibility of Results,FALSE,
W2058213755,13,Sensitivity and Specificity,FALSE,
W2058213755,14,"Signal Processing, Computer-Assisted",FALSE,
W2119877392,1,DNA,TRUE,chemistry
W2119877392,2,Nanostructures,TRUE,chemistry
W2119877392,3,Nanostructures,TRUE,ultrastructure
W2119877392,4,Nanotechnology,TRUE,instrumentation
W2119877392,5,Optical Devices,TRUE,
W2119877392,6,Transducers,TRUE,
W2119877392,7,Crystallization,FALSE,methods
W2119877392,8,Crystallization,FALSE,
W2119877392,9,DNA,FALSE,ultrastructure
W2119877392,10,DNA,FALSE,
W2119877392,11,Equipment Design,FALSE,
W2119877392,12,Equipment Failure Analysis,FALSE,
W2119877392,13,Nanostructures,FALSE,
W2119877392,14,Nanotechnology,FALSE,
W2119877392,15,Particle Size,FALSE,
W2070344022,1,Fimbriae Proteins,TRUE,metabolism
W2070344022,2,"Fimbriae, Bacterial",TRUE,metabolism
W2070344022,3,"Fimbriae, Bacterial",TRUE,chemistry
W2070344022,4,Neisseria gonorrhoeae,TRUE,metabolism
W2070344022,5,Protein Conformation,TRUE,
W2070344022,6,Bacteria,FALSE,
W2070344022,7,Bacteria,FALSE,metabolism
W2070344022,8,Biomimetics,FALSE,
W2070344022,9,Epitopes,FALSE,
W2070344022,10,Fimbriae Proteins,FALSE,
W2070344022,11,"Fimbriae, Bacterial",FALSE,
W2070344022,12,Magnetics,FALSE,
W2070344022,13,"Microscopy, Atomic Force",FALSE,methods
W2070344022,14,"Microscopy, Atomic Force",FALSE,
W2070344022,15,"Models, Biological",FALSE,
W2070344022,16,Neisseria gonorrhoeae,FALSE,
W2070344022,17,Optical Tweezers,FALSE,
W2070344022,18,Polymers,FALSE,chemistry
W2070344022,19,Polymers,FALSE,
W2070344022,20,"Stress, Mechanical",FALSE,
W1978352020,1,Amino Acids,TRUE,chemical synthesis
W1978352020,2,Cold Temperature,TRUE,
W1978352020,3,Extraterrestrial Environment,TRUE,
W1978352020,4,Organic Chemicals,TRUE,chemistry
W1978352020,5,Saturn,TRUE,
W1978352020,6,Amino Acids,FALSE,
W1978352020,7,Hydrolysis,FALSE,
W1978352020,8,Mass Spectrometry,FALSE,
W1978352020,9,Molecular Weight,FALSE,
W1978352020,10,Organic Chemicals,FALSE,
W1978352020,11,Protons,FALSE,
W1978352020,12,Thymine,FALSE,
W1978352020,13,Thymine,FALSE,chemistry
W2065758030,1,Calcium,TRUE,metabolism
W2065758030,2,Heart,TRUE,physiology
W2065758030,3,Muscle Proteins,TRUE,physiology
W2065758030,4,Protein Kinases,TRUE,physiology
W2065758030,5,Animals,FALSE,
W2065758030,6,"Blotting, Western",FALSE,
W2065758030,7,Connectin,FALSE,
W2065758030,8,"Electrophoresis, Polyacrylamide Gel",FALSE,
W2065758030,9,Male,FALSE,
W2065758030,10,Mice,FALSE,
W2065758030,11,"Mice, Knockout",FALSE,
W2065758030,12,Myocardial Contraction,FALSE,
W2065758030,13,Myocardium,FALSE,metabolism
W2065758030,14,Phosphorylation,FALSE,
W2065758030,15,Sarcomeres,FALSE,metabolism
W1989176014,1,Electronics,TRUE,instrumentation
W1989176014,2,Lasers,TRUE,
W1989176014,3,Light,TRUE,
W1989176014,4,"Signal Processing, Computer-Assisted",TRUE,instrumentation
W1989176014,5,Suspensions,TRUE,chemistry
W1989176014,6,Electronics,FALSE,
W1989176014,7,Equipment Design,FALSE,
W1989176014,8,"Signal Processing, Computer-Assisted",FALSE,
W1989176014,9,Suspensions,FALSE,
W2008395737,1,Hemeproteins,TRUE,metabolism
W2008395737,2,Nitric Oxide,TRUE,metabolism
W2008395737,3,Rhodnius,TRUE,metabolism
W2008395737,4,Salivary Proteins and Peptides,TRUE,metabolism
W2008395737,5,Animals,FALSE,
W2008395737,6,Hemeproteins,FALSE,chemistry
W2008395737,7,Hemeproteins,FALSE,
W2008395737,8,Kinetics,FALSE,
W2008395737,9,Ligands,FALSE,
W2008395737,10,"Models, Molecular",FALSE,
W2008395737,11,Nitric Oxide,FALSE,chemistry
W2008395737,12,Nitric Oxide,FALSE,
W2008395737,13,Photolysis,FALSE,
W2008395737,14,Protein Binding,FALSE,
W2008395737,15,Rhodnius,FALSE,
W2008395737,16,Salivary Proteins and Peptides,FALSE,chemistry
W2008395737,17,Salivary Proteins and Peptides,FALSE,
W2008395737,18,Spectrophotometry,FALSE,
W1983643363,1,Holography,TRUE,methods
W1983643363,2,Refractometry,TRUE,instrumentation
W1983643363,3,Algorithms,FALSE,
W1983643363,4,Argon,FALSE,
W1983643363,5,Computer Simulation,FALSE,
W1983643363,6,Computers,FALSE,
W1983643363,7,"Image Processing, Computer-Assisted",FALSE,
W1983643363,8,Lasers,FALSE,
W1983643363,9,"Models, Statistical",FALSE,
W1983643363,10,Optics and Photonics,FALSE,
W1983643363,11,Software,FALSE,
W2091042125,1,Muscle Proteins,TRUE,chemistry
