id,which_mesh,term,is_major_topic,qualifier_name
W2076645473,1,Methane,TRUE,chemistry
W2076645473,2,Oxygen,TRUE,chemistry
W2076645473,3,Chlorine,FALSE,chemistry
W2076645473,4,Fluorine,FALSE,chemistry
W2076645473,5,"Models, Chemical",FALSE,
W2076645473,6,Thermodynamics,FALSE,
W2076645473,7,Vibration,FALSE,
W2088599378,1,Heart Function Tests,TRUE,methods
W2088599378,2,Heart Rate,TRUE,physiology
W2088599378,3,"Signal Processing, Computer-Assisted",TRUE,
W2088599378,4,Adult,FALSE,
W2088599378,5,Electrocardiography,FALSE,
W2088599378,6,Electrocardiography,FALSE,methods
W2088599378,7,Female,FALSE,
W2088599378,8,Heart Function Tests,FALSE,
W2088599378,9,Heart Rate,FALSE,
W2088599378,10,Heart Valves,FALSE,
W2088599378,11,Heart Valves,FALSE,physiology
W2088599378,12,Humans,FALSE,
W2088599378,13,Male,FALSE,
W2088599378,14,"Tomography, X-Ray Computed",FALSE,
W2054966644,1,"1,2-Dipalmitoylphosphatidylcholine",TRUE,chemistry
W2054966644,2,Thermodynamics,TRUE,
W2054966644,3,Unilamellar Liposomes,TRUE,chemistry
W2054966644,4,"1,2-Dipalmitoylphosphatidylcholine",FALSE,
W2054966644,5,Gels,FALSE,
W2054966644,6,Gels,FALSE,chemistry
W2054966644,7,Molecular Dynamics Simulation,FALSE,
W2054966644,8,Molecular Structure,FALSE,
W2054966644,9,Phase Transition,FALSE,
W2054966644,10,"Spectroscopy, Fourier Transform Infrared",FALSE,
W2054966644,11,Unilamellar Liposomes,FALSE,
W2052894050,1,Coloring Agents,TRUE,chemistry
W2052894050,2,Trityl Compounds,TRUE,chemistry
W2052894050,3,Molecular Structure,FALSE,
W2052894050,4,Photochemical Processes,FALSE,
W2052894050,5,"Spectrophotometry, Ultraviolet",FALSE,
W2052894050,6,"Spectroscopy, Fourier Transform Infrared",FALSE,
W2052894050,7,Time Factors,FALSE,
W2103579098,1,Deep Sedation,TRUE,statistics & numerical data
W2103579098,2,Drug-Related Side Effects and Adverse Reactions,TRUE,epidemiology
W2103579098,3,Heart Diseases,TRUE,epidemiology
W2103579098,4,Heart Diseases,TRUE,diagnosis
W2103579098,5,Hypnotics and Sedatives,TRUE,therapeutic use
W2103579098,6,"Magnetic Resonance Imaging, Cine",TRUE,statistics & numerical data
W2103579098,7,Adolescent,FALSE,
W2103579098,8,Child,FALSE,
W2103579098,9,"Child, Preschool",FALSE,
W2103579098,10,Comorbidity,FALSE,
W2103579098,11,Deep Sedation,FALSE,
W2103579098,12,Drug-Related Side Effects and Adverse Reactions,FALSE,
W2103579098,13,Female,FALSE,
W2103579098,14,Georgia,FALSE,
