id,which_mesh,term,is_major_topic,qualifier_name
W2034935540,1,Anesthesia,TRUE,
W2034935540,2,Cerebrovascular Circulation,TRUE,physiology
W2034935540,3,Hypoxia,TRUE,physiopathology
W2034935540,4,Magnetic Resonance Imaging,TRUE,
W2034935540,5,Oxygen,TRUE,blood
W2034935540,6,Wakefulness,TRUE,physiology
W2034935540,7,"Anesthetics, Inhalation",FALSE,
W2034935540,8,"Anesthetics, Inhalation",FALSE,pharmacology
W2034935540,9,Animals,FALSE,
W2034935540,10,Blood Flow Velocity,FALSE,
W2034935540,11,Blood Flow Velocity,FALSE,drug effects
W2034935540,12,Blood Gas Analysis,FALSE,
W2034935540,13,Blood Gas Analysis,FALSE,methods
W2034935540,14,Blood Pressure,FALSE,
W2034935540,15,Blood Pressure,FALSE,physiology
W2034935540,16,Blood Pressure,FALSE,drug effects
W2034935540,17,Cerebrovascular Circulation,FALSE,
W2034935540,18,Cerebrovascular Circulation,FALSE,drug effects
W2034935540,19,Hypoxia,FALSE,
W2034935540,20,Hypoxia,FALSE,blood
W2034935540,21,"Image Processing, Computer-Assisted",FALSE,
W2034935540,22,"Image Processing, Computer-Assisted",FALSE,methods
W2034935540,23,Isoflurane,FALSE,
W2034935540,24,Isoflurane,FALSE,pharmacology
W2034935540,25,Oxygen,FALSE,
W2034935540,26,Oxygen Consumption,FALSE,
W2034935540,27,Oxygen Consumption,FALSE,drug effects
W2034935540,28,Rats,FALSE,
W2034935540,29,"Rats, Sprague-Dawley",FALSE,
W2034935540,30,Wakefulness,FALSE,
W2016767276,1,Acetamides,TRUE,chemistry
W2016767276,2,Algorithms,TRUE,
W2016767276,3,Amides,TRUE,chemistry
W2016767276,4,Quantum Theory,TRUE,
W2016767276,5,Acetamides,FALSE,
W2016767276,6,Amides,FALSE,
W2016767276,7,Electrons,FALSE,
W2016767276,8,"Models, Molecular",FALSE,
W2016767276,9,"Spectrophotometry, Infrared",FALSE,
W2016767276,10,Thermodynamics,FALSE,
W2016767276,11,Vibration,FALSE,
W2126951361,1,Alkenes,TRUE,chemistry
W2126951361,2,Pyridinium Compounds,TRUE,chemistry
W2126951361,3,Surface-Active Agents,TRUE,chemistry
W2126951361,4,Alkenes,FALSE,chemical synthesis
W2126951361,5,Alkenes,FALSE,
W2126951361,6,Molecular Structure,FALSE,
W2126951361,7,Pyridinium Compounds,FALSE,chemical synthesis
W2126951361,8,Pyridinium Compounds,FALSE,
W2126951361,9,Surface Tension,FALSE,
W2126951361,10,Surface-Active Agents,FALSE,chemical synthesis
W2126951361,11,Surface-Active Agents,FALSE,
W2080367104,1,Interferometry,TRUE,methods
W2080367104,2,Protein Binding,TRUE,
W2080367104,3,Amino Acid Sequence,FALSE,
W2080367104,4,Animals,FALSE,
W2080367104,5,Calcineurin,FALSE,chemistry
W2080367104,6,Calcineurin,FALSE,
W2080367104,7,Calcium,FALSE,
W2080367104,8,Calcium,FALSE,chemistry
W2080367104,9,Calmodulin,FALSE,chemistry
W2080367104,10,Calmodulin,FALSE,
W2080367104,11,Dimethylpolysiloxanes,FALSE,
W2080367104,12,Humans,FALSE,
W2080367104,13,Immunoglobulin G,FALSE,chemistry
W2080367104,14,Immunoglobulin G,FALSE,
W2080367104,15,Interferometry,FALSE,
W2080367104,16,Kinetics,FALSE,
W2080367104,17,Molecular Sequence Data,FALSE,
W2080367104,18,Myosin-Light-Chain Kinase,FALSE,chemistry
W2080367104,19,Myosin-Light-Chain Kinase,FALSE,
W2080367104,20,Peptide Fragments,FALSE,chemistry
W2080367104,21,Peptide Fragments,FALSE,
W2080367104,22,Rabbits,FALSE,
W2080367104,23,Refractometry,FALSE,
W2080367104,24,Silicones,FALSE,
W2080367104,25,Solutions,FALSE,
W2009290350,1,Color Perception,TRUE,physiology
W2009290350,2,Optics and Photonics,TRUE,
W2009290350,3,Visual Cortex,TRUE,physiology
W2009290350,4,Visual Pathways,TRUE,physiology
W2009290350,5,Animals,FALSE,
W2009290350,6,Brain Mapping,FALSE,
W2009290350,7,Brain Mapping,FALSE,methods
W2009290350,8,Color Perception,FALSE,
W2009290350,9,Macaca,FALSE,
W2009290350,10,Macaca fascicularis,FALSE,
W2009290350,11,Macaca mulatta,FALSE,
W2009290350,12,Photic Stimulation,FALSE,
W2009290350,13,Photic Stimulation,FALSE,methods
W2009290350,14,Visual Cortex,FALSE,
W2009290350,15,Visual Pathways,FALSE,
W2144586258,1,Brain Mapping,TRUE,
W2144586258,2,"Dominance, Ocular",TRUE,
W2144586258,3,"Vision, Binocular",TRUE,physiology
W2144586258,4,Visual Cortex,TRUE,physiology
W2144586258,5,Adult,FALSE,
W2144586258,6,Attention,FALSE,physiology
W2144586258,7,Attention,FALSE,
W2144586258,8,Female,FALSE,
W2144586258,9,Humans,FALSE,
W2144586258,10,"Image Processing, Computer-Assisted",FALSE,
W2144586258,11,Magnetic Resonance Imaging,FALSE,
W2144586258,12,Male,FALSE,
W2144586258,13,Oxygen,FALSE,blood
W2144586258,14,Oxygen,FALSE,
W2144586258,15,"Pattern Recognition, Visual",FALSE,physiology
W2144586258,16,"Pattern Recognition, Visual",FALSE,
W2144586258,17,Photic Stimulation,FALSE,methods
W2144586258,18,Photic Stimulation,FALSE,
W2144586258,19,Psychophysics,FALSE,
W2144586258,20,Reaction Time,FALSE,
W2144586258,21,"Vision, Binocular",FALSE,
W2144586258,22,Visual Cortex,FALSE,blood supply
W2144586258,23,Visual Cortex,FALSE,
W2144586258,24,Visual Pathways,FALSE,physiology
W2144586258,25,Visual Pathways,FALSE,
W2064170113,1,Brain Mapping,TRUE,methods
W2064170113,2,Contrast Sensitivity,TRUE,physiology
W2064170113,3,"Evoked Potentials, Visual",TRUE,physiology
W2064170113,4,Photic Stimulation,TRUE,methods
W2064170113,5,Visual Cortex,TRUE,physiology
W2064170113,6,Animals,FALSE,
W2064170113,7,Brain Mapping,FALSE,
W2064170113,8,Contrast Sensitivity,FALSE,
W2064170113,9,"Evoked Potentials, Visual",FALSE,
W2064170113,10,Macaca fascicularis,FALSE,
W2064170113,11,Optics and Photonics,FALSE,
W2064170113,12,Photic Stimulation,FALSE,
W2064170113,13,Visual Cortex,FALSE,
W1982115557,1,Gold,TRUE,chemistry
W1982115557,2,Magnetics,TRUE,
W1982115557,3,"Models, Chemical",TRUE,
W1982115557,4,"Models, Molecular",TRUE,
W1982115557,5,Nanostructures,TRUE,chemistry
W1982115557,6,Silver,TRUE,chemistry
W1982115557,7,Computer Simulation,FALSE,
W1982115557,8,Electrons,FALSE,
W1982115557,9,Gold,FALSE,
W1982115557,10,Nanostructures,FALSE,
W1982115557,11,Silver,FALSE,
W2145711394,1,"GTP-Binding Protein alpha Subunits, Gi-Go",TRUE,chemistry
W2145711394,2,Rhodopsin,TRUE,chemistry
W2145711394,3,Allosteric Regulation,FALSE,
