id,which_grant,funder_id,funder_name,award_id
W4391899108,1,F4320306076,National Science Foundation,CHE-1610453
W4391899108,2,F4320306159,W. M. Keck Foundation,NA
W4404693227,1,F4320306076,National Science Foundation,PHY-2412797
W4404693227,2,F4320306076,National Science Foundation,PHY-2114024
W4404693227,3,F4320306084,U.S. Department of Energy,DE-FG02-13ER41958
W4393210135,1,F4320306084,U.S. Department of Energy,NA
W4393210135,2,F4320333566,National Defense Science and Engineering Graduate,NA
W4393210135,3,F4320338279,Air Force Office of Scientific Research,NA
W4393210135,4,F4320338286,Lawrence Livermore National Laboratory,NA
W4390509866,1,F4320306084,U.S. Department of Energy,DE-SC0021619
W4390509866,2,F4320310133,Rice University,NA
W4390509866,3,F4320319993,Leverhulme Trust,RPG-2022-145
W4390733223,1,F4320306101,National Aeronautics and Space Administration,80NSSC19K1238
W4390733223,2,F4320306101,National Aeronautics and Space Administration,80NSSC23K0035
W4390733223,3,F4320312209,Barr Foundation,xx
W4399173531,1,F4320306101,National Aeronautics and Space Administration,80NSSC20K0518
W4394942552,1,F4320322805,Universidad de Murcia,NA
W4394942552,2,F4320332377,Goddard Space Flight Center,NNG04EB99C
W4391629605,1,F4320306101,National Aeronautics and Space Administration,80NSSC19K1171
W4393318551,1,F4320338439,HORIZON EUROPE Research Infrastructures,101076613
W4399671620,1,F4320315062,"Ministerio de Ciencia, Innovación y Universidades",NA
W4399671620,2,F4320320300,European Commission,NA
W4399671620,3,F4320320366,European Cooperation in Science and Technology,NA
W4399671620,4,F4320335322,European Regional Development Fund,NA
W4399671620,5,F4320335598,Agencia Estatal de Investigación,FPA2017-84543-P
W4399671620,6,F4320338073,Fondo Nacional de Desarrollo Científico y Tecnológico,DICYT 042231AR
W4399671620,7,F4320338073,Fondo Nacional de Desarrollo Científico y Tecnológico,1221463
W4399365340,1,F4320321001,National Natural Science Foundation of China,12371409
W4391893639,1,F4320321001,National Natural Science Foundation of China,42174197
W4391893639,2,F4320321001,National Natural Science Foundation of China,42030201
W4391893639,3,F4320321001,National Natural Science Foundation of China,42204170
W4391347866,1,F4320321390,Fonds De La Recherche Scientifique - FNRS,NA
W4391347866,2,F4320323299,Norges Forskningsråd,262695
W4391862460,1,F4320321001,National Natural Science Foundation of China,NA
W4394786865,1,F4320320879,Deutsche Forschungsgemeinschaft,SFB Transregio - TRR 170
W4394786865,2,F4320322957,Westfälische Wilhelms-Universität Münster,NA
W4399179561,1,F4320314503,Space Telescope Science Institute,JWST Cycle 1 program1706
W4399179561,2,F4320321873,"Ministero dell’Istruzione, dell’Università e della Ricerca",PRIN-MUR 2022 20228JPA3-PATH
W4399179561,3,F4320323147,Istituto Nazionale di Astrofisica,LARGE GRANT YODA
W4390578418,1,F4320321181,Austrian Science Fund,P32175‐N27
W4390578418,2,F4320323031,Österreichische Forschungsförderungsgesellschaft,ASAP15/873685
W4390578418,3,F4320332377,Goddard Space Flight Center,80NSSC22K1109
W4391095685,1,F4320338281,Army Research Office,W911NF-22-2-0256
W4391749418,1,F4320334764,Japan Society for the Promotion of Science,18H04100
W4391749418,2,F4320334764,Japan Society for the Promotion of Science,23H00477
W4392448997,1,F4320306101,National Aeronautics and Space Administration,NA
W4392448997,2,F4320316409,San José State University,NA
W4392448997,3,F4320334593,Natural Sciences and Engineering Research Council of Canada,NA
W4396872878,1,F4320306101,National Aeronautics and Space Administration,NA
W4402411529,1,F4320306101,National Aeronautics and Space Administration,80NM0018D0004
W4390738231,1,F4320337345,Office of Naval Research,A520921C0010
W4390738231,2,F4320338281,Army Research Office,W911NF-21-C-0030
W4392704895,1,F4320338045,Office of Carbon Management,DE-AC02-05CH11231
W4392970804,1,F4320306084,U.S. Department of Energy,NA
W4392970804,2,F4320332360,Office of Energy Efficiency and Renewable Energy,NA
