id,which_grant,funder_id,funder_name,award_id
W2373109996,1,F4320306076,National Science Foundation,AGS-1460037
W2373109996,2,F4320306076,National Science Foundation,AGS-0953463
W2373109996,3,F4320306101,National Aeronautics and Space Administration,NNS16AF75G
W2373109996,4,F4320306101,National Aeronautics and Space Administration,NNX16AG76G
W2373109996,5,F4320311855,University of Colorado,NA
W2373109996,6,F4320321031,Swedish National Space Agency,NA
W2373109996,7,F4320323031,Österreichische Forschungsförderungsgesellschaft,NA
W2373109996,8,F4320334632,Science and Technology Facilities Council,ST/N000692/1
W2373109996,9,F4320334632,Science and Technology Facilities Council,ST/K001051/1
W2963676935,1,F4320306076,National Science Foundation,CCF1527501
W2963676935,2,F4320306078,U.S. Department of Defense,HM04761510007
W2963676935,3,F4320337345,Office of Naval Research,N00014-12-1-0579
W2963676935,4,F4320338279,Air Force Office of Scientific Research,FA9550-14-1-0088
W2963676935,5,F4320338281,Army Research Office,W911NF-15-1-0316
W2277973662,1,F4320306076,National Science Foundation,DMS-1317602
W2277973662,2,F4320306164,Simons Foundation,Collaboration Grant
W2338621325,1,F4320306076,National Science Foundation,OCE-1338842
W2561823294,1,F4320306076,National Science Foundation,AST-1535809
W2561823294,2,F4320306101,National Aeronautics and Space Administration,NNX15AB06G
W2561823294,3,F4320315788,National Radio Astronomy Observatory,AST-0836064
W2561823294,4,F4320318240,European Space Agency,NA
W2561823294,5,F4320321041,Academia Sinica,NA
W2561823294,6,F4320322112,Korea Astronomy and Space Science Institute,NA
W2561823294,7,F4320334601,National Research Council Canada,NA
W2561823294,8,F4320335134,National Institutes of Natural Sciences,NA
W2561823294,9,F4320337547,Laboratory Directed Research and Development,NA
W2525559626,1,F4320306076,National Science Foundation,AST 1140063
W2525559626,2,F4320306076,National Science Foundation,AST-1109334/1535809
W2525559626,3,F4320306101,National Aeronautics and Space Administration,NNX14AD26G
W2525559626,4,F4320308269,Alexander von Humboldt-Stiftung,NA
W2309992065,1,F4320310133,Rice University,W911NF-12-1-0162
W2309992065,2,F4320310133,Rice University,26220002
W2309992065,3,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",W911NF-12-1-0162
W2309992065,4,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",26220002
W2309992065,5,F4320325854,"Council for Science, Technology and Innovation",W911NF-12-1-0162
W2309992065,6,F4320325854,"Council for Science, Technology and Innovation",26220002
W2309992065,7,F4320334764,Japan Society for the Promotion of Science,W911NF-12-1-0162
W2309992065,8,F4320334764,Japan Society for the Promotion of Science,26220002
W2309992065,9,F4320334789,Japan Science and Technology Agency,W911NF-12-1-0162
W2309992065,10,F4320334789,Japan Science and Technology Agency,26220002
W2309992065,11,F4320335164,"Consolidated Research Institute for Advanced Science and Medical Care, Waseda University",W911NF-12-1-0162
W2309992065,12,F4320335164,"Consolidated Research Institute for Advanced Science and Medical Care, Waseda University",26220002
W2309992065,13,F4320338281,Army Research Office,W911NF-12-1-0162
W2309992065,14,F4320338281,Army Research Office,26220002
W2403706541,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2403706541,2,F4320334764,Japan Society for the Promotion of Science,26220002
W2338632553,1,F4320334704,Australian Research Council,DP110104145
W2338632553,2,F4320334704,Australian Research Council,FT100100717
W2412074774,1,F4320307816,Shell,NA
W2412074774,2,F4320321012,Technische Universiteit Delft,NA
W2531199358,1,F4320306101,National Aeronautics and Space Administration,NNX14AC04G
W2531199358,2,F4320306101,National Aeronautics and Space Administration,NNx14AN55G
W2531199358,3,F4320306101,National Aeronautics and Space Administration,NNX13AE39G
W2531199358,4,F4320306101,National Aeronautics and Space Administration,NNX15AF59G
W2531199358,5,F4320306101,National Aeronautics and Space Administration,NNX15AI93G
W791179977,1,F4320306076,National Science Foundation,DMS-1216674
W791179977,2,F4320306084,U.S. Department of Energy,DE-AC02-06CH11357
W791179977,3,F4320307816,Shell,NA
W791179977,4,F4320326734,Wallonie-Bruxelles International,NA
W2298360525,1,F4320321519,Centre National d’Etudes Spatiales,NA
W2350746793,1,F4320310133,Rice University,W911NF-12-1-0162
W2350746793,2,F4320310133,Rice University,26220002
W2350746793,3,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",W911NF-12-1-0162
W2350746793,4,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",26220002
W2350746793,5,F4320325854,"Council for Science, Technology and Innovation",W911NF-12-1-0162
W2350746793,6,F4320325854,"Council for Science, Technology and Innovation",26220002
W2350746793,7,F4320334764,Japan Society for the Promotion of Science,W911NF-12-1-0162
W2350746793,8,F4320334764,Japan Society for the Promotion of Science,26220002
W2350746793,9,F4320334789,Japan Science and Technology Agency,W911NF-12-1-0162
W2350746793,10,F4320334789,Japan Science and Technology Agency,26220002
W2350746793,11,F4320335164,"Consolidated Research Institute for Advanced Science and Medical Care, Waseda University",W911NF-12-1-0162
W2350746793,12,F4320335164,"Consolidated Research Institute for Advanced Science and Medical Care, Waseda University",26220002
W2350746793,13,F4320338281,Army Research Office,W911NF-12-1-0162
W2350746793,14,F4320338281,Army Research Office,26220002
W2512345705,1,F4320338281,Army Research Office,W911NF-12-1-0162
W2517858873,1,F4320306076,National Science Foundation,EAR-1255391
W2517858873,2,F4320308269,Alexander von Humboldt-Stiftung,NA
W2519966713,1,F4320332171,Directorate for Geosciences,EAR1145159
W2468123113,1,F4320307816,Shell,NA
W2468123113,2,F4320321012,Technische Universiteit Delft,NA
W2520562762,1,F4320306084,U.S. Department of Energy,DE-SC0001481
W2520562762,2,F4320306101,National Aeronautics and Space Administration,NNX10AC79G
W2558811376,1,F4320307760,Hewlett-Packard Development Company,NA
W2327019781,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2327019781,2,F4320334764,Japan Society for the Promotion of Science,26220002
W2327019781,3,F4320338281,Army Research Office,W911NF-12-1-0162
W2560157537,1,F4320306076,National Science Foundation,EAR-1056073
W2560157537,2,F4320308154,"Department of Energy, Labor and Economic Growth",DE-FG07-97ER14827
W2398100271,1,F4320321001,National Natural Science Foundation of China,51478416
W2398100271,2,F4320335787,Fundamental Research Funds for the Central Universities,NA
W2398100271,3,F4320338464,Natural Science Foundation of Zhejiang Province,LY13E080003
W2513851179,1,F4320310133,Rice University,NA
W2322523613,1,F4320306196,Welch Foundation,C-1509
W2508839035,1,F4320306101,National Aeronautics and Space Administration,NNX14AF70G
W2508839035,2,F4320306101,National Aeronautics and Space Administration,NNX14AN55G
W2508839035,3,F4320306101,National Aeronautics and Space Administration,NNX13AI61G
W2508839035,4,F4320306101,National Aeronautics and Space Administration,NNX12AJ57G
W2508839035,5,F4320306101,National Aeronautics and Space Administration,NAS5-02099
W2508839035,6,F4320306101,National Aeronautics and Space Administration,NNX15AI62G
W3099930124,1,F4320306078,U.S. Department of Defense,NA
W3099930124,2,F4320306084,U.S. Department of Energy,NA
W3099930124,3,F4320337510,Fusion Energy Sciences,DE-SC0014455
W3099930124,4,F4320338279,Air Force Office of Scientific Research,FA9550-12-1-0267
W2264168446,1,F4320306076,National Science Foundation,EAR-13470850
W2520623997,1,F4320306076,National Science Foundation,CHE-1360979
W2520623997,2,F4320306196,Welch Foundation,C-1668
W2520623997,3,F4320306196,Welch Foundation,C-1559
W2512704471,1,F4320306101,National Aeronautics and Space Administration,NNX14AN55G
W2512704471,2,F4320306101,National Aeronautics and Space Administration,NNX15AI93G
