id,which_grant,funder_id,funder_name,award_id
W3123428956,1,F4320306076,National Science Foundation,1914416 1914426 1940209 1914448 1914409 1914447 1914418 1914410
W3123428956,2,F4320338337,H2020 Marie Skłodowska-Curie Actions,754496
W3079269820,1,F4320306076,National Science Foundation,1616538
W3126257219,1,F4320332360,Office of Energy Efficiency and Renewable Energy,35524
W3126257219,2,F4320338292,Lawrence Berkeley National Laboratory,DE‐AC02‐05CH11231
W3135859784,1,F4320306076,National Science Foundation,OAC-2005123
W3135859784,2,F4320337345,Office of Naval Research,N00014-20-1-2722
W3179536620,1,F4320306084,U.S. Department of Energy,DE‐AC02‐05CH11231
W3179536620,2,F4320306084,U.S. Department of Energy,DE‐AC52‐07NA27344
W3179536620,3,F4320306084,U.S. Department of Energy,DE‐NA0003525
W3179536620,4,F4320306084,U.S. Department of Energy,DE‐AC05‐76RL01830
W3179536620,5,F4320332360,Office of Energy Efficiency and Renewable Energy,NA
W3179536620,6,F4320337706,Geothermal Technologies Office,NA
W3179536620,7,F4320338286,Lawrence Livermore National Laboratory,NA
W3179536620,8,F4320338291,Sandia National Laboratories,NA
W3179536620,9,F4320338292,Lawrence Berkeley National Laboratory,NA
W3179536620,10,F4320338354,Pacific Northwest National Laboratory,NA
W3162583695,1,F4320306101,National Aeronautics and Space Administration,80NSSC18K0828
W3162583695,2,F4320306101,National Aeronautics and Space Administration,80NSSC19K1538
W3162583695,3,F4320306101,National Aeronautics and Space Administration,80NSSC18K1314
W3162583695,4,F4320310133,Rice University,NA
W3139230538,1,F4320306076,National Science Foundation,"EAR‐1945781, EAR‐1600087"
W3139230538,2,F4320306084,U.S. Department of Energy,DE‐SC0016520
W3139230538,3,F4320312836,Southern California Earthquake Center,NA
W3139230538,4,F4320332183,U.S. Geological Survey,G17AC00047
W3118345300,1,F4320306076,National Science Foundation,NA
W3207006521,1,F4320306076,National Science Foundation,NCAR System for Integrated Modeling of the Atmosphere (SIMA)
W3207006521,2,F4320306101,National Aeronautics and Space Administration,80NSSC17K0013
W3207006521,3,F4320306101,National Aeronautics and Space Administration,80NSSC17K0679
W3207006521,4,F4320306101,National Aeronautics and Space Administration,80NSSC21K1677
W3207006521,5,F4320306101,National Aeronautics and Space Administration,80NSSC21K0008
W3207006521,6,F4320306101,National Aeronautics and Space Administration,80NSSC19K0241
W3207006521,7,F4320306101,National Aeronautics and Space Administration,80NSSC20K0601
W3207006521,8,F4320306101,National Aeronautics and Space Administration,80NSSC19K0080
W3207006521,9,F4320306101,National Aeronautics and Space Administration,80NSSC20K0356
W3207006521,10,F4320306101,National Aeronautics and Space Administration,80NSSC20K0199
