id,which_topic,topic_id,topic,subfield_id,subfield,field,field_id,domain_id,domain
W2022467184,1,T10028,Topic Modeling,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2022467184,2,T13083,Advanced Text Analysis Techniques,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2022467184,3,T13910,Computational and Text Analysis Methods,3300,General Social Sciences,Social Sciences,33,2,Social Sciences
W1968877564,1,T10392,Cutaneous Melanoma Detection and Management,2730,Oncology,Medicine,27,4,Health Sciences
W1968877564,2,T10862,AI in cancer detection,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W1968877564,3,T11811,Cutaneous lymphoproliferative disorders research,2708,Dermatology,Medicine,27,4,Health Sciences
W2057185841,1,T10963,Advanced Optimization Algorithms Research,2612,Numerical Analysis,Mathematics,26,3,Physical Sciences
W2057185841,2,T10682,Quantum Computing Algorithms and Architecture,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2057185841,3,T10363,Low-power high-performance VLSI design,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W1997456385,1,T10764,Privacy-Preserving Technologies in Data,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W1997456385,2,T10237,Cryptography and Data Security,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W1997456385,3,T11598,Internet Traffic Analysis and Secure E-voting,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2129576573,1,T11719,Data Quality and Management,1803,Management Science and Operations Research,Decision Sciences,18,2,Social Sciences
W2129576573,2,T12016,Web Data Mining and Analysis,1710,Information Systems,Computer Science,17,3,Physical Sciences
W2129576573,3,T10215,Semantic Web and Ontologies,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2148957707,1,T10408,Chronic Kidney Disease and Diabetes,2727,Nephrology,Medicine,27,4,Health Sciences
W2148957707,2,T11174,Pediatric Urology and Nephrology Studies,2735,"Pediatrics, Perinatology and Child Health",Medicine,27,4,Health Sciences
W2148957707,3,T13702,Machine Learning in Healthcare,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2099039030,1,T11045,"Privacy, Security, and Data Protection",3312,Sociology and Political Science,Social Sciences,33,2,Social Sciences
W2099039030,2,T10764,Privacy-Preserving Technologies in Data,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2099039030,3,T12335,"Sexuality, Behavior, and Technology",3203,Clinical Psychology,Psychology,32,2,Social Sciences
W2141499099,1,T11130,Coding theory and cryptography,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2141499099,2,T11166,Analytic Number Theory Research,2602,Algebra and Number Theory,Mathematics,26,3,Physical Sciences
W2141499099,3,T12162,Cellular Automata and Applications,1703,Computational Theory and Mathematics,Computer Science,17,3,Physical Sciences
W2157896905,1,T11797,graph theory and CDMA systems,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2157896905,2,T11130,Coding theory and cryptography,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
