id,which_mesh,term,is_major_topic,qualifier_name
W2043092953,1,"Data Interpretation, Statistical",TRUE,
W2043092953,2,Datasets as Topic,TRUE,
W2043092953,3,Delivery of Health Care,TRUE,statistics & numerical data
W2043092953,4,Electronic Health Records,TRUE,
W2043092953,5,Comparative Effectiveness Research,FALSE,
W2043092953,6,Confidentiality,FALSE,
W2043092953,7,"Decision Support Systems, Clinical",FALSE,
W2043092953,8,Delivery of Health Care,FALSE,
W2043092953,9,Delivery of Health Care,FALSE,economics
W2043092953,10,Humans,FALSE,
W2043092953,11,Medical Informatics,FALSE,
W2043092953,12,"Models, Statistical",FALSE,
W2043092953,13,Quality Control,FALSE,
W2137013440,1,Algorithms,TRUE,
W2137013440,2,Artificial Intelligence,TRUE,
W2137013440,3,Head and Neck Neoplasms,TRUE,radiotherapy
W2137013440,4,Magnetic Resonance Imaging,TRUE,
W2137013440,5,Medical Illustration,TRUE,
W2137013440,6,Parotid Gland,TRUE,radiation effects
W2137013440,7,Parotid Gland,TRUE,anatomy & histology
W2137013440,8,Xerostomia,TRUE,etiology
W2137013440,9,Adult,FALSE,
W2137013440,10,Aged,FALSE,
W2137013440,11,Female,FALSE,
W2137013440,12,Fourier Analysis,FALSE,
W2137013440,13,Head and Neck Neoplasms,FALSE,
W2137013440,14,Humans,FALSE,
W2137013440,15,Laryngeal Neoplasms,FALSE,
W2137013440,16,Laryngeal Neoplasms,FALSE,radiotherapy
W2137013440,17,Longitudinal Studies,FALSE,
W2137013440,18,Male,FALSE,
W2137013440,19,Middle Aged,FALSE,
W2137013440,20,Observer Variation,FALSE,
W2137013440,21,Organ Size,FALSE,
W2137013440,22,Organ Size,FALSE,radiation effects
W2137013440,23,Parotid Gland,FALSE,
W2137013440,24,Parotid Gland,FALSE,pathology
W2137013440,25,Radiation Dosage,FALSE,
W2137013440,26,Xerostomia,FALSE,
W2139776930,1,Data Mining,TRUE,methods
W2139776930,2,Medical Informatics,TRUE,methods
W2139776930,3,Privacy,TRUE,
W2139776930,4,Access to Information,FALSE,
W2139776930,5,Algorithms,FALSE,
W2139776930,6,Breast Neoplasms,FALSE,pathology
W2139776930,7,Breast Neoplasms,FALSE,epidemiology
W2139776930,8,Breast Neoplasms,FALSE,metabolism
W2139776930,9,Breast Neoplasms,FALSE,
W2139776930,10,Data Mining,FALSE,
