id,which_mesh,term,is_major_topic,qualifier_name
W1968877564,1,Dermatology,TRUE,
W1968877564,2,"Physicians, Family",TRUE,
W1968877564,3,Pigmentation Disorders,TRUE,therapy
W1968877564,4,Skin Diseases,TRUE,therapy
W1968877564,5,Biopsy,FALSE,
W1968877564,6,Family Practice,FALSE,
W1968877564,7,Female,FALSE,
W1968877564,8,Humans,FALSE,
W1968877564,9,Internal Medicine,FALSE,
W1968877564,10,Male,FALSE,
W1968877564,11,Pigmentation Disorders,FALSE,pathology
W1968877564,12,Pigmentation Disorders,FALSE,diagnosis
W1968877564,13,Pigmentation Disorders,FALSE,
W1968877564,14,Reproducibility of Results,FALSE,
W1968877564,15,Skin Diseases,FALSE,diagnosis
W1968877564,16,Skin Diseases,FALSE,pathology
W1968877564,17,Skin Diseases,FALSE,
W1968877564,18,Treatment Outcome,FALSE,
W2148957707,1,Expert Systems,TRUE,
W2148957707,2,"Image Interpretation, Computer-Assisted",TRUE,methods
W2148957707,3,Kidney Diseases,TRUE,diagnostic imaging
W2148957707,4,"Pattern Recognition, Automated",TRUE,methods
W2148957707,5,Radioisotope Renography,TRUE,methods
W2148957707,6,Software,TRUE,
W2148957707,7,Technetium Tc 99m Mertiatide,TRUE,
W2148957707,8,Female,FALSE,
W2148957707,9,Humans,FALSE,
W2148957707,10,"Image Interpretation, Computer-Assisted",FALSE,
W2148957707,11,Kidney Diseases,FALSE,
W2148957707,12,Male,FALSE,
W2148957707,13,Middle Aged,FALSE,
W2148957707,14,Observer Variation,FALSE,
W2148957707,15,"Pattern Recognition, Automated",FALSE,
W2148957707,16,Pilot Projects,FALSE,
W2148957707,17,Radioisotope Renography,FALSE,
W2148957707,18,Radiopharmaceuticals,FALSE,
W2148957707,19,Reproducibility of Results,FALSE,
W2148957707,20,Retrospective Studies,FALSE,
W2148957707,21,Sensitivity and Specificity,FALSE,
W2162625186,1,Atrial Fibrillation,TRUE,epidemiology
W2162625186,2,Cardiac Surgical Procedures,TRUE,adverse effects
W2162625186,3,Aged,FALSE,
W2162625186,4,Atrial Fibrillation,FALSE,
W2162625186,5,Atrial Fibrillation,FALSE,etiology
W2162625186,6,Body Surface Area,FALSE,
W2162625186,7,Cardiac Surgical Procedures,FALSE,
W2162625186,8,Cardiomegaly,FALSE,
W2162625186,9,Cardiomegaly,FALSE,epidemiology
W2162625186,10,Female,FALSE,
W2162625186,11,Humans,FALSE,
W2162625186,12,Male,FALSE,
W2162625186,13,Middle Aged,FALSE,
W2162625186,14,Predictive Value of Tests,FALSE,
W2162625186,15,Retrospective Studies,FALSE,
W2162625186,16,Risk Factors,FALSE,
W2162625186,17,Smoking,FALSE,
W2162625186,18,Smoking,FALSE,epidemiology
W2122034878,1,Algorithms,TRUE,
W2122034878,2,Discriminant Analysis,TRUE,
W2122034878,3,Information Storage and Retrieval,TRUE,methods
W2122034878,4,"Models, Statistical",TRUE,
W2122034878,5,"Neural Networks, Computer",TRUE,
W2122034878,6,"Pattern Recognition, Automated",TRUE,methods
W2122034878,7,"Signal Processing, Computer-Assisted",TRUE,
W2122034878,8,Computer Simulation,FALSE,
W2122034878,9,Information Storage and Retrieval,FALSE,
W2122034878,10,"Pattern Recognition, Automated",FALSE,
W2150375183,1,Computer Security,FALSE,
