id,which_mesh,term,is_major_topic,qualifier_name
W1971788022,1,Cochlear Implantation,TRUE,
W1971788022,2,Cochlear Implants,TRUE,
W1971788022,3,Deafness,TRUE,rehabilitation
W1971788022,4,Speech Perception,TRUE,
W1971788022,5,Canada,FALSE,
W1971788022,6,Child,FALSE,
W1971788022,7,"Child, Preschool",FALSE,
W1971788022,8,Communication,FALSE,
W1971788022,9,Deafness,FALSE,
W1971788022,10,Family Characteristics,FALSE,
W1971788022,11,Female,FALSE,
W1971788022,12,Humans,FALSE,
W1971788022,13,Male,FALSE,
W1971788022,14,Regression Analysis,FALSE,
W1971788022,15,Speech Discrimination Tests,FALSE,
W1971788022,16,United States,FALSE,
W2090304430,1,"Nanotubes, Carbon",TRUE,chemistry
W2090304430,2,Peptides,TRUE,chemistry
W2090304430,3,Amino Acid Sequence,FALSE,
W2090304430,4,Circular Dichroism,FALSE,
W2090304430,5,"Microscopy, Electron, Scanning Transmission",FALSE,
W2090304430,6,"Models, Molecular",FALSE,
W2090304430,7,Molecular Sequence Data,FALSE,
W2090304430,8,Nanotechnology,FALSE,
W2090304430,9,Nanotechnology,FALSE,methods
W2090304430,10,"Nanotubes, Carbon",FALSE,
W2090304430,11,Peptides,FALSE,
W2090304430,12,Peptides,FALSE,chemical synthesis
W2090304430,13,"Protein Structure, Secondary",FALSE,
W2090304430,14,"Spectrum Analysis, Raman",FALSE,
W2121107057,1,"Acidosis, Renal Tubular",TRUE,diagnosis
W2121107057,2,Contrast Media,TRUE,
W2121107057,3,Gadolinium,TRUE,
W2121107057,4,Kidney,TRUE,metabolism
W2121107057,5,Magnetic Resonance Imaging,TRUE,
W2121107057,6,Acetazolamide,FALSE,
W2121107057,7,"Acidosis, Renal Tubular",FALSE,
W2121107057,8,"Acidosis, Renal Tubular",FALSE,metabolism
W2121107057,9,"Acidosis, Renal Tubular",FALSE,chemically induced
W2121107057,10,Animals,FALSE,
W2121107057,11,Female,FALSE,
W2121107057,12,Gadolinium DTPA,FALSE,
W2121107057,13,"Heterocyclic Compounds, 1-Ring",FALSE,
W2121107057,14,Hydrogen-Ion Concentration,FALSE,
