id,which_grant,funder_id,funder_name,award_id
W2104793191,1,F4320332161,National Institutes of Health,R01 DC 004552
W2104793191,2,F4320332161,National Institutes of Health,R01 DC 006257
W2155998647,1,F4320332161,National Institutes of Health,NA
W2155998647,2,F4320337352,National Institute on Deafness and Other Communication Disorders,NA
W1977229610,1,F4320337346,National Institute of Mental Health,NS-21889
W1977229610,2,F4320337346,National Institute of Mental Health,K-08 MH01800
W1977229610,3,F4320337359,National Institute of Neurological Disorders and Stroke,NA
W2170611780,1,F4320337346,National Institute of Mental Health,K-08 MH01800
W2170611780,2,F4320337359,National Institute of Neurological Disorders and Stroke,NS-21889
W2067460529,1,F4320321001,National Natural Science Foundation of China,70371030
W2067460529,2,F4320321001,National Natural Science Foundation of China,60271019
W2067460529,3,F4320321106,Ministry of Education of the People's Republic of China,20020611007
