id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,1,A5083952534,first,,Anshul Kundaje,,I63966007,1
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,1,A5083952534,first,,Anshul Kundaje,,I126820664,2
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,2,A5038670042,middle,,Wouter Meuleman,,I126820664,1
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,2,A5038670042,middle,,Wouter Meuleman,,I63966007,2
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,3,A5009275502,middle,,Jason Ernst,,I126820664,1
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,3,A5009275502,middle,,Jason Ernst,,I63966007,2
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,4,A5059957688,middle,,Misha Bilenky,,I4210133112,1
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,4,A5059957688,middle,,Misha Bilenky,,I1289530486,2
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,5,A5064122320,middle,,Angela Yen,,I126820664,1
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,5,A5064122320,middle,,Angela Yen,,I63966007,2
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,6,A5042682747,middle,,Alireza Heravi‐Moussavi,,I4210133112,1
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,6,A5042682747,middle,,Alireza Heravi‐Moussavi,,I1289530486,2
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,7,A5013462893,middle,,Pouya Kheradpour,,I126820664,1
W2076154138,107,https://doi.org/10.1038/nature14248,Nature,Integrative analysis of 111 reference human epigenomes,2015-02-17,FALSE,6188,article,journal-article,25693563,7,A5013462893,middle,,Pouya Kheradpour,,I63966007,2
