id,which_mesh,term,is_major_topic,qualifier_name
W2076154138,1,"Epigenesis, Genetic",TRUE,genetics
W2076154138,2,"Genome, Human",TRUE,genetics
W2076154138,3,Base Sequence,FALSE,
W2076154138,4,Cell Lineage,FALSE,genetics
W2076154138,5,"Cells, Cultured",FALSE,
W2076154138,6,Chromatin,FALSE,chemistry
W2076154138,7,"Chromosomes, Human",FALSE,chemistry
W2076154138,8,DNA,FALSE,chemistry
W2076154138,9,DNA Methylation,FALSE,
W2076154138,10,Datasets as Topic,FALSE,
W2076154138,11,"Enhancer Elements, Genetic",FALSE,genetics
W2076154138,12,Epigenomics,FALSE,
W2076154138,13,Genetic Variation,FALSE,genetics
W2076154138,14,Genome-Wide Association Study,FALSE,
W2076154138,15,Histones,FALSE,metabolism
W2076154138,16,Humans,FALSE,
W2076154138,17,Organ Specificity,FALSE,genetics
W2076154138,18,RNA,FALSE,genetics
W2076154138,19,Reference Values,FALSE,
W1941076503,1,Chromosomes,TRUE,metabolism
W1941076503,2,Genetic Techniques,TRUE,
W1941076503,3,Repressor Proteins,TRUE,metabolism
W1941076503,4,Animals,FALSE,
W1941076503,5,Binding Sites,FALSE,
W1941076503,6,CCCTC-Binding Factor,FALSE,
W1941076503,7,Cadherins,FALSE,
W1941076503,8,Cadherins,FALSE,genetics
W1941076503,9,Cell Cycle Proteins,FALSE,
W1941076503,10,Cell Cycle Proteins,FALSE,metabolism
W1941076503,11,"Chromosomal Proteins, Non-Histone",FALSE,
W1941076503,12,"Chromosomal Proteins, Non-Histone",FALSE,metabolism
W1941076503,13,Chromosomes,FALSE,
W1941076503,14,Chromosomes,FALSE,chemistry
W1941076503,15,Clustered Regularly Interspaced Short Palindromic Repeats,FALSE,
W1941076503,16,Cohesins,FALSE,
W1941076503,17,DNA,FALSE,chemistry
W1941076503,18,DNA,FALSE,
W1941076503,19,"Enhancer Elements, Genetic",FALSE,
W1941076503,20,Gene Expression,FALSE,
W1941076503,21,"Genome, Human",FALSE,
W1941076503,22,Humans,FALSE,
W1941076503,23,K562 Cells,FALSE,
W1941076503,24,Mice,FALSE,
W1941076503,25,"Promoter Regions, Genetic",FALSE,
W1941076503,26,Repressor Proteins,FALSE,
W1941076503,27,beta-Globins,FALSE,
W1941076503,28,beta-Globins,FALSE,genetics
W1687468892,1,Brain,TRUE,physiology
W1687468892,2,Brain Mapping,TRUE,methods
W1687468892,3,Magnetic Resonance Imaging,TRUE,methods
W1687468892,4,Adult,FALSE,
W1687468892,5,Humans,FALSE,
W1687468892,6,Male,FALSE,
W1687468892,7,Middle Aged,FALSE,
W1687468892,8,Psychomotor Performance,FALSE,physiology
W1792065635,1,Elastic Tissue,TRUE,
W1792065635,2,Electronics,TRUE,
W1792065635,3,"Muscle, Skeletal",TRUE,
W1792065635,4,"Nanotubes, Carbon",TRUE,
W1792065635,5,Elasticity,FALSE,
W1792065635,6,Electric Capacitance,FALSE,
W1792065635,7,"Torsion, Mechanical",FALSE,
W1862832045,1,Brain,TRUE,physiology
W1862832045,2,Oligopeptides,TRUE,pharmacology
W1862832045,3,"Polysaccharides, Bacterial",TRUE,pharmacology
W1862832045,4,"Printing, Three-Dimensional",TRUE,
W1862832045,5,Animals,FALSE,
W1862832045,6,Brain,FALSE,
W1862832045,7,Brain,FALSE,drug effects
W1862832045,8,Cattle,FALSE,
W1862832045,9,Cell Differentiation,FALSE,drug effects
W1862832045,10,Cell Differentiation,FALSE,
W1862832045,11,Cell Survival,FALSE,drug effects
W1862832045,12,Cell Survival,FALSE,
W1862832045,13,"Cells, Cultured",FALSE,
W1862832045,14,Cerebral Cortex,FALSE,cytology
W1862832045,15,Cerebral Cortex,FALSE,
W1862832045,16,Fluorescein-5-isothiocyanate,FALSE,analogs & derivatives
W1862832045,17,Fluorescein-5-isothiocyanate,FALSE,metabolism
W1862832045,18,Fluorescein-5-isothiocyanate,FALSE,
W1862832045,19,Freeze Fracturing,FALSE,
W1862832045,20,Gels,FALSE,
W1862832045,21,"Mice, Inbred BALB C",FALSE,
W1862832045,22,Neuroglia,FALSE,cytology
W1862832045,23,Neuroglia,FALSE,drug effects
W1862832045,24,Neuroglia,FALSE,
W1862832045,25,Neurons,FALSE,
W1862832045,26,Neurons,FALSE,cytology
W1862832045,27,Neurons,FALSE,drug effects
W1862832045,28,Oligopeptides,FALSE,
W1862832045,29,"Polysaccharides, Bacterial",FALSE,
W1862832045,30,Porosity,FALSE,
W1862832045,31,"Serum Albumin, Bovine",FALSE,metabolism
W1862832045,32,"Serum Albumin, Bovine",FALSE,
W2171005488,1,Body Temperature,TRUE,
W2171005488,2,Animals,FALSE,
W2171005488,3,Graphite,FALSE,
W2171005488,4,Graphite,FALSE,chemistry
W2171005488,5,Polymers,FALSE,
W2171005488,6,Polymers,FALSE,chemistry
W2171005488,7,Rats,FALSE,
W2171005488,8,X-Ray Diffraction,FALSE,
W2412784324,1,Biomimetic Materials,TRUE,chemistry
W2412784324,2,Iridium,TRUE,chemistry
W2412784324,3,Nanoparticles,TRUE,chemistry
W2412784324,4,Palladium,TRUE,chemistry
W2412784324,5,Peroxidases,TRUE,chemistry
W2412784324,6,Prostate-Specific Antigen,TRUE,analysis
W2412784324,7,Biomimetic Materials,FALSE,
W2412784324,8,Colorimetry,FALSE,methods
W2412784324,9,Colorimetry,FALSE,
W2412784324,10,Enzyme-Linked Immunosorbent Assay,FALSE,methods
W2412784324,11,Enzyme-Linked Immunosorbent Assay,FALSE,
W2412784324,12,Humans,FALSE,
W2412784324,13,Iridium,FALSE,
W2412784324,14,Limit of Detection,FALSE,
W2412784324,15,Nanoparticles,FALSE,
W2412784324,16,Nanoparticles,FALSE,ultrastructure
W2412784324,17,Palladium,FALSE,
W2412784324,18,Peroxidases,FALSE,
W2412784324,19,Prostate-Specific Antigen,FALSE,
W2264776797,1,Neuropsychological Tests,TRUE,standards
W2264776797,2,Psychometrics,TRUE,instrumentation
W2264776797,3,Schizophrenia,TRUE,physiopathology
W2264776797,4,Social Perception,TRUE,
W2264776797,5,Adult,FALSE,
W2264776797,6,Female,FALSE,
W2264776797,7,Humans,FALSE,
W2264776797,8,Male,FALSE,
W2264776797,9,Middle Aged,FALSE,
W2264776797,10,Neuropsychological Tests,FALSE,
W2264776797,11,Psychometrics,FALSE,
W2264776797,12,Reproducibility of Results,FALSE,
W2264776797,13,Schizophrenia,FALSE,
W2195108234,1,Brain Ischemia,TRUE,rehabilitation
W2195108234,2,Muscle Weakness,TRUE,rehabilitation
W2195108234,3,Patient Safety,TRUE,
W2195108234,4,Stroke Rehabilitation,TRUE,
W2195108234,5,Vagus Nerve Stimulation,TRUE,trends
W2195108234,6,Adult,FALSE,
W2195108234,7,Aged,FALSE,
W2195108234,8,Brain Ischemia,FALSE,
W2195108234,9,Brain Ischemia,FALSE,complications
W2195108234,10,Brain Ischemia,FALSE,diagnosis
W2195108234,11,Feasibility Studies,FALSE,
W2195108234,12,Female,FALSE,
W2195108234,13,Follow-Up Studies,FALSE,
W2195108234,14,Humans,FALSE,
W2195108234,15,Male,FALSE,
W2195108234,16,Middle Aged,FALSE,
W2195108234,17,Muscle Weakness,FALSE,
W2195108234,18,Muscle Weakness,FALSE,etiology
W2195108234,19,Muscle Weakness,FALSE,diagnosis
W2195108234,20,Pilot Projects,FALSE,
W2195108234,21,Recovery of Function,FALSE,
W2195108234,22,Single-Blind Method,FALSE,
W2195108234,23,Stroke,FALSE,
W2195108234,24,Stroke,FALSE,diagnosis
W2195108234,25,Stroke,FALSE,complications
W2195108234,26,Treatment Outcome,FALSE,
W2195108234,27,Upper Extremity,FALSE,
W2195108234,28,Upper Extremity,FALSE,pathology
W2195108234,29,Vagus Nerve Stimulation,FALSE,
W2195108234,30,Vagus Nerve Stimulation,FALSE,adverse effects
W1978329681,1,Alleles,TRUE,
W1978329681,2,"Epigenesis, Genetic",TRUE,genetics
W1978329681,3,Epigenomics,TRUE,
W1978329681,4,Haplotypes,TRUE,genetics
W1978329681,5,Acetylation,FALSE,
W1978329681,6,Chromatin,FALSE,genetics
W1978329681,7,Chromatin,FALSE,metabolism
W1978329681,8,Chromatin,FALSE,
W1978329681,9,"Chromosomes, Human",FALSE,genetics
W1978329681,10,"Chromosomes, Human",FALSE,
W1978329681,11,Datasets as Topic,FALSE,
W1978329681,12,"Enhancer Elements, Genetic",FALSE,genetics
W1978329681,13,"Enhancer Elements, Genetic",FALSE,
W1978329681,14,"Epigenesis, Genetic",FALSE,
W1978329681,15,Genetic Variation,FALSE,genetics
W1978329681,16,Genetic Variation,FALSE,
W1978329681,17,Haplotypes,FALSE,
W1978329681,18,Histones,FALSE,metabolism
W1978329681,19,Histones,FALSE,
W1978329681,20,Humans,FALSE,
W1978329681,21,Nucleotide Motifs,FALSE,
W1978329681,22,Organ Specificity,FALSE,genetics
W1978329681,23,Organ Specificity,FALSE,
W1978329681,24,"Transcription, Genetic",FALSE,
W1978329681,25,"Transcription, Genetic",FALSE,genetics
W1773684352,1,Attention,TRUE,physiology
W1773684352,2,Autism Spectrum Disorder,TRUE,psychology
W1773684352,3,"Fixation, Ocular",TRUE,physiology
W1773684352,4,Motivation,TRUE,physiology
W1773684352,5,Photic Stimulation,TRUE,methods
W1773684352,6,Social Behavior,TRUE,
W1773684352,7,Adolescent,FALSE,
W1773684352,8,Attention,FALSE,
W1773684352,9,Autism Spectrum Disorder,FALSE,
W1773684352,10,Autism Spectrum Disorder,FALSE,physiopathology
W1773684352,11,Bayes Theorem,FALSE,
W1773684352,12,Child,FALSE,
W1773684352,13,Female,FALSE,
W1773684352,14,"Fixation, Ocular",FALSE,
W1773684352,15,Humans,FALSE,
W1773684352,16,Male,FALSE,
W1773684352,17,Motivation,FALSE,
W1773684352,18,Photic Stimulation,FALSE,
W2243442961,1,Back Pain,TRUE,therapy
W2243442961,2,Brain,TRUE,physiopathology
W2243442961,3,Neural Pathways,TRUE,physiology
W2243442961,4,Spinal Cord Stimulation,TRUE,methods
W2243442961,5,Adult,FALSE,
W2243442961,6,Back Pain,FALSE,
W2243442961,7,Brain,FALSE,
W2243442961,8,Brain Mapping,FALSE,
W2243442961,9,"Electrodes, Implanted",FALSE,
W2243442961,10,Electroencephalography,FALSE,
W2243442961,11,Female,FALSE,
W2243442961,12,Functional Laterality,FALSE,
W2243442961,13,Humans,FALSE,
W2243442961,14,"Image Processing, Computer-Assisted",FALSE,
W2243442961,15,Male,FALSE,
W2243442961,16,Middle Aged,FALSE,
W2243442961,17,Neural Pathways,FALSE,
W2243442961,18,Neuroimaging,FALSE,
W2243442961,19,Spinal Cord Stimulation,FALSE,
W2243442961,20,Treatment Outcome,FALSE,
W2228007736,1,Face,TRUE,anatomy & histology
W2228007736,2,"Pattern Recognition, Visual",TRUE,
W2228007736,3,Adult,FALSE,
W2228007736,4,Algorithms,FALSE,
W2228007736,5,Face,FALSE,
W2228007736,6,Female,FALSE,
W2228007736,7,Forensic Sciences,FALSE,
W2228007736,8,Humans,FALSE,
W2228007736,9,Male,FALSE,
W2228007736,10,Middle Aged,FALSE,
W2228007736,11,Professional Competence,FALSE,
W2228007736,12,Psychometrics,FALSE,
W2108078777,1,"Epigenesis, Genetic",TRUE,
W2108078777,2,Histone Deacetylases,TRUE,physiology
W2108078777,3,"Transcription Elongation, Genetic",TRUE,
W2108078777,4,Acetylation,FALSE,
W2108078777,5,Cell Cycle Proteins,FALSE,
W2108078777,6,"Cell Line, Tumor",FALSE,
W2108078777,7,HSP90 Heat-Shock Proteins,FALSE,metabolism
W2108078777,8,HSP90 Heat-Shock Proteins,FALSE,
W2108078777,9,Histone Deacetylase Inhibitors,FALSE,
W2108078777,10,Histone Deacetylase Inhibitors,FALSE,pharmacology
W2108078777,11,Histone Deacetylases,FALSE,
W2108078777,12,Humans,FALSE,
W2108078777,13,Kinetics,FALSE,
W2108078777,14,Nuclear Proteins,FALSE,metabolism
W2108078777,15,Nuclear Proteins,FALSE,
W2108078777,16,Protein Binding,FALSE,
W2108078777,17,"Protein Processing, Post-Translational",FALSE,
W2108078777,18,RNA Polymerase II,FALSE,metabolism
W2108078777,19,RNA Polymerase II,FALSE,
W2108078777,20,Transcription Factors,FALSE,metabolism
W2108078777,21,Transcription Factors,FALSE,
W1621068464,1,Air Pollutants,TRUE,analysis
W1621068464,2,Aircraft,TRUE,
W1621068464,3,Methane,TRUE,analysis
W1621068464,4,Natural Gas,TRUE,analysis
W1621068464,5,Air,FALSE,
W1621068464,6,Air Pollutants,FALSE,
W1621068464,7,Altitude,FALSE,
W1621068464,8,Atmosphere,FALSE,chemistry
W1621068464,9,Atmosphere,FALSE,
W1621068464,10,Methane,FALSE,
W1621068464,11,Natural Gas,FALSE,
W1621068464,12,Time Factors,FALSE,
W1621068464,13,Uncertainty,FALSE,
W2020827799,1,Brain,TRUE,physiology
W2020827799,2,Brain Mapping,TRUE,
W2020827799,3,Individuality,TRUE,
W2020827799,4,Mental Recall,TRUE,physiology
W2020827799,5,Adolescent,FALSE,
W2020827799,6,Adult,FALSE,
