id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,1,A5103032294,first,,Sujay B. Desai,,I95457486,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,1,A5103032294,first,,Sujay B. Desai,,I148283060,2
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,2,A5090128743,middle,,Surabhi R. Madhvapathy,,I95457486,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,2,A5090128743,middle,,Surabhi R. Madhvapathy,,I148283060,2
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,3,A5088108456,middle,,Angada B. Sachid,,I148283060,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,3,A5088108456,middle,,Angada B. Sachid,,I95457486,2
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,4,A5019650527,middle,,Juan Pablo Llinas,,I95457486,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,4,A5019650527,middle,,Juan Pablo Llinas,,I148283060,2
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,5,A5024924577,middle,,Qingxiao Wang,,I162577319,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,6,A5056832184,middle,,Geun Ho Ahn,,I95457486,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,6,A5056832184,middle,,Geun Ho Ahn,,I148283060,2
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,7,A5081730730,middle,,Gregory Pitner,,I97018004,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,8,A5073613442,middle,,Moon J. Kim,,I162577319,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,9,A5018019857,middle,,Jeffrey Bokor,,I95457486,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,9,A5018019857,middle,,Jeffrey Bokor,,I148283060,2
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,10,A5058605789,middle,,Chenming Hu,,I95457486,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,11,A5059975258,middle,,H.‐S. Philip Wong,,I97018004,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,12,A5038446954,last,,Ali Javey,,I95457486,1
W2528423716,83,https://doi.org/10.1126/science.aah4698,Science,MoS <sub>2</sub> transistors with 1-nanometer gate lengths,2016-10-06,FALSE,1281,article,journal-article,27846499,12,A5038446954,last,,Ali Javey,,I148283060,2
W2343875716,100,https://doi.org/10.1109/tse.2016.2521368,IEEE Transactions on Software Engineering,A Survey on Software Fault Localization,2016-01-25,FALSE,962,article,journal-article,,1,A5066624039,first,,W. Eric Wong,,I162577319,1
W2343875716,100,https://doi.org/10.1109/tse.2016.2521368,IEEE Transactions on Software Engineering,A Survey on Software Fault Localization,2016-01-25,FALSE,962,article,journal-article,,2,A5063378200,middle,,Ruizhi Gao,,I162577319,1
W2343875716,100,https://doi.org/10.1109/tse.2016.2521368,IEEE Transactions on Software Engineering,A Survey on Software Fault Localization,2016-01-25,FALSE,962,article,journal-article,,3,A5100630214,middle,,Yihao Li,,I162577319,1
W2343875716,100,https://doi.org/10.1109/tse.2016.2521368,IEEE Transactions on Software Engineering,A Survey on Software Fault Localization,2016-01-25,FALSE,962,article,journal-article,,4,A5030785658,middle,,Rui Abreu,,I173498003,1
W2343875716,100,https://doi.org/10.1109/tse.2016.2521368,IEEE Transactions on Software Engineering,A Survey on Software Fault Localization,2016-01-25,FALSE,962,article,journal-article,,5,A5011388533,last,,Franz Wotawa,,I4092182,1
W2562739617,0,https://doi.org/10.1038/nphys3999,Nature Physics,Observation of topological valley transport of sound in sonic crystals,2016-12-26,FALSE,827,article,journal-article,,1,A5052942108,first,,Jiuyang Lu,,I37461747,1
W2562739617,0,https://doi.org/10.1038/nphys3999,Nature Physics,Observation of topological valley transport of sound in sonic crystals,2016-12-26,FALSE,827,article,journal-article,,2,A5013020292,middle,,Chunyin Qiu,,I37461747,1
W2562739617,0,https://doi.org/10.1038/nphys3999,Nature Physics,Observation of topological valley transport of sound in sonic crystals,2016-12-26,FALSE,827,article,journal-article,,3,A5100642705,middle,,Liping Ye,,I37461747,1
W2562739617,0,https://doi.org/10.1038/nphys3999,Nature Physics,Observation of topological valley transport of sound in sonic crystals,2016-12-26,FALSE,827,article,journal-article,,4,A5024939559,middle,,Xiying Fan,,I37461747,1
W2562739617,0,https://doi.org/10.1038/nphys3999,Nature Physics,Observation of topological valley transport of sound in sonic crystals,2016-12-26,FALSE,827,article,journal-article,,5,A5005978744,middle,,Manzhu Ke,,I37461747,1
W2562739617,0,https://doi.org/10.1038/nphys3999,Nature Physics,Observation of topological valley transport of sound in sonic crystals,2016-12-26,FALSE,827,article,journal-article,,6,A5075445845,middle,,Fan Zhang,,I162577319,1
W2562739617,0,https://doi.org/10.1038/nphys3999,Nature Physics,Observation of topological valley transport of sound in sonic crystals,2016-12-26,FALSE,827,article,journal-article,,7,A5038063943,last,,Zhengyou Liu,,I37461747,1
W2516694888,0,https://doi.org/10.1038/nmat4742,Nature Materials,Two-dimensional gallium nitride realized via graphene encapsulation,2016-08-29,FALSE,703,article,journal-article,27571451,1,A5101762822,first,,Zakaria Y. Al Balushi,,I130769515,1
W2516694888,0,https://doi.org/10.1038/nmat4742,Nature Materials,Two-dimensional gallium nitride realized via graphene encapsulation,2016-08-29,FALSE,703,article,journal-article,27571451,2,A5100627950,middle,,Ke Wang,,I130769515,1
W2516694888,0,https://doi.org/10.1038/nmat4742,Nature Materials,Two-dimensional gallium nitride realized via graphene encapsulation,2016-08-29,FALSE,703,article,journal-article,27571451,3,A5077672671,middle,,R. Ghosh,,I107639228,1
W2516694888,0,https://doi.org/10.1038/nmat4742,Nature Materials,Two-dimensional gallium nitride realized via graphene encapsulation,2016-08-29,FALSE,703,article,journal-article,27571451,4,A5046316353,middle,,Rafael A. Vilá,,I130769515,1
W2516694888,0,https://doi.org/10.1038/nmat4742,Nature Materials,Two-dimensional gallium nitride realized via graphene encapsulation,2016-08-29,FALSE,703,article,journal-article,27571451,5,A5053206472,middle,,Sarah M. Eichfeld,,I130769515,1
W2516694888,0,https://doi.org/10.1038/nmat4742,Nature Materials,Two-dimensional gallium nitride realized via graphene encapsulation,2016-08-29,FALSE,703,article,journal-article,27571451,6,A5080528426,middle,,Joshua D. Caldwell,,I1288214837,1
