id,which_grant,funder_id,funder_name,award_id
W2087133078,1,F4320332161,National Institutes of Health,RO3 MH57879-01
W2094384756,1,F4320337611,Eunice Kennedy Shriver National Institute of Child Health and Human Development,RO1 HD46154; HD15052
W2143807210,1,F4320306076,National Science Foundation,CNS-0448476CNS-0627501EIA-0080123CCR-0113633CNS-04I0918
W2143807210,2,F4320337388,Division of Computer and Network Systems,CNS-0448476CNS-0627501EIA-0080123CCR-0113633CNS-04I0918
W2048573274,1,F4320306076,National Science Foundation,IIS-0415101IIS-0639106EIA-0080123
W2048573274,2,F4320337389,Division of Information and Intelligent Systems,IIS-0415101IIS-0639106EIA-0080123
W1981821309,1,F4320321001,National Natural Science Foundation of China,9.10E+39
W1981821309,2,F4320321133,Chinese Academy of Sciences,2F07C01
W2147674345,1,F4320332161,National Institutes of Health,MH52391
W2035986973,1,F4320338273,Congressionally Directed Medical Research Programs,W81XWH-04-1-0406
W1992273661,1,F4320306076,National Science Foundation,CCR-9988160
W1992273661,2,F4320308138,Texas Higher Education Coordinating Board,003658-0029-1999
W2167839901,1,F4320337389,Division of Information and Intelligent Systems,IIS-0713142IIS-0325116IIS-0307792
W2036460783,1,F4320337388,Division of Computer and Network Systems,CNS-0420614
W2108923080,1,F4320337398,Division of Biological Infrastructure,DBI-0649894
W2153959628,1,F4320306076,National Science Foundation,0308030
W2153959628,2,F4320306084,U.S. Department of Energy,DE‐AC52‐07NA27344
W2121516411,1,F4320306076,National Science Foundation,633843
W1973020382,1,F4320337387,Division of Computing and Communication Foundations,CCF-0346982CCF-0430118
W2162969358,1,F4320337389,Division of Information and Intelligent Systems,IIS-0122466
W2038866758,1,F4320334962,Sixth Framework Programme,MTKD-CT-2004-014199
W2038866758,2,F4320337345,Office of Naval Research,61-8804065
W2038866758,3,F4320337345,Office of Naval Research,N00173-05-G020
W2007839039,1,F4320332180,Defense Advanced Research Projects Agency,N66001-00-2-8910HR0011-06-2-0001 (GALE)
W2027746861,1,F4320306078,U.S. Department of Defense,DAMD17-03-2-0001
W2011384897,1,F4320322252,Israel Science Foundation,128/02
W2139657108,1,F4320306076,National Science Foundation,627469
W2021705219,1,F4320306076,National Science Foundation,5.20E+12
W2021705219,2,F4320337430,National Institute of Justice,2005-IJ-CX-K017
W2151778337,1,F4320337387,Division of Computing and Communication Foundations,CCF-0429717CNS-0421092
W2151778337,2,F4320337388,Division of Computer and Network Systems,CCF-0429717CNS-0421092
W2038326998,1,F4320306076,National Science Foundation,ITR-0430593
W2027746861,1,F4320306078,U.S. Department of Defense,DAMD17-03-2-0001
W2040193872,1,F4320321505,Generalitat de Catalunya,2005 SGR 0446
W2040193872,2,F4320321764,"Ministerio de Educación, Cultura y Deporte",TSI2007-65406-C03-01CSD2007-00004
W2040193872,3,F4320338281,Army Research Office,911NF0410280
W2047368428,1,F4320332161,National Institutes of Health,CA121568
W2120436863,1,F4320337389,Division of Information and Intelligent Systems,IIS-0238586
W1970927204,1,F4320306076,National Science Foundation,TC-0209163ITR-0205712
