id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W3083347663,81,https://doi.org/10.1089/aut.2020.0014,Autism in Adulthood,Avoiding Ableist Language: Suggestions for Autism Researchers,2020-09-03,FALSE,793,article,journal-article,36601265,1,A5038846009,first,,Kristen Bottema‐Beutel,,I103531236,1
W3083347663,81,https://doi.org/10.1089/aut.2020.0014,Autism in Adulthood,Avoiding Ableist Language: Suggestions for Autism Researchers,2020-09-03,FALSE,793,article,journal-article,36601265,2,A5091595067,middle,,Steven K. Kapp,,I63072094,1
W3083347663,81,https://doi.org/10.1089/aut.2020.0014,Autism in Adulthood,Avoiding Ableist Language: Suggestions for Autism Researchers,2020-09-03,FALSE,793,article,journal-article,36601265,3,A5069278405,middle,,Jessica Nina Lester,,I4210119109,1
W3083347663,81,https://doi.org/10.1089/aut.2020.0014,Autism in Adulthood,Avoiding Ableist Language: Suggestions for Autism Researchers,2020-09-03,FALSE,793,article,journal-article,36601265,4,A5043481866,middle,,Noah J. Sasson,,I162577319,1
W3083347663,81,https://doi.org/10.1089/aut.2020.0014,Autism in Adulthood,Avoiding Ableist Language: Suggestions for Autism Researchers,2020-09-03,FALSE,793,article,journal-article,36601265,5,A5026694373,last,,Brittany N. Hand,,I52357470,1
W3089248281,91,https://doi.org/10.1109/jsac.2020.3019724,IEEE Journal on Selected Areas in Communications,Massive Access for 5G and Beyond,2020-09-24,FALSE,513,article,journal-article,,1,A5100420351,first,,Xiaoming Chen,,I76130692,1
W3089248281,91,https://doi.org/10.1109/jsac.2020.3019724,IEEE Journal on Selected Areas in Communications,Massive Access for 5G and Beyond,2020-09-24,FALSE,513,article,journal-article,,2,A5006080984,middle,,Derrick Wing Kwan Ng,,I31746571,1
W3089248281,91,https://doi.org/10.1109/jsac.2020.3019724,IEEE Journal on Selected Areas in Communications,Massive Access for 5G and Beyond,2020-09-24,FALSE,513,article,journal-article,,3,A5004681822,middle,,Wei Yu,,I185261750,1
W3089248281,91,https://doi.org/10.1109/jsac.2020.3019724,IEEE Journal on Selected Areas in Communications,Massive Access for 5G and Beyond,2020-09-24,FALSE,513,article,journal-article,,4,A5043552696,middle,,Erik G. Larsson,,I102134673,1
W3089248281,91,https://doi.org/10.1109/jsac.2020.3019724,IEEE Journal on Selected Areas in Communications,Massive Access for 5G and Beyond,2020-09-24,FALSE,513,article,journal-article,,5,A5081018704,middle,,Naofal Al‐Dhahir,,I162577319,1
W3089248281,91,https://doi.org/10.1109/jsac.2020.3019724,IEEE Journal on Selected Areas in Communications,Massive Access for 5G and Beyond,2020-09-24,FALSE,513,article,journal-article,,6,A5033990377,last,,Robert Schober,,I181369854,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,1,A5067832970,first,,Tianzhu Zhou,,I82880672,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,2,A5031518555,middle,,Chao Wu,,I82880672,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,3,A5041576022,middle,,Yanlei Wang,,I4210133325,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,4,A5038904428,middle,,Antoni P. Tomsia,,I4210165198,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,5,A5100661049,middle,,Mingzhu Li,,I19820366,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,5,A5100661049,middle,,Mingzhu Li,,I4210155088,2
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,6,A5102846549,middle,,Eduardo Saiz,,I47508984,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,7,A5053755801,middle,,Shaoli Fang,,I162577319,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,8,A5007837550,middle,,Ray H. Baughman,,I162577319,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,9,A5089379689,middle,,Lei Jiang,,I4210165198,1
W3021198938,107,https://doi.org/10.1038/s41467-020-15991-6,Nature Communications,Super-tough MXene-functionalized graphene sheets,2020-04-29,FALSE,432,article,journal-article,32350273,10,A5021754071,last,,Qunfeng Cheng,,I4210165198,1
W3042544305,151,https://doi.org/10.1109/twc.2020.3006915,IEEE Transactions on Wireless Communications,Exploiting Intelligent Reflecting Surfaces in NOMA Networks: Joint Beamforming Optimization,2020-07-13,FALSE,368,article,journal-article,,1,A5056349361,first,,Xidong Mu,,I139759216,1
W3042544305,151,https://doi.org/10.1109/twc.2020.3006915,IEEE Transactions on Wireless Communications,Exploiting Intelligent Reflecting Surfaces in NOMA Networks: Joint Beamforming Optimization,2020-07-13,FALSE,368,article,journal-article,,2,A5076863392,middle,,Yuanwei Liu,,I166337079,1
W3042544305,151,https://doi.org/10.1109/twc.2020.3006915,IEEE Transactions on Wireless Communications,Exploiting Intelligent Reflecting Surfaces in NOMA Networks: Joint Beamforming Optimization,2020-07-13,FALSE,368,article,journal-article,,3,A5100675165,middle,,Li Guo,,I166337079,1
W3042544305,151,https://doi.org/10.1109/twc.2020.3006915,IEEE Transactions on Wireless Communications,Exploiting Intelligent Reflecting Surfaces in NOMA Networks: Joint Beamforming Optimization,2020-07-13,FALSE,368,article,journal-article,,3,A5100675165,middle,,Li Guo,,I139759216,2
W3042544305,151,https://doi.org/10.1109/twc.2020.3006915,IEEE Transactions on Wireless Communications,Exploiting Intelligent Reflecting Surfaces in NOMA Networks: Joint Beamforming Optimization,2020-07-13,FALSE,368,article,journal-article,,4,A5075023488,middle,,Jiaru Lin,,I139759216,1
W3042544305,151,https://doi.org/10.1109/twc.2020.3006915,IEEE Transactions on Wireless Communications,Exploiting Intelligent Reflecting Surfaces in NOMA Networks: Joint Beamforming Optimization,2020-07-13,FALSE,368,article,journal-article,,5,A5081018704,last,,Naofal Al‐Dhahir,,I162577319,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,1,A5100451979,first,,Ke Chen,,I63966007,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,2,A5061126491,middle,,Bai Song,,I63966007,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,3,A5045482147,middle,,Navaneetha K. Ravichandran,,I103531236,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,4,A5018053089,middle,,Qiye Zheng,,I157725225,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,5,A5100330053,middle,,Xi Chen,,I86519309,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,6,A5006187577,middle,,Hwijong Lee,,I86519309,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,7,A5100635406,middle,,Haoran Sun,,I44461941,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,8,A5100359789,middle,,Sheng Li,,I162577319,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,9,A5047563858,middle,,Geethal Amila Gamage,,I44461941,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,10,A5071261757,middle,,Fei Tian,,I44461941,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,11,A5068896850,middle,,Zhiwei Ding,,I63966007,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,12,A5036750372,middle,,Qichen Song,,I63966007,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,13,A5010406843,middle,,Akash Rai,,I157725225,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,14,A5061487807,middle,,Hanlin Wu,,I162577319,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,15,A5015673573,middle,,Pawan Koirala,,I162577319,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,16,A5005199471,middle,,Aaron J. Schmidt,,I63966007,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,17,A5045096283,middle,,Kenji Watanabe,,I205401836,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,18,A5055452365,middle,,Bing Lv,,I162577319,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,19,A5066791475,middle,,Zhifeng Ren,,I44461941,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,20,A5025170020,middle,,Li Shi,,I86519309,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,21,A5001475799,middle,,David G. Cahill,,I157725225,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,22,A5041573207,middle,,Takashi Taniguchi,,I205401836,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,23,A5055474009,middle,,David Broido,,I103531236,1
W2999360818,84,https://doi.org/10.1126/science.aaz6149,Science,Ultrahigh thermal conductivity in isotope-enriched cubic boron nitride,2020-01-10,FALSE,233,article,journal-article,31919128,24,A5100389265,last,,Gang Chen,,I63966007,1
W3049287381,115,https://doi.org/10.1109/tcomm.2020.3016742,IEEE Transactions on Communications,Resource Allocation in Intelligent Reflecting Surface Assisted NOMA Systems,2020-08-14,FALSE,220,article,journal-article,,1,A5048495642,first,,Jiakuo Zuo,,I41198531,1
W3049287381,115,https://doi.org/10.1109/tcomm.2020.3016742,IEEE Transactions on Communications,Resource Allocation in Intelligent Reflecting Surface Assisted NOMA Systems,2020-08-14,FALSE,220,article,journal-article,,2,A5076863392,middle,,Yuanwei Liu,,I166337079,1
W3049287381,115,https://doi.org/10.1109/tcomm.2020.3016742,IEEE Transactions on Communications,Resource Allocation in Intelligent Reflecting Surface Assisted NOMA Systems,2020-08-14,FALSE,220,article,journal-article,,3,A5044671638,middle,,Zhijin Qin,,I166337079,1
W3049287381,115,https://doi.org/10.1109/tcomm.2020.3016742,IEEE Transactions on Communications,Resource Allocation in Intelligent Reflecting Surface Assisted NOMA Systems,2020-08-14,FALSE,220,article,journal-article,,4,A5081018704,last,,Naofal Al‐Dhahir,,I162577319,1
W3022251163,0,https://doi.org/10.1007/s11043-020-09448-y,Mechanics of Time-Dependent Materials,Nanoindentation measurement of core–skin interphase viscoelastic properties in a sandwich glass composite,2020-04-30,FALSE,202,article,journal-article,,1,A5059180253,first,,Dongyang Cao,,I162577319,1
W3022251163,0,https://doi.org/10.1007/s11043-020-09448-y,Mechanics of Time-Dependent Materials,Nanoindentation measurement of core–skin interphase viscoelastic properties in a sandwich glass composite,2020-04-30,FALSE,202,article,journal-article,,2,A5067911018,middle,,Sadeq Malakooti,,I162577319,1
W3022251163,0,https://doi.org/10.1007/s11043-020-09448-y,Mechanics of Time-Dependent Materials,Nanoindentation measurement of core–skin interphase viscoelastic properties in a sandwich glass composite,2020-04-30,FALSE,202,article,journal-article,,3,A5081242794,middle,,Vijay N. Kulkarni,,I162577319,1
W3022251163,0,https://doi.org/10.1007/s11043-020-09448-y,Mechanics of Time-Dependent Materials,Nanoindentation measurement of core–skin interphase viscoelastic properties in a sandwich glass composite,2020-04-30,FALSE,202,article,journal-article,,4,A5113486797,middle,,Yao Ren,,I162577319,1
