id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,1,A5055169358,first,,Evan M. Gordon,,I162577319,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,1,A5055169358,first,,Evan M. Gordon,,I4210156377,2
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,1,A5055169358,first,,Evan M. Gordon,,I4210144023,3
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,2,A5077116460,middle,,Timothy O. Laumann,,I204465549,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,3,A5041267159,middle,,Adrian W. Gilmore,,I204465549,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,3,A5041267159,middle,,Adrian W. Gilmore,,I4210158500,2
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,3,A5041267159,middle,,Adrian W. Gilmore,,I1299303238,3
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,4,A5008924366,middle,,Dillan J. Newbold,,I204465549,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,5,A5044665869,middle,,Deanna J. Greene,,I4210102181,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,5,A5044665869,middle,,Deanna J. Greene,,I204465549,2
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,6,A5020657251,middle,,Jeffrey J. Berg,,I57206974,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,7,A5013831985,middle,,Mario Ortega,,I204465549,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,8,A5033298497,middle,,Catherine R. Hoyt,,I204465549,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,9,A5066098469,middle,,Caterina Gratton,,I204465549,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,10,A5100537234,middle,,Haoxin Sun,,I204465549,1
W2741941708,0,https://doi.org/10.1016/j.neuron.2017.07.011,Neuron,Precision Functional Mapping of Individual Human Brains,2017-07-27,FALSE,1235,article,journal-article,28757305,11,A5065837900,middle,,Jacqueline M. Hampton,,I204465549,1
