id,which_mesh,term,is_major_topic,qualifier_name
W2021838640,1,Aniline Compounds,TRUE,chemical synthesis
W2021838640,2,Nanotechnology,TRUE,methods
W2021838640,3,Aniline Compounds,FALSE,
W2021838640,4,Aniline Compounds,FALSE,chemistry
W2021838640,5,"Microscopy, Electron, Scanning",FALSE,
W2021838640,6,Nanotechnology,FALSE,
W2021838640,7,"Nanotubes, Carbon",FALSE,
W2021838640,8,"Nanotubes, Carbon",FALSE,chemistry
W2171820152,1,Biopolymers,TRUE,chemistry
W2171820152,2,Biopolymers,TRUE,metabolism
W2171820152,3,Image Enhancement,TRUE,methods
W2171820152,4,"Image Interpretation, Computer-Assisted",TRUE,methods
W2171820152,5,"Microscopy, Fluorescence",TRUE,methods
W2171820152,6,"Models, Biological",TRUE,
W2171820152,7,"Models, Chemical",TRUE,
W2171820152,8,Biopolymers,FALSE,
W2171820152,9,Biopolymers,FALSE,analysis
W2171820152,10,Computer Simulation,FALSE,
W2171820152,11,Image Enhancement,FALSE,
W2171820152,12,"Image Interpretation, Computer-Assisted",FALSE,
W2171820152,13,"Microscopy, Fluorescence",FALSE,
W2171820152,14,"Models, Statistical",FALSE,
W2171820152,15,Reproducibility of Results,FALSE,
W2171820152,16,Sensitivity and Specificity,FALSE,
W2171820152,17,Stochastic Processes,FALSE,
W2171820152,18,Tissue Distribution,FALSE,
W2023233074,1,Cochlear Implants,TRUE,
W2023233074,2,Noise,TRUE,adverse effects
W2023233074,3,Perceptual Masking,TRUE,physiology
W2023233074,4,Speech Perception,TRUE,physiology
W2023233074,5,Adult,FALSE,
W2023233074,6,Aged,FALSE,
W2023233074,7,Analysis of Variance,FALSE,
W2023233074,8,Equipment Design,FALSE,
W2023233074,9,Female,FALSE,
W2023233074,10,Humans,FALSE,
W2023233074,11,Male,FALSE,
W2023233074,12,Middle Aged,FALSE,
W2023233074,13,Noise,FALSE,
W2023233074,14,Perceptual Masking,FALSE,
W2023233074,15,Speech Acoustics,FALSE,
W2023233074,16,Speech Perception,FALSE,
W2070267489,1,Cochlear Implants,TRUE,
W2070267489,2,Persons With Hearing Impairments,TRUE,psychology
W2070267489,3,Reading,TRUE,
W2070267489,4,Speech Perception,TRUE,
W2070267489,5,Age Factors,FALSE,
W2070267489,6,"Child, Preschool",FALSE,
W2070267489,7,Cochlear Implantation,FALSE,
W2070267489,8,Hearing Loss,FALSE,physiopathology
W2070267489,9,Hearing Loss,FALSE,therapy
W2070267489,10,Hearing Loss,FALSE,
W2070267489,11,Humans,FALSE,
W2070267489,12,Language Development,FALSE,
W2070267489,13,Persons With Hearing Impairments,FALSE,rehabilitation
W2070267489,14,Persons With Hearing Impairments,FALSE,
W2070267489,15,Speech Production Measurement,FALSE,
W2070267489,16,Treatment Outcome,FALSE,
W2044254784,1,"Nanotubes, Carbon",TRUE,ultrastructure
W2044254784,2,"Nanotubes, Carbon",TRUE,chemistry
W2044254784,3,Peptides,TRUE,chemistry
W2044254784,4,Hot Temperature,FALSE,
W2044254784,5,"Microscopy, Atomic Force",FALSE,
W2044254784,6,"Microscopy, Electron",FALSE,
W2044254784,7,"Nanotubes, Carbon",FALSE,
W2044254784,8,"Nanotubes, Carbon",FALSE,analysis
W2044254784,9,Peptides,FALSE,metabolism
W2044254784,10,Peptides,FALSE,analysis
W2044254784,11,Peptides,FALSE,
W2044254784,12,Protein Binding,FALSE,
W2044254784,13,Sonication,FALSE,
W2172126781,1,Exocytosis,TRUE,immunology
W2172126781,2,Immunoglobulin G,TRUE,physiology
W2172126781,3,"Receptors, Fc",TRUE,immunology
W2172126781,4,Cell Line,FALSE,
W2172126781,5,"Endothelium, Vascular",FALSE,
W2172126781,6,"Endothelium, Vascular",FALSE,immunology
W2172126781,7,Exocytosis,FALSE,
W2172126781,8,Histocompatibility Antigens Class I,FALSE,immunology
W2172126781,9,Histocompatibility Antigens Class I,FALSE,
W2172126781,10,Humans,FALSE,
W2172126781,11,Immunoglobulin G,FALSE,
W2172126781,12,Kinetics,FALSE,
W2172126781,13,Microcirculation,FALSE,
W2172126781,14,"Receptors, Fc",FALSE,
W2098143583,1,Cytoplasm,TRUE,metabolism
W2098143583,2,Erythrocyte Membrane,TRUE,metabolism
W2098143583,3,Proteome,TRUE,
W2098143583,4,Cell Fractionation,FALSE,
W2098143583,5,"Chromatography, High Pressure Liquid",FALSE,
W2098143583,6,Cytoplasm,FALSE,
W2098143583,7,"Databases, Protein",FALSE,
W2098143583,8,Erythrocyte Membrane,FALSE,
W2098143583,9,Glyceraldehyde-3-Phosphate Dehydrogenases,FALSE,
W2098143583,10,Humans,FALSE,
W2098143583,11,"Spectrometry, Mass, Electrospray Ionization",FALSE,
W2057839591,1,Oligopeptides,TRUE,chemistry
W2057839591,2,tau Proteins,TRUE,chemistry
W2057839591,3,Amides,FALSE,
W2057839591,4,Amides,FALSE,chemistry
W2057839591,5,Amino Acid Sequence,FALSE,
W2057839591,6,Buffers,FALSE,
W2057839591,7,Circular Dichroism,FALSE,
W2057839591,8,Kinetics,FALSE,
W2057839591,9,"Microscopy, Electron",FALSE,
W2057839591,10,Morpholines,FALSE,
W2057839591,11,Morpholines,FALSE,chemistry
W2057839591,12,Oligopeptides,FALSE,
W2057839591,13,Oligopeptides,FALSE,genetics
W2057839591,14,Sodium Chloride,FALSE,
W2057839591,15,Sodium Chloride,FALSE,chemistry
W2057839591,16,"Spectrometry, Fluorescence",FALSE,
W2057839591,17,"Spectroscopy, Fourier Transform Infrared",FALSE,
W2057839591,18,X-Ray Diffraction,FALSE,
W2057839591,19,tau Proteins,FALSE,
W2057839591,20,tau Proteins,FALSE,genetics
W2053050653,1,Aging,TRUE,physiology
W2053050653,2,Cerebral Cortex,TRUE,physiology
W2053050653,3,"Evoked Potentials, Auditory",TRUE,physiology
W2053050653,4,Neuronal Plasticity,TRUE,physiology
W2053050653,5,Speech Perception,TRUE,physiology
W2053050653,6,Acoustic Stimulation,FALSE,
W2053050653,7,Acoustic Stimulation,FALSE,methods
W2053050653,8,Adult,FALSE,
W2053050653,9,Age Factors,FALSE,
W2053050653,10,Aging,FALSE,
W2053050653,11,Brain Mapping,FALSE,
W2053050653,12,Cerebral Cortex,FALSE,
W2053050653,13,Cerebral Cortex,FALSE,anatomy & histology
W2053050653,14,Child,FALSE,
W2053050653,15,"Child, Preschool",FALSE,
W2053050653,16,Electrodes,FALSE,
W2053050653,17,Electroencephalography,FALSE,
W2053050653,18,Electroencephalography,FALSE,methods
W2053050653,19,"Evoked Potentials, Auditory",FALSE,
W2053050653,20,Female,FALSE,
W2053050653,21,Humans,FALSE,
W2053050653,22,Male,FALSE,
W2053050653,23,Multivariate Analysis,FALSE,
W2053050653,24,Neuronal Plasticity,FALSE,
W2053050653,25,Reaction Time,FALSE,
W2053050653,26,Reaction Time,FALSE,radiation effects
W2053050653,27,Reaction Time,FALSE,physiology
W2053050653,28,Speech Perception,FALSE,
W2053050653,29,Time Factors,FALSE,
W2162468213,1,"Antibiotics, Antineoplastic",TRUE,therapeutic use
W2162468213,2,Huntington Disease,TRUE,drug therapy
W2162468213,3,Plicamycin,TRUE,therapeutic use
W2162468213,4,Animals,FALSE,
W2162468213,5,"Antibiotics, Antineoplastic",FALSE,pharmacology
W2162468213,6,"Antibiotics, Antineoplastic",FALSE,
W2162468213,7,Brain,FALSE,pathology
W2162468213,8,Brain,FALSE,
W2162468213,9,"Cells, Cultured",FALSE,
W2162468213,10,Gene Silencing,FALSE,
W2162468213,11,Humans,FALSE,
W2162468213,12,Huntingtin Protein,FALSE,
W2162468213,13,Huntington Disease,FALSE,pathology
W2162468213,14,Huntington Disease,FALSE,mortality
W2162468213,15,Huntington Disease,FALSE,
W2162468213,16,In Vitro Techniques,FALSE,
W2162468213,17,Lysine,FALSE,metabolism
W2162468213,18,Lysine,FALSE,
W2162468213,19,Male,FALSE,
W2162468213,20,Methylation,FALSE,
W2162468213,21,Mice,FALSE,
W2162468213,22,"Mice, Transgenic",FALSE,
W2162468213,23,"Mitochondria, Liver",FALSE,
W2162468213,24,"Mitochondria, Liver",FALSE,metabolism
W2162468213,25,"Mitochondria, Liver",FALSE,drug effects
W2162468213,26,Motor Activity,FALSE,
W2162468213,27,Motor Activity,FALSE,drug effects
W2162468213,28,N-Methylaspartate,FALSE,pharmacology
W2162468213,29,N-Methylaspartate,FALSE,
W2162468213,30,Nerve Tissue Proteins,FALSE,biosynthesis
W2162468213,31,Nerve Tissue Proteins,FALSE,genetics
W2162468213,32,Nerve Tissue Proteins,FALSE,
W2162468213,33,Neurons,FALSE,drug effects
W2162468213,34,Neurons,FALSE,cytology
W2162468213,35,Neurons,FALSE,
W2162468213,36,Nuclear Proteins,FALSE,genetics
W2162468213,37,Nuclear Proteins,FALSE,biosynthesis
W2162468213,38,Nuclear Proteins,FALSE,
W2162468213,39,Plicamycin,FALSE,pharmacology
W2162468213,40,Plicamycin,FALSE,
W2162468213,41,Rats,FALSE,
W2162468213,42,"Rats, Inbred BN",FALSE,
W2162468213,43,"Rats, Inbred F344",FALSE,
W2162468213,44,"Receptors, Glutamate",FALSE,drug effects
W2162468213,45,"Receptors, Glutamate",FALSE,
W2162468213,46,"Receptors, Glutamate",FALSE,physiology
W2162468213,47,"Transcription, Genetic",FALSE,
W2128323873,1,Endothelial Cells,TRUE,cytology
W2128323873,2,Endothelial Cells,TRUE,metabolism
W2128323873,3,Image Enhancement,TRUE,instrumentation
W2128323873,4,"Imaging, Three-Dimensional",TRUE,instrumentation
W2128323873,5,"Microscopy, Fluorescence",TRUE,instrumentation
W2128323873,6,"Microscopy, Video",TRUE,instrumentation
W2128323873,7,"Receptors, Fc",TRUE,metabolism
W2128323873,8,Cell Line,FALSE,
W2128323873,9,Endothelial Cells,FALSE,
W2128323873,10,Equipment Design,FALSE,
W2128323873,11,Equipment Failure Analysis,FALSE,
W2128323873,12,Histocompatibility Antigens Class I,FALSE,
W2128323873,13,Humans,FALSE,
W2128323873,14,Image Enhancement,FALSE,
W2128323873,15,"Imaging, Three-Dimensional",FALSE,methods
W2128323873,16,"Imaging, Three-Dimensional",FALSE,
W2128323873,17,"Microscopy, Fluorescence",FALSE,
W2128323873,18,"Microscopy, Fluorescence",FALSE,methods
W2128323873,19,"Microscopy, Video",FALSE,
W2128323873,20,"Microscopy, Video",FALSE,methods
W2128323873,21,"Receptors, Fc",FALSE,
W2128323873,22,Reproducibility of Results,FALSE,
W2128323873,23,Sensitivity and Specificity,FALSE,
W2000620721,1,Alzheimer Disease,TRUE,therapy
W2000620721,2,Behavior,TRUE,drug effects
W2000620721,3,Cholinesterase Inhibitors,TRUE,pharmacology
W2000620721,4,Cognition,TRUE,drug effects
W2000620721,5,Indans,TRUE,pharmacology
W2000620721,6,Nootropic Agents,TRUE,pharmacology
W2000620721,7,Piperidines,TRUE,pharmacology
W2000620721,8,Activities of Daily Living,FALSE,
W2000620721,9,Aged,FALSE,
W2000620721,10,"Aged, 80 and over",FALSE,
W2000620721,11,Alzheimer Disease,FALSE,drug therapy
W2000620721,12,Alzheimer Disease,FALSE,
W2000620721,13,Alzheimer Disease,FALSE,physiopathology
W2000620721,14,Behavior,FALSE,
W2000620721,15,Cholinesterase Inhibitors,FALSE,
W2000620721,16,Cholinesterase Inhibitors,FALSE,administration & dosage
W2000620721,17,Cognition,FALSE,
W2000620721,18,Cognitive Behavioral Therapy,FALSE,
W2000620721,19,Cognitive Behavioral Therapy,FALSE,methods
W2000620721,20,Combined Modality Therapy,FALSE,
W2000620721,21,Communication,FALSE,
W2000620721,22,Donepezil,FALSE,
W2000620721,23,Female,FALSE,
W2000620721,24,Humans,FALSE,
W2000620721,25,Indans,FALSE,administration & dosage
W2000620721,26,Indans,FALSE,
W2000620721,27,Male,FALSE,
W2000620721,28,Middle Aged,FALSE,
W2000620721,29,Nootropic Agents,FALSE,administration & dosage
W2000620721,30,Nootropic Agents,FALSE,
W2000620721,31,Piperidines,FALSE,
W2000620721,32,Piperidines,FALSE,administration & dosage
W2000620721,33,Quality of Life,FALSE,
W2000620721,34,Treatment Outcome,FALSE,
W2165302801,1,Bacterial Proteins,TRUE,metabolism
W2165302801,2,"Gene Expression Regulation, Bacterial",TRUE,
W2165302801,3,Sinorhizobium meliloti,TRUE,genetics
W2165302801,4,Trans-Activators,TRUE,metabolism
W2165302801,5,"Adaptation, Physiological",FALSE,
W2165302801,6,Bacterial Proteins,FALSE,
W2165302801,7,Chemotaxis,FALSE,
W2165302801,8,Chemotaxis,FALSE,genetics
W2165302801,9,Energy Metabolism,FALSE,
W2165302801,10,Energy Metabolism,FALSE,genetics
W2165302801,11,Gene Expression Profiling,FALSE,
W2165302801,12,Medicago sativa,FALSE,
W2165302801,13,Medicago sativa,FALSE,microbiology
W2165302801,14,Metals,FALSE,
W2165302801,15,Metals,FALSE,metabolism
W2165302801,16,Movement,FALSE,
W2165302801,17,Nitrogen Fixation,FALSE,
W2165302801,18,Nitrogen Fixation,FALSE,genetics
W2165302801,19,"Polysaccharides, Bacterial",FALSE,
W2165302801,20,"Polysaccharides, Bacterial",FALSE,biosynthesis
W2165302801,21,Regulon,FALSE,
W2165302801,22,Repressor Proteins,FALSE,genetics
W2165302801,23,Repressor Proteins,FALSE,
W2165302801,24,Sequence Homology,FALSE,
W2165302801,25,Sinorhizobium meliloti,FALSE,physiology
W2165302801,26,Sinorhizobium meliloti,FALSE,
W2165302801,27,Symbiosis,FALSE,
W2165302801,28,Trans-Activators,FALSE,genetics
W2165302801,29,Trans-Activators,FALSE,
W2009318772,1,Contrast Media,TRUE,chemistry
W2009318772,2,Gadolinium,TRUE,chemistry
W2009318772,3,Nitrophenols,TRUE,chemistry
W2009318772,4,Organometallic Compounds,TRUE,chemistry
W2009318772,5,Amines,FALSE,
W2009318772,6,Amines,FALSE,chemistry
W2009318772,7,Contrast Media,FALSE,
W2009318772,8,Contrast Media,FALSE,chemical synthesis
W2009318772,9,"Crystallography, X-Ray",FALSE,
W2009318772,10,Gadolinium,FALSE,
W2009318772,11,Hydrogen-Ion Concentration,FALSE,
W2009318772,12,Kinetics,FALSE,
W2009318772,13,Luminescent Measurements,FALSE,
W2009318772,14,Magnetic Resonance Imaging,FALSE,
W2009318772,15,Magnetic Resonance Spectroscopy,FALSE,
W2009318772,16,Molecular Structure,FALSE,
W2009318772,17,Nitrophenols,FALSE,
W2009318772,18,Nitrophenols,FALSE,chemical synthesis
W2009318772,19,Organometallic Compounds,FALSE,
W2009318772,20,Organometallic Compounds,FALSE,chemical synthesis
W2009318772,21,Photochemistry,FALSE,
W2017624798,1,Auditory Pathways,TRUE,growth & development
W2017624798,2,Cochlear Implants,TRUE,
W2017624798,3,"Evoked Potentials, Auditory",TRUE,physiology
W2017624798,4,"Hearing Loss, Bilateral",TRUE,physiopathology
W2017624798,5,"Hearing Loss, Bilateral",TRUE,therapy
W2017624798,6,Language Development,TRUE,
W2017624798,7,Auditory Pathways,FALSE,
W2017624798,8,"Evoked Potentials, Auditory",FALSE,
W2017624798,9,Female,FALSE,
W2017624798,10,"Hearing Loss, Bilateral",FALSE,
W2017624798,11,"Hearing Loss, Sensorineural",FALSE,
W2017624798,12,"Hearing Loss, Sensorineural",FALSE,physiopathology
W2017624798,13,"Hearing Loss, Sensorineural",FALSE,therapy
W2017624798,14,Humans,FALSE,
W2017624798,15,Infant,FALSE,
W2017624798,16,Persons With Hearing Impairments,FALSE,rehabilitation
W2017624798,17,Persons With Hearing Impairments,FALSE,
W2017624798,18,Speech,FALSE,
W2011171227,1,"Brain Injury, Chronic",TRUE,diagnosis
W2011171227,2,Frontal Lobe,TRUE,injuries
W2011171227,3,"Head Injuries, Closed",TRUE,psychology
W2011171227,4,"Memory, Short-Term",TRUE,
W2011171227,5,Neuropsychological Tests,TRUE,
W2011171227,6,Adolescent,FALSE,
W2011171227,7,Age Factors,FALSE,
W2011171227,8,Attention,FALSE,physiology
W2011171227,9,Attention,FALSE,
W2011171227,10,Attention Deficit Disorder with Hyperactivity,FALSE,diagnosis
W2011171227,11,Attention Deficit Disorder with Hyperactivity,FALSE,psychology
W2011171227,12,Attention Deficit Disorder with Hyperactivity,FALSE,
W2011171227,13,"Brain Injury, Chronic",FALSE,classification
W2011171227,14,"Brain Injury, Chronic",FALSE,psychology
W2011171227,15,"Brain Injury, Chronic",FALSE,physiopathology
W2011171227,16,"Brain Injury, Chronic",FALSE,
W2011171227,17,Child,FALSE,
W2011171227,18,"Dominance, Cerebral",FALSE,physiology
W2011171227,19,"Dominance, Cerebral",FALSE,
W2011171227,20,Female,FALSE,
W2011171227,21,Follow-Up Studies,FALSE,
W2011171227,22,Frontal Lobe,FALSE,physiopathology
