id,which_grant,funder_id,funder_name,award_id
W3089248281,1,F4320321001,National Natural Science Foundation of China,61871344
W3089248281,2,F4320334704,Australian Research Council,DP190101363
W3089248281,3,F4320338464,Natural Science Foundation of Zhejiang Province,LR20F010002
W3042544305,1,F4320322919,Natural Science Foundation of Beijing Municipality,L192032
W3042544305,2,F4320335564,Chinese Government Scholarship,201906475006
W2999360818,1,F4320306076,National Science Foundation,CBET 1851052
W2999360818,2,F4320334764,Japan Society for the Promotion of Science,18K19136
W2999360818,3,F4320337345,Office of Naval Research,N00014-16-1-2436
W3049287381,1,F4320321001,National Natural Science Foundation of China,61701255
W3049287381,2,F4320321001,National Natural Science Foundation of China,61801237
W3049287381,3,F4320321001,National Natural Science Foundation of China,61802207
W3022251163,1,F4320306076,National Science Foundation,WindStar I/UCRC-1362033
W3022251163,2,F4320306076,National Science Foundation,CMMI-1726435
W3022251163,3,F4320306076,National Science Foundation,CMMI-1661246
W3022251163,4,F4320306076,National Science Foundation,CMMI-1636306
W3036499586,1,F4320322429,Northeastern University,NA
W3089745382,1,F4320333051,Intelligence Advanced Research Projects Activity,2014-14071600012
W3089745382,2,F4320333051,Intelligence Advanced Research Projects Activity,2019-022600002
W3089745382,3,F4320337350,National Eye Institute,1R01EY029692-01 to AOT
W3089130280,1,F4320330207,Shanghai Aerospace Science and Technology Innovation Foundation,SAST2019-095
W3035149259,1,F4320306127,U.S. Department of Veterans Affairs,NA
W3035149259,2,F4320309098,Child Neurology Foundation,NA
W3035149259,3,F4320315284,Hope Center for Neurological Disorders,NA
W3035149259,4,F4320322261,Jacobs Foundation,NA
W3035149259,5,F4320332161,National Institutes of Health,NA
W3035149259,6,F4320332884,McDonnell Center for Systems Neuroscience,NA
W3025516290,1,F4320306196,Welch Foundation,AT-0041
W3025516290,2,F4320337354,National Institute of General Medical Sciences,GM-120281
W3025516290,3,F4320337393,Division of Chemistry,CHE-1936422
W3117971052,1,F4320306076,National Science Foundation,DMR-2016453
W3117971052,2,F4320306087,Semiconductor Research Corporation,NA
W3117971052,3,F4320332180,Defense Advanced Research Projects Agency,NA
W3117971052,4,F4320338279,Air Force Office of Scientific Research,NA
W3038511453,1,F4320306127,U.S. Department of Veterans Affairs,1IK2CX001680
W3038511453,2,F4320322261,Jacobs Foundation,2016121703
W3038511453,3,F4320332161,National Institutes of Health,MH104592
W4232040174,1,F4320332172,Directorate for Mathematical and Physical Sciences,1752846
W4232040174,2,F4320338279,Air Force Office of Scientific Research,FA9550-17-1-0328
W3003190985,1,F4320306076,National Science Foundation,DGE-1745038
W3003190985,2,F4320306147,Brain and Behavior Research Foundation,NA
W3003190985,3,F4320308438,American Psychiatric Association,NA
W3003190985,4,F4320309001,American Psychological Association,NA
W3003190985,5,F4320309098,Child Neurology Foundation,NA
W3003190985,6,F4320309445,Leon Levy Foundation,NA
W3003190985,7,F4320315284,Hope Center for Neurological Disorders,NA
W3003190985,8,F4320322261,Jacobs Foundation,2016121703
W3003190985,9,F4320332161,National Institutes of Health,P01NS080675
W3003190985,10,F4320332884,McDonnell Center for Systems Neuroscience,NA
W3028984787,1,F4320320431,Australian National University,NA
W3028984787,2,F4320321912,Ministry of Education and Science of the Russian Federation,14.Y26.31.0010
W3028984787,3,F4320334704,Australian Research Council,NA
W3113970949,1,F4320338281,Army Research Office,W911NF1810150
W3021445785,1,F4320306084,U.S. Department of Energy,NA
W3089416312,1,F4320320994,Canada Research Chairs,NA
W3089416312,2,F4320332161,National Institutes of Health,R00 AG‐036848
W3089416312,3,F4320332161,National Institutes of Health,1U54MH091657
W3089416312,4,F4320332161,National Institutes of Health,R00 AG‐036818
W3089416312,5,F4320332161,National Institutes of Health,R01 AG‐056535
W3089416312,6,F4320334506,Canadian Institutes of Health Research,MOP143311
W3108850206,1,F4320307854,United Nations,NA
W3108850206,2,F4320307856,World Health Organization,NA
W3010047128,1,F4320306133,Burroughs Wellcome Fund,NA
W3010047128,2,F4320306196,Welch Foundation,NA
W3010047128,3,F4320337355,National Institute of Allergy and Infectious Diseases,NA
W3010047128,4,F4320337359,National Institute of Neurological Disorders and Stroke,NA
W3070852272,1,F4320306076,National Science Foundation,PDM-1712538
W3070852272,2,F4320337772,National Marine Fisheries Service,NA11OAR4320072
W3005394249,1,F4320332359,Office of Science,DE-AC02-05CH11231
W3005394249,2,F4320333169,"National Science Foundation, United Arab Emirates",NRF-2017R1A2B3004383
W3005394249,3,F4320333169,"National Science Foundation, United Arab Emirates",2019R1F1A1052498
W4206206425,1,F4320337364,National Institute of Child Health and Human Development,NA
W3042799244,1,F4320306076,National Science Foundation,NA
W3042799244,2,F4320337345,Office of Naval Research,NA
W3042799244,3,F4320338281,Army Research Office,NA
W3019478351,1,F4320330207,Shanghai Aerospace Science and Technology Innovation Foundation,SAST2019-095
W3033507213,1,F4320322064,Korea Institute for Advancement of Technology,N0001819
W3033507213,2,F4320322120,National Research Foundation of Korea,2018K1A4A3A01064272
W3033507213,3,F4320337480,Basic Energy Sciences,Contract DE-NA-0003525
W3033507213,4,F4320338304,Los Alamos National Laboratory,89233218CNA000001
W3012196514,1,F4320306196,Welch Foundation,AT 0041
W3012196514,2,F4320337354,National Institute of General Medical Sciences,GM 120281
W3012196514,3,F4320337393,Division of Chemistry,CHE 1936422
W3041937076,1,F4320306087,Semiconductor Research Corporation,2712.029
W3014839662,1,F4320327708,University of Texas at Dallas,40030467
W3014839662,2,F4320337390,"Division of Chemical, Bioengineering, Environmental, and Transport Systems",1929677
W3014839662,3,F4320338281,Army Research Office,W911NF1910416
W3001491360,1,F4320308129,Cancer Prevention and Research Institute of Texas,RP190588
W3001491360,2,F4320332161,National Institutes of Health,CA156775
W3001491360,3,F4320332161,National Institutes of Health,CA204254
W3001491360,4,F4320332161,National Institutes of Health,CA176684
W3005835059,1,F4320306076,National Science Foundation,DMR-1507210
W3005835059,2,F4320337480,Basic Energy Sciences,DE-AC02-05CH11231
W3004625228,1,F4320306076,National Science Foundation,NA
W3004625228,2,F4320337337,National Institute on Aging,NA
W3100033164,1,F4320306076,National Science Foundation,PHY-1607031
W3100033164,2,F4320306101,National Aeronautics and Space Administration,80NSSC18K0639
W3100033164,3,F4320306101,National Aeronautics and Space Administration,NNX17AK43G
W3100033164,4,F4320321001,National Natural Science Foundation of China,11721303
W3002567001,1,F4320327394,International Team for Implantology,929_2013
W3017010427,1,F4320332161,National Institutes of Health,NA
W3034004703,1,F4320306076,National Science Foundation,PHY-1806227
W3034004703,2,F4320306076,National Science Foundation,PHY-1607611
W3034004703,3,F4320321001,National Natural Science Foundation of China,11504285
W3034004703,4,F4320322725,China Scholarship Council,201708615072
W3034004703,5,F4320325627,Education Department of Shaanxi Province,18JK0397
W3034004703,6,F4320338279,Air Force Office of Scientific Research,FA9550-16-1-0387
W3034004703,7,F4320338281,Army Research Office,W911NF-17-1-0128
W3047582393,1,F4320306196,Welch Foundation,AT-0041
W3047582393,2,F4320337354,National Institute of General Medical Sciences,GM 120281
W3047582393,3,F4320337393,Division of Chemistry,CHE-1955663
W3011829128,1,F4320306084,U.S. Department of Energy,NA
W3045936143,1,F4320312926,Crohn's and Colitis Foundation,611587
W3037864146,1,F4320306076,National Science Foundation,CHE-1566059
W3037864146,2,F4320306076,National Science Foundation,CHE-1609880
W3037864146,3,F4320306196,Welch Foundation,AT 1740
W3037864146,4,F4320316607,Eugene McDermott Foundation,NA
W3098827559,1,F4320306084,U.S. Department of Energy,DE-FG02-08ER46491
W3098827559,2,F4320306084,U.S. Department of Energy,DE-SC0019902
W3098827559,3,F4320321001,National Natural Science Foundation of China,21901166
W3098827559,4,F4320321921,Natural Science Foundation of Guangdong Province,2019A1515010692
W3007589762,1,F4320335353,National Science Foundation of Sri Lanka,IIS-1718944
W3102223344,1,F4320306076,National Science Foundation,1747818
W3102223344,2,F4320306076,National Science Foundation,1907472
W3109623750,1,F4320322725,China Scholarship Council,201906420081
W3040557129,1,F4320321739,Consejo Nacional de Ciencia y Tecnología,NA
W3040557129,2,F4320338295,Army Research Laboratory,W911NF-18-2-0035
W3022113827,1,F4320306196,Welch Foundation,AT-1974-20180324
W3022113827,2,F4320308129,Cancer Prevention and Research Institute of Texas,RP200233
W3022113827,3,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,R01DK115986
W3022113827,4,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,R01DK103363
W3004758912,1,F4320306076,National Science Foundation,1454311
W3004758912,2,F4320306087,Semiconductor Research Corporation,2712.026
W3013080024,1,F4320308129,Cancer Prevention and Research Institute of Texas,RP190588
W3013080024,2,F4320324671,"Agencia Canaria de Investigación, Innovación y Sociedad de la Información",TESIS2018010140
W3013080024,3,F4320324671,"Agencia Canaria de Investigación, Innovación y Sociedad de la Información",ProID2017010164
W3013080024,4,F4320326262,"Ministerio de Asuntos Económicos y Transformación Digital, Gobierno de España",TEC2017-86722-C4-4-R
W3041012898,1,F4320321001,National Natural Science Foundation of China,61872263
W3091865373,1,F4320306076,National Science Foundation,DMR-1752846
W3091865373,2,F4320332161,National Institutes of Health,R21EB028547
W3091865373,3,F4320338279,Air Force Office of Scientific Research,FA9550-17-1-0328
W3087336676,1,F4320310620,University of Texas at Austin,1503083
W3087336676,2,F4320337354,National Institute of General Medical Sciences,S10OD021805
W3087336676,3,F4320337354,National Institute of General Medical Sciences,DE029187
W3087336676,4,F4320337359,National Institute of Neurological Disorders and Stroke,NS102161
W3087336676,5,F4320337359,National Institute of Neurological Disorders and Stroke,NS065926
W3087336676,6,F4320337359,National Institute of Neurological Disorders and Stroke,NS104200
