id,which_grant,funder_id,funder_name,award_id
W4387440676,1,F4320306076,National Science Foundation,CHE-2050541
W4387440676,2,F4320306076,National Science Foundation,2209717
W4387440676,3,F4320306076,National Science Foundation,NSF OAC1835144
W4387440676,4,F4320306076,National Science Foundation,CHE-2216858
W4387440676,5,F4320306076,National Science Foundation,OAC-2117247
W4387440676,6,F4320306076,National Science Foundation,2209718
W4387440676,7,F4320306076,National Science Foundation,CHE-2018427
W4387440676,8,F4320306076,National Science Foundation,CTMC-1665159
W4387440676,9,F4320306076,National Science Foundation,CHE-1955260
W4387440676,10,F4320306076,National Science Foundation,CHE-2102668
W4387440676,11,F4320309480,Nvidia,NA
W4387440676,12,F4320309973,Loyola University Chicago,NA
W4387440676,13,F4320320879,Deutsche Forschungsgemeinschaft,267205415
W4387440676,14,F4320321001,National Natural Science Foundation of China,NSFC-22225304
W4387440676,15,F4320332161,National Institutes of Health,GM107104
W4387440676,16,F4320332161,National Institutes of Health,GM144596
W4387440676,17,F4320332161,National Institutes of Health,GM147673
W4387440676,18,F4320332161,National Institutes of Health,GM108583
W4387440676,19,F4320332161,National Institutes of Health,GM146633
W4387440676,20,F4320332161,National Institutes of Health,GM135136
W4387440676,21,F4320332161,National Institutes of Health,GM149874
W4387440676,22,F4320332161,National Institutes of Health,GM62248
W4387440676,23,F4320332161,National Institutes of Health,R35GM144089
W4387440676,24,F4320332161,National Institutes of Health,GM130641
W4387440676,25,F4320332161,National Institutes of Health,NHLBI Z01 HL001051-23
W4387440676,26,F4320332161,National Institutes of Health,NIH U2COD026506
W4387440676,27,F4320332161,National Institutes of Health,GM107485
W4387440676,28,F4320332161,National Institutes of Health,GM130367
W4385383224,1,F4320306076,National Science Foundation,IIP-1916776
W4385383224,2,F4320306076,National Science Foundation,IIP-1362033
W4385383224,3,F4320306084,U.S. Department of Energy,DE-NA0003962
W4385383224,4,F4320306084,U.S. Department of Energy,CMMI-1726435
W4385383224,5,F4320306084,U.S. Department of Energy,CMMI-1636306
W4385383224,6,F4320306084,U.S. Department of Energy,CMMI-1661246
W4385383224,7,F4320306084,U.S. Department of Energy,DE-NA-0003525
W4378471793,1,F4320306076,National Science Foundation,AST-2009735.836
W4378471793,2,F4320334632,Science and Technology Facilities Council,T000244
W4317209626,1,F4320306076,National Science Foundation,No. AST-0950945
W4317209626,2,F4320306084,U.S. Department of Energy,DE-SC0019022
W4298183056,1,F4320317220,National Energy Research Scientific Computing Center,DE-AC02-05CH11231
W4298183056,2,F4320337511,High Energy Physics,DE-AC02-05CH11231
W4292421616,1,F4320306076,National Science Foundation,AST-0950945
W4292421616,2,F4320306084,U.S. Department of Energy,DE-AC02-05CH11231
W4292421616,3,F4320322795,"Ministry of Science and Technology, Taiwan",109-2112-M-007-011-MY3
W4317869481,1,F4320306196,Welch Foundation,AX-1730
W4327906127,1,F4320306076,National Science Foundation,graduate fellowship
W4327906127,2,F4320306137,Bill and Melinda Gates Foundation,INV-017592
W4327906127,3,F4320306196,Welch Foundation,AT-2059-20210327
W4327906127,4,F4320315474,Chan Zuckerberg Initiative,investigator
W4327906127,5,F4320332161,National Institutes of Health,AI122753
W4318586083,1,F4320321001,National Natural Science Foundation of China,62071352
W4318586083,2,F4320321001,National Natural Science Foundation of China,61901490
W4318586083,3,F4320321001,National Natural Science Foundation of China,61901502
W4318586083,4,F4320321001,National Natural Science Foundation of China,62201592
W4318586083,5,F4320324150,National University of Defense Technology,ZK21-33
W4318586083,6,F4320335768,National Postdoctoral Program for Innovative Talents,BX20200101
W4386825118,1,F4320321001,National Natural Science Foundation of China,62201592
W4386825118,2,F4320321655,Science and Technology Development Fund,0018/2019/AMJ
W4386825118,3,F4320321655,Science and Technology Development Fund,0029/2021/AGJ
W4313490769,1,F4320306076,National Science Foundation,2044348;2018188
W4313490769,2,F4320338281,Army Research Office,W911NF1910416
W4317796971,1,F4320316783,"Toyota Research Institute, North America",TMNA
W4317796971,2,F4320332180,Defense Advanced Research Projects Agency,DARPA SHRIMP 1-478187-917014-191100
W4317796971,3,F4320334627,Engineering and Physical Sciences Research Council,EP/W016249/1
W4388934845,1,F4320306196,Welch Foundation,AT‐1989‐20220331
W4388934845,2,F4320320338,Human Frontier Science Program,RGP0047/2022
W4388934845,3,F4320320366,European Cooperation in Science and Technology,CA22147‐(EU4MOFs)
W4388934845,4,F4320320879,Deutsche Forschungsgemeinschaft,LA2937/4‐1
W4388934845,5,F4320320879,Deutsche Forschungsgemeinschaft,SFB 1066
W4388934845,6,F4320320879,Deutsche Forschungsgemeinschaft,331065168
W4388934845,7,F4320320879,Deutsche Forschungsgemeinschaft,SH1223/1‐1
W4388934845,8,F4320321114,Bundesministerium für Bildung und Forschung,16GW0319K
W4388934845,9,F4320334678,European Research Council,864121
W4320709417,1,F4320335576,Major International Joint Research Programme,U20B2025
W4380872534,1,F4320321001,National Natural Science Foundation of China,52090034
W4380872534,2,F4320321001,National Natural Science Foundation of China,51773094
W4380872534,3,F4320321001,National Natural Science Foundation of China,52225306
W4380872534,4,F4320321001,National Natural Science Foundation of China,51973093
W4380872534,5,F4320335777,National Key Research and Development Program of China,2022YFB3807103
W4380872534,6,F4320335777,National Key Research and Development Program of China,2019YFE0119600
W4380872534,7,F4320335777,National Key Research and Development Program of China,2022YFA1203304
W4380872534,8,F4320335787,Fundamental Research Funds for the Central Universities,63171219
W4384345728,1,F4320306076,National Science Foundation,2034508
W4384345728,2,F4320321001,National Natural Science Foundation of China,61802167
W4384345728,3,F4320322769,Natural Science Foundation of Jiangsu Province,BK20201250
W4320857521,1,F4320306196,Welch Foundation,A-0030
W4320857521,2,F4320322769,Natural Science Foundation of Jiangsu Province,BK20220765
W4320857521,3,F4320337480,Basic Energy Sciences,DE-SC0019902
W4381094250,1,F4320337359,National Institute of Neurological Disorders and Stroke,R01NS104925
W4381094250,2,F4320337359,National Institute of Neurological Disorders and Stroke,F32MH118724
W4381094250,3,F4320337359,National Institute of Neurological Disorders and Stroke,R01NS118424
W4385835507,1,F4320306078,U.S. Department of Defense,W81XWH-21-1-0219
W4385835507,2,F4320306230,American Heart Association,19CSLOI34770004
W4385835507,3,F4320308129,Cancer Prevention and Research Institute of Texas,RP210236
W4385835507,4,F4320308129,Cancer Prevention and Research Institute of Texas,RP180670
W4385835507,5,F4320308129,Cancer Prevention and Research Institute of Texas,RP190278
W4386794748,1,F4320306076,National Science Foundation,AGS‐2225445
W4386794748,2,F4320306076,National Science Foundation,AGS‐2019950
W4386794748,3,F4320306101,National Aeronautics and Space Administration,80NSSC21K1312
W4386794748,4,F4320306101,National Aeronautics and Space Administration,80NSSC20K1270
W4386794748,5,F4320306101,National Aeronautics and Space Administration,80NSSC20K0196
W4386794748,6,F4320306101,National Aeronautics and Space Administration,80NSSC20K0698
W4386794748,7,F4320306101,National Aeronautics and Space Administration,80NSSC23K0403
W4384025357,1,F4320337355,National Institute of Allergy and Infectious Diseases,R01AI139261
W4372342983,1,F4320309536,University of Texas System,NA
W4376456938,1,F4320321543,China Postdoctoral Science Foundation,2021M693699
