id,which_topic,topic_id,topic,subfield_id,subfield,field,field_id,domain_id,domain
W2110017531,1,T10885,Gene expression and cancer classification,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2110017531,2,T11901,Bayesian Methods and Mixture Models,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2110017531,3,T11970,Molecular Biology Techniques and Applications,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2046677795,1,T10064,Complex Network Analysis Techniques,3109,Statistical and Nonlinear Physics,Physics and Astronomy,31,3,Physical Sciences
W2046677795,2,T13083,Advanced Text Analysis Techniques,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2046677795,3,T10028,Topic Modeling,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2167734275,1,T11361,Digital Radiography and Breast Imaging,2740,Pulmonary and Respiratory Medicine,Medicine,27,4,Health Sciences
W2167734275,2,T10522,Medical Imaging Techniques and Applications,2741,"Radiology, Nuclear Medicine and Imaging",Medicine,27,4,Health Sciences
W2167734275,3,T10862,AI in cancer detection,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2162797709,1,T10108,Electoral Systems and Political Participation,3320,Political Science and International Relations,Social Sciences,33,2,Social Sciences
W2162797709,2,T10007,Monetary Policy and Economic Impact,2000,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",20,2,Social Sciences
W2162797709,3,T13398,Data Analysis with R,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2171283104,1,T10764,Privacy-Preserving Technologies in Data,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2171283104,2,T11819,Data-Driven Disease Surveillance,2713,Epidemiology,Medicine,27,4,Health Sciences
W2171283104,3,T11704,Mobile Crowdsensing and Crowdsourcing,1706,Computer Science Applications,Computer Science,17,3,Physical Sciences
W2122441470,1,T11361,Digital Radiography and Breast Imaging,2740,Pulmonary and Respiratory Medicine,Medicine,27,4,Health Sciences
W2122441470,2,T12386,Advanced X-ray and CT Imaging,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2122441470,3,T10862,AI in cancer detection,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2005816532,1,T10862,AI in cancer detection,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2005816532,2,T10824,Image Retrieval and Classification Techniques,1707,Computer Vision and Pattern Recognition,Computer Science,17,3,Physical Sciences
W2005816532,3,T11710,Biomedical Text Mining and Ontologies,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W1974467617,1,T10862,AI in cancer detection,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W1974467617,2,T12859,Cell Image Analysis Techniques,1304,Biophysics,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W1974467617,3,T12422,Radiomics and Machine Learning in Medical Imaging,2741,"Radiology, Nuclear Medicine and Imaging",Medicine,27,4,Health Sciences
W2019432678,1,T13274,Expert finding and Q&A systems,1710,Information Systems,Computer Science,17,3,Physical Sciences
W2019432678,2,T11704,Mobile Crowdsensing and Crowdsourcing,1706,Computer Science Applications,Computer Science,17,3,Physical Sciences
W2019432678,3,T10028,Topic Modeling,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2059954248,1,T10764,Privacy-Preserving Technologies in Data,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2059954248,2,T10237,Cryptography and Data Security,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2059954248,3,T11598,Internet Traffic Analysis and Secure E-voting,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2145880102,1,T11361,Digital Radiography and Breast Imaging,2740,Pulmonary and Respiratory Medicine,Medicine,27,4,Health Sciences
W2145880102,2,T10862,AI in cancer detection,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2145880102,3,T10522,Medical Imaging Techniques and Applications,2741,"Radiology, Nuclear Medicine and Imaging",Medicine,27,4,Health Sciences
W2091014722,1,T10764,Privacy-Preserving Technologies in Data,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
