id,which_mesh,term,is_major_topic,qualifier_name
W2004311009,1,Enzymes,TRUE,analysis
W2004311009,2,Magnetic Resonance Spectroscopy,TRUE,methods
W2004311009,3,Animals,FALSE,
W2004311009,4,Carbon Isotopes,FALSE,
W2004311009,5,Carbon Isotopes,FALSE,chemistry
W2004311009,6,Catalysis,FALSE,
W2004311009,7,Enzymes,FALSE,
W2004311009,8,Magnetic Resonance Spectroscopy,FALSE,
W2004311009,9,Male,FALSE,
W2004311009,10,Myocardium,FALSE,enzymology
W2004311009,11,Myocardium,FALSE,
W2004311009,12,Rats,FALSE,
W2113667153,1,Gluconeogenesis,TRUE,genetics
W2113667153,2,Liver,TRUE,metabolism
W2113667153,3,Phosphoenolpyruvate Carboxykinase (GTP),TRUE,physiology
W2113667153,4,Phosphoenolpyruvate Carboxylase,TRUE,physiology
W2113667153,5,Animals,FALSE,
W2113667153,6,Carbon Radioisotopes,FALSE,
W2113667153,7,Carbon Radioisotopes,FALSE,pharmacokinetics
W2113667153,8,Cytosol,FALSE,
W2113667153,9,Cytosol,FALSE,enzymology
W2113667153,10,Deuterium,FALSE,
W2113667153,11,Deuterium,FALSE,pharmacokinetics
W2113667153,12,Energy Metabolism,FALSE,genetics
W2113667153,13,Energy Metabolism,FALSE,
W2113667153,14,"Gene Expression Regulation, Enzymologic",FALSE,
W2113667153,15,Gluconeogenesis,FALSE,
W2113667153,16,Glucose,FALSE,metabolism
W2113667153,17,Glucose,FALSE,
W2113667153,18,In Vitro Techniques,FALSE,
W2113667153,19,Liver,FALSE,
W2113667153,20,Mice,FALSE,
W2113667153,21,"Mice, Transgenic",FALSE,
W2113667153,22,"Models, Biological",FALSE,
W2113667153,23,Phosphoenolpyruvate Carboxykinase (GTP),FALSE,
W2113667153,24,Phosphoenolpyruvate Carboxykinase (GTP),FALSE,genetics
W2113667153,25,Phosphoenolpyruvate Carboxykinase (GTP),FALSE,metabolism
W2113667153,26,Phosphoenolpyruvate Carboxylase,FALSE,
W2113667153,27,Phosphoenolpyruvate Carboxylase,FALSE,genetics
W2113667153,28,Phosphoenolpyruvate Carboxylase,FALSE,metabolism
W2113667153,29,Radioactive Tracers,FALSE,
W2094238140,1,Algorithms,TRUE,
W2094238140,2,Gene Expression Profiling,TRUE,methods
W2094238140,3,"Models, Biological",TRUE,
W2094238140,4,Multigene Family,TRUE,physiology
W2094238140,5,Oligonucleotide Array Sequence Analysis,TRUE,methods
W2094238140,6,Proteome,TRUE,metabolism
W2094238140,7,Signal Transduction,TRUE,physiology
W2094238140,8,Computer Simulation,FALSE,
W2094238140,9,Gene Expression Profiling,FALSE,
W2094238140,10,Multigene Family,FALSE,
W2094238140,11,Oligonucleotide Array Sequence Analysis,FALSE,
W2094238140,12,Proteome,FALSE,
W2094238140,13,Signal Transduction,FALSE,
W2030680983,1,Auditory Perception,TRUE,physiology
W2030680983,2,Language,TRUE,
W2030680983,3,Noise,TRUE,
W2030680983,4,Perceptual Masking,TRUE,
W2030680983,5,Speech Intelligibility,TRUE,
W2030680983,6,Algorithms,FALSE,
W2030680983,7,Auditory Perception,FALSE,
W2030680983,8,England,FALSE,
W2030680983,9,Female,FALSE,
W2030680983,10,Humans,FALSE,
W2030680983,11,Male,FALSE,
W2030680983,12,"Recognition, Psychology",FALSE,
W2030680983,13,Sex Characteristics,FALSE,
W2030680983,14,Sound,FALSE,
W2030680983,15,United States,FALSE,
W1985730811,1,DNA,TRUE,chemistry
W1985730811,2,"Aptamers, Nucleotide",FALSE,chemistry
W1985730811,3,"Aptamers, Nucleotide",FALSE,
W1985730811,4,Base Sequence,FALSE,
W1985730811,5,Circular Dichroism,FALSE,
W1985730811,6,DNA,FALSE,
W1985730811,7,DNA-Binding Proteins,FALSE,metabolism
W1985730811,8,DNA-Binding Proteins,FALSE,
W1985730811,9,"Models, Molecular",FALSE,
W1985730811,10,Nucleic Acid Conformation,FALSE,
W1985730811,11,Protein Binding,FALSE,
W1985730811,12,Stereoisomerism,FALSE,
W1985730811,13,Viral Proteins,FALSE,metabolism
W1985730811,14,Viral Proteins,FALSE,
W2152433273,1,Algorithms,TRUE,
W2152433273,2,Face,TRUE,anatomy & histology
W2152433273,3,Image Enhancement,TRUE,methods
W2152433273,4,"Image Interpretation, Computer-Assisted",TRUE,methods
W2152433273,5,Lighting,TRUE,methods
W2152433273,6,"Pattern Recognition, Automated",TRUE,methods
W2152433273,7,Subtraction Technique,TRUE,
W2152433273,8,Artificial Intelligence,FALSE,
W2152433273,9,Biometry,FALSE,
W2152433273,10,Biometry,FALSE,methods
W2152433273,11,Face,FALSE,
W2152433273,12,Humans,FALSE,
W2152433273,13,Image Enhancement,FALSE,
W2152433273,14,"Image Interpretation, Computer-Assisted",FALSE,
W2152433273,15,Lighting,FALSE,
W2152433273,16,"Pattern Recognition, Automated",FALSE,
W2152433273,17,Reproducibility of Results,FALSE,
W2152433273,18,Sensitivity and Specificity,FALSE,
W2065614936,1,"Nanotubes, Carbon",TRUE,chemistry
W2065614936,2,Neurons,TRUE,metabolism
W2065614936,3,Animals,FALSE,
W2065614936,4,Biosensing Techniques,FALSE,
W2065614936,5,Biotechnology,FALSE,methods
W2065614936,6,Biotechnology,FALSE,
W2065614936,7,Catalysis,FALSE,
W2065614936,8,Cell Movement,FALSE,
W2065614936,9,Fibroblasts,FALSE,metabolism
W2065614936,10,Fibroblasts,FALSE,
W2065614936,11,Humans,FALSE,
W2065614936,12,Mice,FALSE,
W2065614936,13,"Mice, Transgenic",FALSE,
W2065614936,14,Nanomedicine,FALSE,methods
W2065614936,15,Nanomedicine,FALSE,
