id,which_mesh,term,is_major_topic,qualifier_name
W4399881058,1,Animals,FALSE,
W4399881058,2,Atlases as Topic,FALSE,
W4399881058,3,"Ganglia, Spinal",FALSE,cytology
W4399881058,4,Gene Expression Profiling,FALSE,
W4399881058,5,Humans,FALSE,
W4399881058,6,Mice,FALSE,
W4399881058,7,Rats,FALSE,
W4399881058,8,Sensory Receptor Cells,FALSE,metabolism
W4399881058,9,Single-Cell Analysis,FALSE,methods
W4399881058,10,Species Specificity,FALSE,
W4399881058,11,Transcriptome,FALSE,
W4399881058,12,Trigeminal Ganglion,FALSE,cytology
W4394674571,1,Animals,FALSE,
W4394674571,2,"Arthritis, Rheumatoid",FALSE,complications
W4394674571,3,Calcitonin Gene-Related Peptide,FALSE,genetics
W4394674571,4,"Cells, Cultured",FALSE,
W4394674571,5,Fibroblasts,FALSE,pathology
W4394674571,6,Gene Expression,FALSE,
W4394674571,7,Humans,FALSE,
W4394674571,8,Inflammation,FALSE,pathology
W4394674571,9,Mice,FALSE,
W4394674571,10,Pain,FALSE,metabolism
W4394674571,11,Synovial Membrane,FALSE,pathology
W4391514605,1,Chronic Disease,FALSE,
W4391514605,2,Humans,FALSE,
W4391514605,3,Inflammatory Bowel Diseases,FALSE,diagnosis
W4391514605,4,Sweat,FALSE,
W4391514605,5,Tumor Necrosis Factor-alpha,FALSE,
W4391514605,6,Wearable Electronic Devices,FALSE,
W4391304210,1,"Epistasis, Genetic",FALSE,
W4391304210,2,"Evolution, Molecular",FALSE,
W4391304210,3,Genetic Fitness,FALSE,
W4391304210,4,"Models, Genetic",FALSE,
W4391304210,5,Mutation,FALSE,
W4391304210,6,Phenotype,FALSE,
W4391304210,7,Phylogeny,FALSE,
W4391304210,8,Proteins,FALSE,genetics
W4391617685,1,Animals,FALSE,
W4391617685,2,B7-H1 Antigen,FALSE,metabolism
W4391617685,3,"Carcinoma, Pancreatic Ductal",FALSE,pathology
W4391617685,4,"Cell Line, Tumor",FALSE,
W4391617685,5,Female,FALSE,
W4391617685,6,Humans,FALSE,
W4391617685,7,Immune Checkpoint Inhibitors,FALSE,pharmacology
W4391617685,8,Liposomes,FALSE,chemistry
W4391617685,9,Mice,FALSE,
W4391617685,10,Pancreatic Neoplasms,FALSE,pathology
W4391617685,11,Photochemotherapy,FALSE,methods
W4390691693,1,Female,FALSE,
W4390691693,2,Humans,FALSE,
W4390691693,3,Hysterectomy,FALSE,methods
W4390691693,4,"Infant, Newborn",FALSE,
W4390691693,5,Magnetic Resonance Imaging,FALSE,methods
W4390691693,6,Placenta Accreta,FALSE,diagnostic imaging
W4390691693,7,Pregnancy,FALSE,
W4390691693,8,Retrospective Studies,FALSE,
W4390691693,9,Ultrasonography,FALSE,
W4390691693,10,"Ultrasonography, Prenatal",FALSE,methods
W4391317446,1,Animals,FALSE,
W4391317446,2,Mesenchymal Stem Cells,FALSE,physiology
W4391317446,3,Mice,FALSE,
W4391317446,4,Osteogenesis,FALSE,
W4391317446,5,Periodontal Ligament,FALSE,
W4391317446,6,Periodontitis,FALSE,
W4391317446,7,Periodontium,FALSE,physiology
W4391317446,8,Zinc Finger Protein GLI1,FALSE,
W4391779739,1,Biocatalysis,FALSE,
W4391779739,2,Cyclization,FALSE,
W4391779739,3,Directed Molecular Evolution,FALSE,
W4391779739,4,"Models, Molecular",FALSE,
W4391779739,5,Polycyclic Compounds,FALSE,chemistry
W4391779739,6,Stereoisomerism,FALSE,
W4391779739,7,Thiophenes,FALSE,chemistry
W4393992416,1,Cell Differentiation,FALSE,physiology
W4393992416,2,Humans,FALSE,
W4393992416,3,Induced Pluripotent Stem Cells,FALSE,metabolism
W4393992416,4,Pain,FALSE,metabolism
W4393992416,5,Reproducibility of Results,FALSE,
W4393992416,6,Sensory Receptor Cells,FALSE,metabolism
W4398256312,1,Animals,FALSE,
W4398256312,2,Electron Transport Complex I,FALSE,metabolism
W4398256312,3,Humans,FALSE,
W4398256312,4,Iron-Sulfur Proteins,FALSE,metabolism
W4398256312,5,Mice,FALSE,
W4398256312,6,"Mice, Knockout",FALSE,
W4398256312,7,Mitochondria,FALSE,metabolism
W4398256312,8,"Mitochondria, Muscle",FALSE,metabolism
W4398256312,9,Mitochondrial Proteins,FALSE,metabolism
W4398256312,10,"Muscle, Skeletal",FALSE,metabolism
W4398256312,11,Muscular Atrophy,FALSE,metabolism
W4398256312,12,"Muscular Dystrophy, Duchenne",FALSE,metabolism
W4390613730,1,Animals,FALSE,
W4390613730,2,Female,FALSE,
W4390613730,3,Humans,FALSE,
W4390613730,4,Magnetic Resonance Imaging,FALSE,
W4390613730,5,Mammals,FALSE,
W4390613730,6,Mice,FALSE,
W4390613730,7,Postpartum Period,FALSE,
W4390613730,8,Pregnancy,FALSE,
W4390613730,9,Research Design,FALSE,
W4390613730,10,Uterus,FALSE,diagnostic imaging
W4390613730,11,Vagina,FALSE,diagnostic imaging
W4392404879,1,Animals,FALSE,
W4392404879,2,Contrast Media,FALSE,chemistry
W4392404879,3,Lipopolysaccharides,FALSE,
W4392404879,4,Liver,FALSE,
W4392404879,5,Magnetic Resonance Imaging,FALSE,methods
W4392404879,6,Mice,FALSE,
W4392404879,7,Superoxides,FALSE,
W4392404879,8,Tobacco Mosaic Virus,FALSE,
W4399148775,1,Animals,FALSE,
W4399148775,2,Gold,FALSE,chemistry
W4399148775,3,Kidney,FALSE,metabolism
W4399148775,4,"Kidney Tubules, Proximal",FALSE,metabolism
W4399148775,5,Male,FALSE,
W4399148775,6,Metal Nanoparticles,FALSE,chemistry
W4399148775,7,Mice,FALSE,
W4399148775,8,Renal Elimination,FALSE,
W4390500730,1,"Air Pollution, Indoor",FALSE,adverse effects
W4390500730,2,Asthma,FALSE,etiology
W4390500730,3,Child,FALSE,
W4390500730,4,"Dermatitis, Atopic",FALSE,etiology
W4390500730,5,Fungi,FALSE,
W4390500730,6,Humans,FALSE,
W4390500730,7,"Rhinitis, Allergic",FALSE,etiology
W4390500730,8,Seoul,FALSE,
W4390662514,1,Acinetobacter Infections,FALSE,drug therapy
W4390662514,2,Acinetobacter baumannii,FALSE,genetics
W4390662514,3,Anti-Bacterial Agents,FALSE,pharmacology
W4390662514,4,Gene Expression Regulation,FALSE,
W4390662514,5,Humans,FALSE,
W4390662514,6,Virulence,FALSE,genetics
W4390743229,1,Alkyl and Aryl Transferases,FALSE,
W4390743229,2,Catalysis,FALSE,
W4390743229,3,Catalytic Domain,FALSE,
W4390743229,4,Mutation,FALSE,
W4390790903,1,CCCTC-Binding Factor,FALSE,metabolism
W4390790903,2,Cell Cycle Proteins,FALSE,genetics
W4390790903,3,Chromatin,FALSE,
W4390790903,4,"Chromosomal Proteins, Non-Histone",FALSE,genetics
W4390790903,5,Cohesins,FALSE,
W4392089930,1,Aging,FALSE,
W4392089930,2,Brain,FALSE,diagnostic imaging
W4392089930,3,Cognition,FALSE,
W4392089930,4,Cross-Sectional Studies,FALSE,
W4392089930,5,Humans,FALSE,
W4392089930,6,Reproducibility of Results,FALSE,
W4392089930,7,Young Adult,FALSE,
W4392232711,1,Foot,FALSE,
W4392232711,2,Healthy Volunteers,FALSE,
W4392232711,3,Humans,FALSE,
W4392232711,4,Oxygen Saturation,FALSE,
W4392232711,5,Oxyhemoglobins,FALSE,
W4392232711,6,"Spectroscopy, Near-Infrared",FALSE,
W4400380872,1,Algorithms,FALSE,
W4400380872,2,Humans,FALSE,
W4400380872,3,"Image Processing, Computer-Assisted",FALSE,methods
W4400380872,4,Leukemia,FALSE,diagnosis
W4400380872,5,Leukocytes,FALSE,cytology
W4400380872,6,"Neural Networks, Computer",FALSE,
W4400656476,1,Animals,FALSE,
W4400656476,2,Biomechanical Phenomena,FALSE,
W4400656476,3,"Embryo, Mammalian",FALSE,cytology
W4400656476,4,Kidney,FALSE,embryology
W4400656476,5,Mice,FALSE,
W4400656476,6,Organogenesis,FALSE,
W4390974563,1,Collagen,FALSE,
W4390974563,2,Head and Neck Neoplasms,FALSE,diagnostic imaging
W4390974563,3,Humans,FALSE,
W4390974563,4,Microscopy,FALSE,methods
W4390974563,5,Squamous Cell Carcinoma of Head and Neck,FALSE,
W4390974563,6,Tumor Microenvironment,FALSE,
W4391532141,1,Animals,FALSE,
W4391532141,2,"Behavior, Animal",FALSE,physiology
W4391532141,3,"Disease Models, Animal",FALSE,
W4391532141,4,Freund's Adjuvant,FALSE,toxicity
W4391532141,5,Hyperalgesia,FALSE,physiopathology
W4391532141,6,Inflammation,FALSE,
W4391532141,7,Male,FALSE,
W4391532141,8,Mice,FALSE,
W4391532141,9,"Mice, Inbred C57BL",FALSE,
W4391532141,10,Pain Measurement,FALSE,methods
W4391532141,11,Physical Stimulation,FALSE,adverse effects
W4391532141,12,Reproducibility of Results,FALSE,
W4391532141,13,Video Recording,FALSE,methods
W4391948352,1,Drinking Water,FALSE,
W4391948352,2,Gold,FALSE,
W4391948352,3,Reproducibility of Results,FALSE,
W4391948352,4,Salmonella,FALSE,
W4391948352,5,Zinc Oxide,FALSE,
W4392167355,1,Adult,FALSE,
W4392167355,2,Cannabinoids,FALSE,analysis
W4392167355,3,"Chromatography, Liquid",FALSE,methods
W4392167355,4,Dronabinol,FALSE,analysis
W4392167355,5,Female,FALSE,
W4392167355,6,Hair,FALSE,chemistry
W4392167355,7,Humans,FALSE,
W4392167355,8,Male,FALSE,
W4392167355,9,Marijuana Abuse,FALSE,
W4392167355,10,Middle Aged,FALSE,
W4392167355,11,Self Report,FALSE,
W4392167355,12,Substance Abuse Detection,FALSE,methods
