id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,11,A5111976662,middle,,Anne-Marie Dogonowski,,I2802567020,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,12,A5107521314,middle,,Monique Ernst,,I4210158500,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,12,A5107521314,middle,,Monique Ernst,,I1299303238,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,13,A5041631498,middle,,Damien A. Fair,,I165690674,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,14,A5032461162,middle,,Michelle Hampson,,I32971472,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,15,A5039839492,middle,,Matthew J. Hoptman,,I125043107,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,16,A5018017552,middle,,James S. Hyde,,I204308271,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,17,A5061493031,middle,,Vesa Kiviniemi,,I2799272722,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,18,A5111593893,middle,,Rolf Kötter,,I145872427,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,19,A5112140019,middle,,Shi‐Jiang Li,,I204308271,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,20,A5081341243,middle,,Ching‐Po Lin,,I4210087697,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,20,A5081341243,middle,,Ching‐Po Lin,,I148366613,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,21,A5028707062,middle,,Mark J. Lowe,,I1316902750,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,22,A5019732816,middle,,Clare E. Mackay,,I40120149,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,22,A5019732816,middle,,Clare E. Mackay,,I4210101881,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,23,A5090640254,middle,,David J. Madden,,I4210153043,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,23,A5090640254,middle,,David J. Madden,,I4210126298,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,24,A5032991538,middle,,Kristoffer H. Madsen,,I2801942218,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,24,A5032991538,middle,,Kristoffer H. Madsen,,I2802567020,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,25,A5020214490,middle,,Daniel S. Margulies,,I4210130445,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,26,A5026199142,middle,,Helen S. Mayberg,,I150468666,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,27,A5006318043,middle,,Katie L. McMahon,,I4210114492,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,27,A5006318043,middle,,Katie L. McMahon,,I165143802,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,28,A5042806153,middle,,Christopher S. Monk,,I27837315,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,29,A5025787531,middle,,Stewart H. Mostofsky,,I1298154867,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,30,A5077879457,middle,,Bonnie J. Nagel,,I165690674,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,31,A5074044378,middle,,James J. Pekar,,I1298154867,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,32,A5028222134,middle,,Scott Peltier,,I27837315,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,33,A5035206215,middle,,Steven E. Petersen,,I4210123851,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,34,A5089869374,middle,,Valentin Riedl,,I2802619606,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,34,A5089869374,middle,,Valentin Riedl,,I62916508,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,35,A5053874473,middle,,Serge A.R.B. Rombouts,,I2800006345,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,36,A5010173959,middle,,Bart Rypma,,I162577319,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,37,A5082557392,middle,,Bradley L. Schlaggar,,I204465549,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,38,A5031699280,middle,,Sein Schmidt,,I7877124,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,39,A5026777353,middle,,Rachael D. Seidler,,I27837315,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,40,A5020740954,middle,,Greg J. Siegle,,I170201317,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,41,A5073171809,middle,,Christian Sorg,,I2802619606,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,41,A5073171809,middle,,Christian Sorg,,I62916508,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,42,A5101437139,middle,,Gao‐Jun Teng,,I4210105806,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,43,A5110698743,middle,,Juha Veijola,,I98381234,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,44,A5020270555,middle,,Arno Villringer,,I7877124,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,45,A5002985304,middle,,Martin Walter,,I95793202,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,46,A5100443578,middle,,Lihong Wang,,I4210153043,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,46,A5100443578,middle,,Lihong Wang,,I4210126298,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,47,A5113566353,middle,,Xu-Chu Weng,,I4210131870,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,47,A5113566353,middle,,Xu-Chu Weng,,I19820366,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,48,A5103149909,middle,,Susan Whitfield‐Gabrieli,,I63966007,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,48,A5103149909,middle,,Susan Whitfield‐Gabrieli,,I4210092658,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,49,A5049858309,middle,,Peter Williamson,,I125749732,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,50,A5084037593,middle,,Christian Windischberger,,I76134821,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,51,A5019506326,middle,,Yu‐Feng Zang,,I25254941,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,52,A5113457190,middle,,Hong-Ying Zhang,,I4210105806,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,53,A5052108906,middle,,F. Xavier Castellanos,,I125043107,1
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,53,A5052108906,middle,,F. Xavier Castellanos,,I4210086933,2
W2008607322,182,https://doi.org/10.1073/pnas.0911855107,Proceedings of the National Academy of Sciences,Toward discovery science of human brain function,2010-02-23,FALSE,2956,article,journal-article,20176931,54,A5046014044,last,,Michael P. Milham,,I4210086933,1
W2147764910,0,https://doi.org/10.1038/nchem.686,Nature Chemistry,Structural evolution during the reduction of chemically derived graphene oxide,2010-06-06,FALSE,1707,article,journal-article,20571578,1,A5044686013,first,,Akbar Bagri,,I27804330,1
W2147764910,0,https://doi.org/10.1038/nchem.686,Nature Chemistry,Structural evolution during the reduction of chemically derived graphene oxide,2010-06-06,FALSE,1707,article,journal-article,20571578,2,A5054443475,middle,,Cecilia Mattevi,,I102322142,1
W2147764910,0,https://doi.org/10.1038/nchem.686,Nature Chemistry,Structural evolution during the reduction of chemically derived graphene oxide,2010-06-06,FALSE,1707,article,journal-article,20571578,3,A5025386191,middle,,Müge Açık,,I162577319,1
W2147764910,0,https://doi.org/10.1038/nchem.686,Nature Chemistry,Structural evolution during the reduction of chemically derived graphene oxide,2010-06-06,FALSE,1707,article,journal-article,20571578,4,A5051239060,middle,,Yves J. Chabal,,I162577319,1
W2147764910,0,https://doi.org/10.1038/nchem.686,Nature Chemistry,Structural evolution during the reduction of chemically derived graphene oxide,2010-06-06,FALSE,1707,article,journal-article,20571578,5,A5063553796,middle,,Manish Chhowalla,,I102322142,1
W2147764910,0,https://doi.org/10.1038/nchem.686,Nature Chemistry,Structural evolution during the reduction of chemically derived graphene oxide,2010-06-06,FALSE,1707,article,journal-article,20571578,6,A5011906405,last,,Vivek B. Shenoy,,I27804330,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,1,A5017908694,first,,Xuesong Li,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,2,A5026635596,middle,,Carl W. Magnuson,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,3,A5112571487,middle,,Archana Venugopal,,I162577319,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,4,A5108397933,middle,,Jinho An,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,5,A5039557951,middle,,Ji Won Suk,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,6,A5074142199,middle,,Boyang Han,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,7,A5109189959,middle,,Mark D. Borysiak,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,8,A5001974703,middle,,Weiwei Cai,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,9,A5050392150,middle,,Aruna Velamakanni,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,10,A5044554374,middle,,Yanwu Zhu,,I86519309,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,11,A5110749821,middle,,Lianfeng Fu,,,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,12,A5049480520,middle,,Eric M. Vogel,,I162577319,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,13,A5008818132,middle,,Edgar Voelkl,,,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,14,A5077599795,middle,,Luigi Colombo,,I74760111,1
W3099854949,135,https://doi.org/10.1021/nl101629g,Nano Letters,Graphene Films with Large Domain Size by a Two-Step Chemical Vapor Deposition Process,2010-10-19,FALSE,854,article,journal-article,20957985,15,A5068268441,last,,Rodney S. Ruoff,,I86519309,1
W1975459909,0,https://doi.org/10.1016/j.memsci.2010.06.017,Journal of Membrane Science,Molecular sieving realized with ZIF-8/Matrimid® mixed-matrix membranes,2010-06-21,FALSE,849,article,journal-article,,1,A5022047469,first,,Ma. Josephine C. Ordoñez,,I162577319,1
W1975459909,0,https://doi.org/10.1016/j.memsci.2010.06.017,Journal of Membrane Science,Molecular sieving realized with ZIF-8/Matrimid® mixed-matrix membranes,2010-06-21,FALSE,849,article,journal-article,,2,A5068374736,middle,,Kenneth J. Balkus,,I162577319,1
W1975459909,0,https://doi.org/10.1016/j.memsci.2010.06.017,Journal of Membrane Science,Molecular sieving realized with ZIF-8/Matrimid® mixed-matrix membranes,2010-06-21,FALSE,849,article,journal-article,,3,A5040811912,middle,,John P. Ferraris,,I162577319,1
W1975459909,0,https://doi.org/10.1016/j.memsci.2010.06.017,Journal of Membrane Science,Molecular sieving realized with ZIF-8/Matrimid® mixed-matrix membranes,2010-06-21,FALSE,849,article,journal-article,,4,A5110451687,last,,Inga H. Musselman,,I162577319,1
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,1,A5025386191,first,,Müge Açık,,I162577319,1
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,2,A5057681381,middle,,Geunsik Lee,,,1
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,3,A5054443475,middle,,Cecilia Mattevi,,I47508984,1
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,3,A5054443475,middle,,Cecilia Mattevi,,I102322142,2
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,4,A5063553796,middle,,Manish Chhowalla,,I47508984,1
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,4,A5063553796,middle,,Manish Chhowalla,,I102322142,2
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,5,A5004018821,middle,,Kyeongjae Cho,,I162577319,1
W2134188586,0,https://doi.org/10.1038/nmat2858,Nature Materials,Unusual infrared-absorption mechanism in thermally reduced graphene oxide,2010-09-19,FALSE,783,article,journal-article,20852618,6,A5051239060,last,,Yves J. Chabal,,I162577319,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,1,A5018815834,first,,Mark K. Reagan,,I126307644,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,2,A5071020559,middle,,Osamu Ishizuka,,I4210135230,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,3,A5035240990,middle,,Robert J. Stern,,I162577319,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,4,A5054230476,middle,,K. A. Kelley,,I17626003,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,5,A5033501796,middle,,Yasuhiko Ohara,,,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,6,A5075189526,middle,,Janne Blichert‐Toft,,I4210147046,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,6,A5075189526,middle,,Janne Blichert‐Toft,,I100532134,2
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,6,A5075189526,middle,,Janne Blichert‐Toft,,I1294671590,3
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,6,A5075189526,middle,,Janne Blichert‐Toft,,I113428412,4
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,7,A5012243000,middle,,Sherman H. Bloomer,,I131249849,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,8,A5017905990,middle,,Jennifer Cash,,I126307644,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,9,A5058354860,middle,,P. Fryer,,I117965899,1
W1593136970,167,https://doi.org/10.1029/2009gc002871,Geochemistry Geophysics Geosystems,Fore‐arc basalts and subduction initiation in the Izu‐Bonin‐Mariana system,2010-03-01,FALSE,720,article,journal-article,,10,A5007818888,middle,,B. B. Hanan,,I26538001,1
