id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,1,A5044916571,first,,Ashkan Yousefpour,,I95457486,1
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,2,A5058733283,middle,,Caleb Fung,,I162577319,1
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,3,A5080881429,middle,,Tam N. Nguyen,,I130701444,1
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,4,A5013105352,middle,,Krishna Kadiyala,,I162577319,1
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,5,A5103588907,middle,,Fatemeh Jalali,,I4210120068,1
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,6,A5011198056,middle,,Amirreza Niakanlahiji,,I102149020,1
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,7,A5101770859,middle,,Jian Kong,,I162577319,1
W2885657717,91,https://doi.org/10.1016/j.sysarc.2019.02.009,Journal of Systems Architecture,All one needs to know about fog computing and related edge computing paradigms: A complete survey,2019-02-12,FALSE,544,article,journal-article,,8,A5002482844,last,,Jason P. Jue,,I162577319,1
W2914720189,178,https://doi.org/10.1021/acsnano.8b09484,ACS Nano,Metal Halide Perovskite Nanosheet for X-ray High-Resolution Scintillation Imaging Screens,2019-02-05,FALSE,413,article,journal-article,30721023,1,A5058834095,first,,Yuhai Zhang,,I34949971,1
W2914720189,178,https://doi.org/10.1021/acsnano.8b09484,ACS Nano,Metal Halide Perovskite Nanosheet for X-ray High-Resolution Scintillation Imaging Screens,2019-02-05,FALSE,413,article,journal-article,30721023,1,A5058834095,first,,Yuhai Zhang,,I71920554,2
W2914720189,178,https://doi.org/10.1021/acsnano.8b09484,ACS Nano,Metal Halide Perovskite Nanosheet for X-ray High-Resolution Scintillation Imaging Screens,2019-02-05,FALSE,413,article,journal-article,30721023,2,A5042549240,middle,,Ruijia Sun,,I34949971,1
W2914720189,178,https://doi.org/10.1021/acsnano.8b09484,ACS Nano,Metal Halide Perovskite Nanosheet for X-ray High-Resolution Scintillation Imaging Screens,2019-02-05,FALSE,413,article,journal-article,30721023,3,A5046641792,middle,,Xiangyu Ou,,I80947539,1
W2914720189,178,https://doi.org/10.1021/acsnano.8b09484,ACS Nano,Metal Halide Perovskite Nanosheet for X-ray High-Resolution Scintillation Imaging Screens,2019-02-05,FALSE,413,article,journal-article,30721023,4,A5101048939,middle,,Kaifang Fu,,I34949971,1
