id,which_mesh,term,is_major_topic,qualifier_name
W2125449863,1,Breast Neoplasms,TRUE,diagnostic imaging
W2125449863,2,Mammography,TRUE,methods
W2125449863,3,Radiographic Image Enhancement,TRUE,
W2125449863,4,Adult,FALSE,
W2125449863,5,Age Factors,FALSE,
W2125449863,6,Area Under Curve,FALSE,
W2125449863,7,Breast,FALSE,anatomy & histology
W2125449863,8,Breast,FALSE,
W2125449863,9,Breast Neoplasms,FALSE,
W2125449863,10,Female,FALSE,
W2125449863,11,Humans,FALSE,
W2125449863,12,Mammography,FALSE,
W2125449863,13,Middle Aged,FALSE,
W2125449863,14,Perimenopause,FALSE,
W2125449863,15,Premenopause,FALSE,
W2125449863,16,ROC Curve,FALSE,
W2125449863,17,Sensitivity and Specificity,FALSE,
W2002416300,1,Cultural Diversity,TRUE,
W2002416300,2,Organizational Culture,TRUE,
W2002416300,3,Psychological Theory,TRUE,
W2002416300,4,Social Values,TRUE,
W2002416300,5,Cooperative Behavior,FALSE,
W2002416300,6,Humans,FALSE,
W2002416300,7,Individuality,FALSE,
W2002416300,8,"Models, Organizational",FALSE,
W2002416300,9,Nonlinear Dynamics,FALSE,
W2002416300,10,Organizational Affiliation,FALSE,
W2002416300,11,Organizational Innovation,FALSE,
W2030732335,1,Breast Neoplasms,TRUE,diagnostic imaging
W2030732335,2,Mammography,TRUE,methods
W2030732335,3,Mass Screening,TRUE,
W2030732335,4,Radiographic Image Enhancement,TRUE,
W2030732335,5,Breast Neoplasms,FALSE,
W2030732335,6,Female,FALSE,
W2030732335,7,Guideline Adherence,FALSE,
W2030732335,8,Humans,FALSE,
W2030732335,9,Mammography,FALSE,
W2030732335,10,Mass Screening,FALSE,methods
W2077757285,1,Educational Status,TRUE,
W2077757285,2,Internship and Residency,TRUE,
W2077757285,3,Patient Education as Topic,TRUE,
W2077757285,4,Physician-Patient Relations,TRUE,
W2077757285,5,Academic Medical Centers,FALSE,
W2077757285,6,Female,FALSE,
W2077757285,7,Humans,FALSE,
W2077757285,8,Language Arts,FALSE,
W2077757285,9,Male,FALSE,
W2077757285,10,Patient Readmission,FALSE,
W2077757285,11,Self Care,FALSE,
W2077757285,12,Surveys and Questionnaires,FALSE,
W2077757285,13,Treatment Refusal,FALSE,
W1761151839,1,Computational Biology,TRUE,methods
W1761151839,2,Computers,FALSE,
W1761151839,3,Databases as Topic,FALSE,
W1761151839,4,Humans,FALSE,
W1761151839,5,Male,FALSE,
W1761151839,6,Prostatic Neoplasms,FALSE,metabolism
W1761151839,7,Recurrence,FALSE,
W1761151839,8,Software,FALSE,
W1761151839,9,Tissue Banks,FALSE,
W1761151839,10,Treatment Outcome,FALSE,
W2041776762,1,Breast Diseases,TRUE,diagnostic imaging
W2041776762,2,Calcinosis,TRUE,diagnostic imaging
W2041776762,3,Mammography,TRUE,
W2041776762,4,"Radiographic Image Interpretation, Computer-Assisted",TRUE,methods
W2041776762,5,Analysis of Variance,FALSE,
W2041776762,6,Breast Diseases,FALSE,
W2041776762,7,Calcinosis,FALSE,
W2041776762,8,Female,FALSE,
W2041776762,9,Humans,FALSE,
W2041776762,10,ROC Curve,FALSE,
W2041776762,11,"Radiographic Image Interpretation, Computer-Assisted",FALSE,
W2041776762,12,Retrospective Studies,FALSE,
W2041776762,13,User-Computer Interface,FALSE,
W2122500316,1,Breast Neoplasms,TRUE,prevention & control
W2122500316,2,Mammography,TRUE,standards
W2122500316,3,Mass Screening,TRUE,organization & administration
W2122500316,4,Medical Audit,TRUE,methods
W2122500316,5,Breast Neoplasms,FALSE,
W2122500316,6,Colorado,FALSE,
W2122500316,7,Community Health Services,FALSE,standards
W2122500316,8,Community Health Services,FALSE,statistics & numerical data
W2122500316,9,Community Health Services,FALSE,
W2122500316,10,"Diagnosis, Computer-Assisted",FALSE,statistics & numerical data
W2122500316,11,"Diagnosis, Computer-Assisted",FALSE,
W2122500316,12,Fees and Charges,FALSE,
W2122500316,13,Female,FALSE,
W2122500316,14,Forms and Records Control,FALSE,
W2122500316,15,Humans,FALSE,
W2122500316,16,Mammography,FALSE,statistics & numerical data
W2122500316,17,Mammography,FALSE,
W2122500316,18,Mass Screening,FALSE,economics
W2122500316,19,Mass Screening,FALSE,
W2122500316,20,Medical Audit,FALSE,
W2122500316,21,New Hampshire,FALSE,
W2122500316,22,"Outcome Assessment, Health Care",FALSE,
W2122500316,23,"Outcome Assessment, Health Care",FALSE,statistics & numerical data
W2122500316,24,"Quality Assurance, Health Care",FALSE,statistics & numerical data
W2122500316,25,"Quality Assurance, Health Care",FALSE,
W2122500316,26,Washington,FALSE,
W2074743632,1,"Models, Neurological",TRUE,
W2074743632,2,"Neural Networks, Computer",TRUE,
W2074743632,3,"Signal Processing, Computer-Assisted",TRUE,
W2074743632,4,Synapses,TRUE,physiology
W2074743632,5,Synaptic Transmission,TRUE,physiology
W2074743632,6,"Feedback, Physiological",FALSE,
W2074743632,7,Linear Models,FALSE,
W2074743632,8,"Pattern Recognition, Automated",FALSE,
W2074743632,9,Stochastic Processes,FALSE,
W2074743632,10,Synapses,FALSE,
W2074743632,11,Synaptic Transmission,FALSE,
W1759313566,1,Abstracting and Indexing,TRUE,methods
W1759313566,2,"Decision Support Systems, Clinical",TRUE,
W1759313566,3,Diagnosis,TRUE,
W1759313566,4,"Medical Records Systems, Computerized",TRUE,classification
W1759313566,5,Natural Language Processing,TRUE,
W1759313566,6,Abstracting and Indexing,FALSE,
W1759313566,7,Academic Medical Centers,FALSE,
W1759313566,8,Baltimore,FALSE,
W1759313566,9,Humans,FALSE,
W1759313566,10,Internal Medicine,FALSE,
W1759313566,11,"Medical Records Systems, Computerized",FALSE,
W1759313566,12,Predictive Value of Tests,FALSE,
W1759313566,13,Systematized Nomenclature of Medicine,FALSE,
W1551136449,1,Algorithms,TRUE,
W1551136449,2,Artificial Intelligence,TRUE,
W1551136449,3,Information Storage and Retrieval,TRUE,methods
W1551136449,4,MEDLINE,TRUE,
W1551136449,5,Bibliometrics,FALSE,
W1551136449,6,Evidence-Based Medicine,FALSE,
W1551136449,7,Information Storage and Retrieval,FALSE,
W1551136449,8,Internet,FALSE,
W1551136449,9,PubMed,FALSE,
W1977135436,1,"Diagnosis, Computer-Assisted",TRUE,methods
W1977135436,2,Expert Systems,TRUE,
W1977135436,3,"Outcome Assessment, Health Care",TRUE,methods
W1977135436,4,Pneumonia,TRUE,diagnosis
W1977135436,5,Pneumonia,TRUE,mortality
W1977135436,6,Risk Assessment,TRUE,methods
W1977135436,7,Survival Analysis,TRUE,
W1977135436,8,Community-Acquired Infections,FALSE,mortality
W1977135436,9,Community-Acquired Infections,FALSE,diagnosis
