id,which_topic,topic_id,topic,subfield_id,subfield,field,field_id,domain_id,domain
W2885657717,1,T10273,IoT and Edge/Fog Computing,1705,Computer Networks and Communications,Computer Science,17,3,Physical Sciences
W2885657717,2,T10444,Context-Aware Activity Recognition Systems,1707,Computer Vision and Pattern Recognition,Computer Science,17,3,Physical Sciences
W2885657717,3,T10080,Energy Efficient Wireless Sensor Networks,1705,Computer Networks and Communications,Computer Science,17,3,Physical Sciences
W2914720189,1,T10247,Perovskite Materials and Applications,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2914720189,2,T11216,Radiation Detection and Scintillator Technologies,3108,Radiation,Physics and Astronomy,31,3,Physical Sciences
W2914720189,3,T10097,Luminescence Properties of Advanced Materials,2505,Materials Chemistry,Materials Science,25,3,Physical Sciences
W2963666666,1,T11458,Advanced Wireless Communication Technologies,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2963666666,2,T12042,Satellite Communication Systems,2202,Aerospace Engineering,Engineering,22,3,Physical Sciences
W2963666666,3,T10796,Cooperative Communication and Network Coding,1705,Computer Networks and Communications,Computer Science,17,3,Physical Sciences
W2961309955,1,T11737,Advanced Materials and Mechanics,2210,Mechanical Engineering,Engineering,22,3,Physical Sciences
W2961309955,2,T10338,Advanced Sensor and Energy Harvesting Materials,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2961309955,3,T11608,Dielectric materials and actuators,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2910656420,1,T10275,2D Materials and Applications,2505,Materials Chemistry,Materials Science,25,3,Physical Sciences
W2910656420,2,T12046,MXene and MAX Phase Materials,2505,Materials Chemistry,Materials Science,25,3,Physical Sciences
W2910656420,3,T12529,Ga2O3 and related materials,2504,"Electronic, Optical and Magnetic Materials",Materials Science,25,3,Physical Sciences
W2922243917,1,T11966,Silk-based biomaterials and applications,2502,Biomaterials,Materials Science,25,3,Physical Sciences
W2922243917,2,T11737,Advanced Materials and Mechanics,2210,Mechanical Engineering,Engineering,22,3,Physical Sciences
W2922243917,3,T10338,Advanced Sensor and Energy Harvesting Materials,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2921259284,1,T11262,Quantum Mechanics and Non-Hermitian Physics,3107,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,31,3,Physical Sciences
W2921259284,2,T10657,Topological Materials and Phenomena,3107,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,31,3,Physical Sciences
W2921259284,3,T11965,"Quantum, superfluid, helium dynamics",3107,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,31,3,Physical Sciences
W2980226664,1,T11737,Advanced Materials and Mechanics,2210,Mechanical Engineering,Engineering,22,3,Physical Sciences
W2980226664,2,T10338,Advanced Sensor and Energy Harvesting Materials,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2980226664,3,T11608,Dielectric materials and actuators,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2923498555,1,T10196,Pain Mechanisms and Treatments,2737,Physiology,Medicine,27,4,Health Sciences
W2923498555,2,T10238,Spine and Intervertebral Disc Pathology,2734,Pathology and Forensic Medicine,Medicine,27,4,Health Sciences
W2923498555,3,T10084,Musculoskeletal pain and rehabilitation,2736,Pharmacology,Medicine,27,4,Health Sciences
W2996436979,1,T10113,Dental materials and restorations,3505,Orthodontics,Dentistry,35,4,Health Sciences
W2996436979,2,T12439,Dental Research and COVID-19,3500,General Dentistry,Dentistry,35,4,Health Sciences
W2996436979,3,T10536,Endodontics and Root Canal Treatments,3504,Oral Surgery,Dentistry,35,4,Health Sciences
W2952665246,1,T10663,Advanced Battery Technologies Research,2203,Automotive Engineering,Engineering,22,3,Physical Sciences
W2952665246,2,T10808,Electric and Hybrid Vehicle Technologies,2203,Automotive Engineering,Engineering,22,3,Physical Sciences
W2952665246,3,T10409,Fuel Cells and Related Materials,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2912582449,1,T11942,Transportation and Mobility Innovations,2203,Automotive Engineering,Engineering,22,3,Physical Sciences
W2912582449,2,T12306,Urban and Freight Transport Logistics,2215,Building and Construction,Engineering,22,3,Physical Sciences
W2912582449,3,T12392,Sharing Economy and Platforms,1406,Marketing,"Business, Management and Accounting",14,2,Social Sciences
W2980526417,1,T10241,Functional Brain Connectivity Studies,2805,Cognitive Neuroscience,Neuroscience,28,1,Life Sciences
W2980526417,2,T10581,Neural dynamics and brain function,2805,Cognitive Neuroscience,Neuroscience,28,1,Life Sciences
W2980526417,3,T11304,Advanced Neuroimaging Techniques and Applications,2741,"Radiology, Nuclear Medicine and Imaging",Medicine,27,4,Health Sciences
W2995276946,1,T10919,Neurological disorders and treatments,2728,Neurology,Medicine,27,4,Health Sciences
W2995276946,2,T10241,Functional Brain Connectivity Studies,2805,Cognitive Neuroscience,Neuroscience,28,1,Life Sciences
W2995276946,3,T11304,Advanced Neuroimaging Techniques and Applications,2741,"Radiology, Nuclear Medicine and Imaging",Medicine,27,4,Health Sciences
W2990803388,1,T10222,Genomics and Chromatin Dynamics,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2990803388,2,T10123,DNA Repair Mechanisms,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2990803388,3,T11482,RNA modifications and cancer,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2975696187,1,T10083,Graphene research and applications,2505,Materials Chemistry,Materials Science,25,3,Physical Sciences
W2975696187,2,T10382,Quantum and electron transport phenomena,3107,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,31,3,Physical Sciences
W2975696187,3,T10657,Topological Materials and Phenomena,3107,"Atomic and Molecular Physics, and Optics",Physics and Astronomy,31,3,Physical Sciences
W2977047707,1,T11737,Advanced Materials and Mechanics,2210,Mechanical Engineering,Engineering,22,3,Physical Sciences
W2977047707,2,T10338,Advanced Sensor and Energy Harvesting Materials,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2977047707,3,T10810,Polymer composites and self-healing,2507,Polymers and Plastics,Materials Science,25,3,Physical Sciences
W2984998242,1,T10030,Electrocatalysts for Energy Conversion,2105,"Renewable Energy, Sustainability and the Environment",Energy,21,3,Physical Sciences
W2984998242,2,T12240,Nanomaterials for catalytic reactions,1605,Organic Chemistry,Chemistry,16,3,Physical Sciences
W2984998242,3,T10192,Catalytic Processes in Materials Science,2505,Materials Chemistry,Materials Science,25,3,Physical Sciences
W2911645189,1,T10273,IoT and Edge/Fog Computing,1705,Computer Networks and Communications,Computer Science,17,3,Physical Sciences
W2911645189,2,T11478,Caching and Content Delivery,1705,Computer Networks and Communications,Computer Science,17,3,Physical Sciences
W2911645189,3,T10101,Cloud Computing and Resource Management,1710,Information Systems,Computer Science,17,3,Physical Sciences
W2888116641,1,T10878,CRISPR and Genetic Engineering,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2888116641,2,T11491,CAR-T cell therapy research,2730,Oncology,Medicine,27,4,Health Sciences
W2888116641,3,T10613,Virus-based gene therapy research,1311,Genetics,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2991033530,1,T11966,Silk-based biomaterials and applications,2502,Biomaterials,Materials Science,25,3,Physical Sciences
W2991033530,2,T11737,Advanced Materials and Mechanics,2210,Mechanical Engineering,Engineering,22,3,Physical Sciences
W2991033530,3,T10729,Electrospun Nanofibers in Biomedical Applications,2502,Biomaterials,Materials Science,25,3,Physical Sciences
W2915688989,1,T11601,Neuroscience and Neural Engineering,2804,Cellular and Molecular Neuroscience,Neuroscience,28,1,Life Sciences
W2915688989,2,T10660,Conducting polymers and applications,2507,Polymers and Plastics,Materials Science,25,3,Physical Sciences
W2915688989,3,T10502,Advanced Memory and Neural Computing,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2981111681,1,T10663,Advanced Battery Technologies Research,2203,Automotive Engineering,Engineering,22,3,Physical Sciences
W2981111681,2,T10018,Advancements in Battery Materials,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2981111681,3,T10175,Advanced DC-DC Converters,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2921721161,1,T10247,Perovskite Materials and Applications,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2921721161,2,T11996,Random lasers and scattering media,3102,Acoustics and Ultrasonics,Physics and Astronomy,31,3,Physical Sciences
W2921721161,3,T11127,Solid State Laser Technologies,2208,Electrical and Electronic Engineering,Engineering,22,3,Physical Sciences
W2960509435,1,T10063,Nanoparticle-Based Drug Delivery,2502,Biomaterials,Materials Science,25,3,Physical Sciences
W2960509435,2,T12149,Nanocluster Synthesis and Applications,2505,Materials Chemistry,Materials Science,25,3,Physical Sciences
W2960509435,3,T11481,Sulfur Compounds in Biology,1303,Biochemistry,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2917632841,1,T10725,RNA Interference and Gene Delivery,1312,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",13,1,Life Sciences
W2917632841,2,T10782,Nanoplatforms for cancer theranostics,2204,Biomedical Engineering,Engineering,22,3,Physical Sciences
W2917632841,3,T10118,SARS-CoV-2 and COVID-19 Research,2725,Infectious Diseases,Medicine,27,4,Health Sciences
W2945435617,1,T10203,Recommender Systems and Techniques,1710,Information Systems,Computer Science,17,3,Physical Sciences
W2945435617,2,T13702,Machine Learning in Healthcare,1702,Artificial Intelligence,Computer Science,17,3,Physical Sciences
W2945435617,3,T11446,Mobile Health and mHealth Applications,3600,General Health Professions,Health Professions,36,4,Health Sciences
W2996531634,1,T10106,Autism Spectrum Disorder Research,2805,Cognitive Neuroscience,Neuroscience,28,1,Life Sciences
W2996531634,2,T11632,Family and Disability Support Research,3203,Clinical Psychology,Psychology,32,2,Social Sciences
W2996531634,3,T12060,Child Development and Digital Technology,3304,Education,Social Sciences,33,2,Social Sciences
W2938393175,1,T10498,Migraine and Headache Studies,2738,Psychiatry and Mental health,Medicine,27,4,Health Sciences
W2938393175,2,T11541,Neuroendocrine regulation and behavior,3207,Social Psychology,Psychology,32,2,Social Sciences
