id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,1,A5076863392,first,,Yuanwei Liu,,I166337079,1
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,2,A5005000898,middle,,Shuowen Zhang,,I14243506,1
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,3,A5056349361,middle,,Xidong Mu,,I139759216,1
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,4,A5002904166,middle,,Zhiguo Ding,,I28407311,1
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,5,A5033990377,middle,,Robert Schober,,,1
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,6,A5081018704,middle,,Naofal Al‐Dhahir,,I162577319,1
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,7,A5089270885,middle,,Ekram Hossain,,I46247651,1
W4210439023,162,https://doi.org/10.1109/jsac.2022.3145234,IEEE Journal on Selected Areas in Communications,Evolution of NOMA Toward Next Generation Multiple Access (NGMA) for 6G,2022-01-25,FALSE,317,article,journal-article,,8,A5100773343,last,,Xuemin Shen,,I151746483,1
W4213110813,162,https://doi.org/10.1126/scitranslmed.abj8186,Science Translational Medicine,Spatial transcriptomics of dorsal root ganglia identifies molecular signatures of human nociceptors,2022-02-16,FALSE,269,article,journal-article,35171654,1,A5012796115,first,,Diana Tavares‐Ferreira,,I162577319,1
W4213110813,162,https://doi.org/10.1126/scitranslmed.abj8186,Science Translational Medicine,Spatial transcriptomics of dorsal root ganglia identifies molecular signatures of human nociceptors,2022-02-16,FALSE,269,article,journal-article,35171654,2,A5035762137,middle,,Stephanie Shiers,,I162577319,1
W4213110813,162,https://doi.org/10.1126/scitranslmed.abj8186,Science Translational Medicine,Spatial transcriptomics of dorsal root ganglia identifies molecular signatures of human nociceptors,2022-02-16,FALSE,269,article,journal-article,35171654,3,A5084647132,middle,,Pradipta Ray,,I162577319,1
W4213110813,162,https://doi.org/10.1126/scitranslmed.abj8186,Science Translational Medicine,Spatial transcriptomics of dorsal root ganglia identifies molecular signatures of human nociceptors,2022-02-16,FALSE,269,article,journal-article,35171654,4,A5021041423,middle,,Andi Wangzhou,,I162577319,1
W4213110813,162,https://doi.org/10.1126/scitranslmed.abj8186,Science Translational Medicine,Spatial transcriptomics of dorsal root ganglia identifies molecular signatures of human nociceptors,2022-02-16,FALSE,269,article,journal-article,35171654,5,A5072148803,middle,,Vivekanand Jeevakumar,,I162577319,1
