id,which_grant,funder_id,funder_name,award_id
W2914720189,1,F4320321001,National Natural Science Foundation of China,21805111
W2914720189,2,F4320322291,University of Jinan,NA
W2914720189,3,F4320322320,King Abdullah University of Science and Technology,NA
W2914720189,4,F4320337392,"Division of Electrical, Communications and Cyber Systems",ECCS-1350800
W2914720189,5,F4320338074,Government of Shandong Province,NA
W2963666666,1,F4320321001,National Natural Science Foundation of China,61871190
W2963666666,2,F4320321543,China Postdoctoral Science Foundation,2018M640781
W2963666666,3,F4320321543,China Postdoctoral Science Foundation,2019T120731
W2963666666,4,F4320321921,Natural Science Foundation of Guangdong Province,2018B030306005
W2963666666,5,F4320326444,Nova,201806010171
W2963666666,6,F4320332753,Qatar National Research Fund,# NPRP 8-627-2-260
W2961309955,1,F4320306196,Welch Foundation,AT-0029
W2961309955,2,F4320321885,Science and Technology Commission of Shanghai Municipality,16JC1400700
W2961309955,3,F4320337345,Office of Naval Research,N68335-18-C-0368
W2961309955,4,F4320338279,Air Force Office of Scientific Research,FA9550-17-1-0328
W2922243917,1,F4320306076,National Science Foundation,CMMI 1727960
W2922243917,2,F4320321001,National Natural Science Foundation of China,51773094
W2922243917,3,F4320321001,National Natural Science Foundation of China,U1533122
W2922243917,4,F4320321543,China Postdoctoral Science Foundation,2017M620752
W2922243917,5,F4320323710,Donghua University,LK1704
W2922243917,6,F4320323993,Natural Science Foundation of Tianjin City,18JCZDJC36800
W2922243917,7,F4320326859,State Key Laboratory for Modification of Chemical Fibers and Polymer Materials,NA
W2921259284,1,F4320306076,National Science Foundation,PHY-1806227
W2921259284,2,F4320306076,National Science Foundation,PHY-1607611
W2921259284,3,F4320310042,Aspen Center for Physics,NA
W2921259284,4,F4320338279,Air Force Office of Scientific Research,FA9550-16-1-0387
W2921259284,5,F4320338281,Army Research Office,W911NF-17-1-0128
W2980226664,1,F4320338279,Air Force Office of Scientific Research,FA9550-18-1-0566
W2980226664,2,F4320338281,Army Research Office,W911NF1810150
W2923498555,1,F4320309473,Norfolk Southern,CA200263
W2923498555,2,F4320309473,Norfolk Southern,065926
W2923498555,3,F4320332161,National Institutes of Health,AI107067
W2980526417,1,F4320306076,National Science Foundation,GRFP DGE-1143954
W2980526417,2,F4320306183,James S. McDonnell Foundation,Collaborative Activity Award
W2980526417,3,F4320309001,American Psychological Association,Dissertation Research Award
W2980526417,4,F4320337346,National Institute of Mental Health,K01MH104592
W2980526417,5,F4320337359,National Institute of Neurological Disorders and Stroke,R01NS06424
W2995276946,1,F4320309098,Child Neurology Foundation,NA
W2995276946,2,F4320315284,Hope Center for Neurological Disorders,NA
W2995276946,3,F4320322261,Jacobs Foundation,NA
W2995276946,4,F4320332161,National Institutes of Health,NA
W2995276946,5,F4320332884,McDonnell Center for Systems Neuroscience,NA
W2975696187,1,F4320306076,National Science Foundation,DMR 1420451
W2975696187,2,F4320306084,U.S. Department of Energy,46940-DE-SC0010597
W2975696187,3,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",Elemental Strategy Initiative
W2975696187,4,F4320338281,Army Research Office,W911NF-18-1-0416
W2977047707,1,F4320327708,University of Texas at Dallas,NA
W2977047707,2,F4320338279,Air Force Office of Scientific Research,FA9550‐17‐1‐0328
W2984998242,1,F4320321001,National Natural Science Foundation of China,51902339
W2984998242,2,F4320321001,National Natural Science Foundation of China,21908079
W2984998242,3,F4320322296,Jiangnan University,1045210322190170
W2984998242,4,F4320335199,Korea Institute of Energy Technology Evaluation and Planning,20168510011350
W2984998242,5,F4320337393,Division of Chemistry,CHE-1465057
W2915688989,1,F4320310184,Australian National Fabrication Facility,NA
W2915688989,2,F4320334704,Australian Research Council,DE180100215
W2921721161,1,F4320320431,Australian National University,NA
W2917632841,1,F4320337355,National Institute of Allergy and Infectious Diseases,1R21AI140462
W2996531634,1,F4320327708,University of Texas at Dallas,NA
W2915280689,1,F4320306080,Foundation for the National Institutes of Health,R01CA204254
W2915280689,2,F4320306080,Foundation for the National Institutes of Health,R01CA156775
W2915280689,3,F4320306080,Foundation for the National Institutes of Health,R21CA176684
W2915280689,4,F4320306080,Foundation for the National Institutes of Health,R01HL140325
W2915280689,5,F4320323811,Universidad de Las Palmas de Gran Canaria,2016 PhD Training Program for Research Staff
W2915280689,6,F4320324671,"Agencia Canaria de Investigación, Innovación y Sociedad de la Información",ProID2017010164
W2915280689,7,F4320324671,"Agencia Canaria de Investigación, Innovación y Sociedad de la Información","POC 2014-2020, Eje 3 Tema Prioritario 74 (85%)"
W2915280689,8,F4320326262,"Ministerio de Asuntos Económicos y Transformación Digital, Gobierno de España",TEC2017-86722-C4-1-R
W2915280689,9,F4320333065,Seventh Framework Programme,618080
W2944101818,1,F4320320912,"Ministry of Education, Culture, Sports, Science and Technology",NA
W2944101818,2,F4320322030,"Ministry of Science, ICT and Future Planning",NA
W2944101818,3,F4320322120,National Research Foundation of Korea,NA
W2944101818,4,F4320338075,Core Research for Evolutional Science and Technology,JPMJCR15F3
W2920459301,1,F4320306087,Semiconductor Research Corporation,NA
W2981763132,1,F4320332161,National Institutes of Health,U01CA207091
W2929679623,1,F4320321001,National Natural Science Foundation of China,51505061
W2929679623,2,F4320321001,National Natural Science Foundation of China,U1608256
W2951231114,1,F4320321001,National Natural Science Foundation of China,51773094
W2951231114,2,F4320321001,National Natural Science Foundation of China,U1533122
W2951231114,3,F4320323993,Natural Science Foundation of Tianjin City,18JCZDJC36800
W2951231114,4,F4320326859,State Key Laboratory for Modification of Chemical Fibers and Polymer Materials,NA
W2918003334,1,F4320321001,National Natural Science Foundation of China,91648109
W2918003334,2,F4320321640,Ministry of Knowledge Economy,NA
W2918003334,3,F4320335199,Korea Institute of Energy Technology Evaluation and Planning,NA
W2918003334,4,F4320335777,National Key Research and Development Program of China,2017YFB0307001
W2944766566,1,F4320306076,National Science Foundation,ACS-PRF 57627-DNI10
W2944766566,2,F4320306196,Welch Foundation,AT-1989-20190330
W2944766566,3,F4320308129,Cancer Prevention and Research Institute of Texas,RP170752
W2944766566,4,F4320332161,National Institutes of Health,1R21AI140462
W2944766566,5,F4320332454,American Chemical Society Petroleum Research Fund,57627-DNI10
W2944766566,6,F4320337367,Division of Materials Research,DMR1654405
W2952339337,1,F4320332161,National Institutes of Health,NA
W2952339337,2,F4320332180,Defense Advanced Research Projects Agency,NA
W2935748854,1,F4320308129,Cancer Prevention and Research Institute of Texas,RP150164
W2974711806,1,F4320337355,National Institute of Allergy and Infectious Diseases,R01AI116610
W2974711806,2,F4320337357,National Institute of Diabetes and Digestive and Kidney Diseases,K01DK102436
W2971333781,1,F4320322120,National Research Foundation of Korea,2016M3A7B4910426
W2971333781,2,F4320322120,National Research Foundation of Korea,2017R1A2B4006460
W2973216789,1,F4320306080,Foundation for the National Institutes of Health,"CA176684,CA156775, CA204254,"
W2954575746,1,F4320331888,Microelectronics Advanced Research Corporation,NA
W2954575746,2,F4320332180,Defense Advanced Research Projects Agency,NA
W2954575746,3,F4320333016,Stanford Engineering,NA
W2954575746,4,F4320334593,Natural Sciences and Engineering Research Council of Canada,NA
W2954575746,5,F4320337392,"Division of Electrical, Communications and Cyber Systems",1407765
W2954575746,6,F4320337395,Division of Emerging Frontiers in Research and Innovation,1542883
W2954575746,7,F4320337570,Center for Nanoscale Science and Technology,70NANB17H041
W2954575746,8,F4320338279,Air Force Office of Scientific Research,FA9550-14-1-0251
W2954575746,9,F4320338281,Army Research Office,W911NF-15-1-0570
W2981798741,1,F4320306076,National Science Foundation,PLR‐1142518
W2981798741,2,F4320306076,National Science Foundation,OPP‐1744883
W2981798741,3,F4320306076,National Science Foundation,PLR‐1246712
W2981798741,4,F4320332375,Jet Propulsion Laboratory,105393‐281945.02.53.03.15
W2981798741,5,F4320335353,National Science Foundation of Sri Lanka,ACI‐1548562
W2954856236,1,F4320337359,National Institute of Neurological Disorders and Stroke,NA
