id,which_mesh,term,is_major_topic,qualifier_name
W2076145263,1,Melanoma,TRUE,mortality
W2076145263,2,Skin Neoplasms,TRUE,mortality
W2076145263,3,Adolescent,FALSE,
W2076145263,4,Adult,FALSE,
W2076145263,5,Age Factors,FALSE,
W2076145263,6,Aged,FALSE,
W2076145263,7,Ethnic Groups,FALSE,
W2076145263,8,Female,FALSE,
W2076145263,9,Humans,FALSE,
W2076145263,10,Male,FALSE,
W2076145263,11,Melanoma,FALSE,etiology
W2076145263,12,Melanoma,FALSE,
W2076145263,13,Melanoma,FALSE,pathology
W2076145263,14,Middle Aged,FALSE,
W2076145263,15,Neoplasm Metastasis,FALSE,
W2076145263,16,Registries,FALSE,statistics & numerical data
W2076145263,17,Registries,FALSE,
W2076145263,18,SEER Program,FALSE,statistics & numerical data
W2076145263,19,SEER Program,FALSE,
W2076145263,20,Sex Factors,FALSE,
W2076145263,21,Skin Neoplasms,FALSE,etiology
W2076145263,22,Skin Neoplasms,FALSE,pathology
W2076145263,23,Skin Neoplasms,FALSE,
W2076145263,24,Survival Analysis,FALSE,
W2076145263,25,United States,FALSE,epidemiology
W2076145263,26,United States,FALSE,
W2076145263,27,Young Adult,FALSE,
W2095972041,1,Breast Neoplasms,TRUE,diagnostic imaging
W2095972041,2,Breast Neoplasms,TRUE,prevention & control
W2095972041,3,Mammography,TRUE,
W2095972041,4,Preventive Health Services,TRUE,methods
W2095972041,5,"Radiographic Image Interpretation, Computer-Assisted",TRUE,
W2095972041,6,Adult,FALSE,
W2095972041,7,Aged,FALSE,
W2095972041,8,Biopsy,FALSE,
W2095972041,9,Breast Neoplasms,FALSE,economics
W2095972041,10,Breast Neoplasms,FALSE,
W2095972041,11,"Confounding Factors, Epidemiologic",FALSE,
W2095972041,12,Early Detection of Cancer,FALSE,
W2095972041,13,Female,FALSE,
W2095972041,14,Humans,FALSE,
W2095972041,15,Logistic Models,FALSE,
W2095972041,16,Mammography,FALSE,economics
W2095972041,17,Mammography,FALSE,methods
W2095972041,18,Medical Records,FALSE,
W2095972041,19,Middle Aged,FALSE,
W2095972041,20,Odds Ratio,FALSE,
W2095972041,21,Predictive Value of Tests,FALSE,
W2095972041,22,Preventive Health Services,FALSE,standards
W2095972041,23,Preventive Health Services,FALSE,
W2095972041,24,Prognosis,FALSE,
W2095972041,25,Retrospective Studies,FALSE,
W2095972041,26,Risk Factors,FALSE,
W2095972041,27,Sensitivity and Specificity,FALSE,
W2095972041,28,United States,FALSE,
W2124752499,1,Data Mining,TRUE,methods
W2124752499,2,Tissue Array Analysis,TRUE,instrumentation
W2124752499,3,Database Management Systems,FALSE,
W2124752499,4,Humans,FALSE,
W2124752499,5,"Image Processing, Computer-Assisted",FALSE,
W2124752499,6,Information Dissemination,FALSE,
W2124752499,7,Software Design,FALSE,
W2124752499,8,United States,FALSE,
W2143156836,1,Melanoma,TRUE,epidemiology
W2143156836,2,"Practice Patterns, Physicians'",TRUE,statistics & numerical data
W2143156836,3,Skin Neoplasms,TRUE,epidemiology
W2143156836,4,Dermatology,FALSE,
W2143156836,5,Epidemiologic Methods,FALSE,
W2143156836,6,Female,FALSE,
W2143156836,7,Humans,FALSE,
W2143156836,8,Male,FALSE,
W2143156836,9,Melanoma,FALSE,pathology
W2143156836,10,Melanoma,FALSE,prevention & control
W2143156836,11,Melanoma,FALSE,
W2143156836,12,"Practice Patterns, Physicians'",FALSE,
W2143156836,13,Registries,FALSE,
W2143156836,14,Skin Neoplasms,FALSE,pathology
W2143156836,15,Skin Neoplasms,FALSE,prevention & control
W2143156836,16,Skin Neoplasms,FALSE,
W2143156836,17,Surveys and Questionnaires,FALSE,
W2143156836,18,United States,FALSE,epidemiology
W2143156836,19,United States,FALSE,
W2136614665,1,Biometry,TRUE,methods
W2136614665,2,Cystic Fibrosis,TRUE,epidemiology
W2136614665,3,"Data Interpretation, Statistical",TRUE,
W2136614665,4,Proportional Hazards Models,TRUE,
W2136614665,5,Pseudomonas Infections,TRUE,epidemiology
W2136614665,6,Registries,TRUE,statistics & numerical data
W2136614665,7,Regression Analysis,TRUE,
W2136614665,8,Biometry,FALSE,
W2136614665,9,Child,FALSE,
W2136614665,10,Comorbidity,FALSE,
W2136614665,11,Cystic Fibrosis,FALSE,
W2136614665,12,Humans,FALSE,
W2136614665,13,Prevalence,FALSE,
W2136614665,14,Pseudomonas Infections,FALSE,
W2136614665,15,Registries,FALSE,
W2136614665,16,Risk Assessment,FALSE,
W2136614665,17,Risk Factors,FALSE,
W2118172448,1,"Image Processing, Computer-Assisted",TRUE,methods
W2118172448,2,Microscopy,TRUE,methods
W2118172448,3,Algorithms,FALSE,
W2118172448,4,Artificial Intelligence,FALSE,
W2118172448,5,Brain Neoplasms,FALSE,metabolism
W2118172448,6,"Cell Line, Tumor",FALSE,
W2118172448,7,Cell Nucleus,FALSE,metabolism
W2118172448,8,Cluster Analysis,FALSE,
W2118172448,9,Computational Biology,FALSE,methods
W2118172448,10,Densitometry,FALSE,
W2118172448,11,Glioma,FALSE,metabolism
W2118172448,12,Humans,FALSE,
W2118172448,13,"Models, Statistical",FALSE,
W2118172448,14,Optics and Photonics,FALSE,
W155183334,1,"Carcinoma, Renal Cell",TRUE,diagnosis
W155183334,2,"Diagnosis, Computer-Assisted",TRUE,methods
W155183334,3,Kidney Neoplasms,TRUE,diagnosis
W155183334,4,Algorithms,FALSE,
W155183334,5,"Carcinoma, Renal Cell",FALSE,
W155183334,6,"Carcinoma, Renal Cell",FALSE,pathology
W155183334,7,"Diagnosis, Computer-Assisted",FALSE,
W155183334,8,Diagnostic Imaging,FALSE,
W155183334,9,Diagnostic Imaging,FALSE,methods
W155183334,10,Humans,FALSE,
W155183334,11,"Image Processing, Computer-Assisted",FALSE,
W155183334,12,"Image Processing, Computer-Assisted",FALSE,methods
W155183334,13,Kidney Neoplasms,FALSE,
W155183334,14,Kidney Neoplasms,FALSE,pathology
W155183334,15,Magnetic Resonance Imaging,FALSE,methods
W155183334,16,Magnetic Resonance Imaging,FALSE,
W155183334,17,Medical Oncology,FALSE,methods
W155183334,18,Medical Oncology,FALSE,
W155183334,19,"Models, Statistical",FALSE,
W155183334,20,Reproducibility of Results,FALSE,
W155183334,21,"Tomography, X-Ray Computed",FALSE,methods
W155183334,22,"Tomography, X-Ray Computed",FALSE,
W2205627547,1,"Delivery, Obstetric",TRUE,methods
W2205627547,2,Cesarean Section,FALSE,
W2205627547,3,"Delivery, Obstetric",FALSE,
W2205627547,4,Female,FALSE,
W2205627547,5,Humans,FALSE,
W2205627547,6,Pregnancy,FALSE,
W2205627547,7,Risk Factors,FALSE,
W2205627547,8,Vaginal Birth after Cesarean,FALSE,
W2107435951,1,Data Mining,TRUE,
W2107435951,2,"Decision Support Systems, Clinical",TRUE,
W2107435951,3,Electronic Health Records,TRUE,
W2107435951,4,Natural Language Processing,TRUE,
