id,which_mesh,term,is_major_topic,qualifier_name
W2061453480,1,Electronics,TRUE,instrumentation
W2061453480,2,Plastics,TRUE,chemistry
W2061453480,3,Delivery of Health Care,FALSE,
W2061453480,4,Elastomers,FALSE,
W2061453480,5,Elastomers,FALSE,chemistry
W2061453480,6,Electronics,FALSE,
W2061453480,7,Equipment Design,FALSE,
W2061453480,8,Fingers,FALSE,
W2061453480,9,Hot Temperature,FALSE,
W2061453480,10,Humans,FALSE,
W2061453480,11,Infrared Rays,FALSE,
W2061453480,12,Jaw,FALSE,anatomy & histology
W2061453480,13,Jaw,FALSE,
W2061453480,14,"Models, Anatomic",FALSE,
W2061453480,15,Plastics,FALSE,
W2061453480,16,Pliability,FALSE,
W2061453480,17,"Transistors, Electronic",FALSE,
W2157232603,1,DNA Methylation,TRUE,
W2157232603,2,Embryonic Stem Cells,TRUE,metabolism
W2157232603,3,Epigenomics,TRUE,
W2157232603,4,"Gene Expression Regulation, Developmental",TRUE,
W2157232603,5,Animals,FALSE,
W2157232603,6,Cell Differentiation,FALSE,
W2157232603,7,Chromatin,FALSE,
W2157232603,8,Chromatin,FALSE,metabolism
W2157232603,9,CpG Islands,FALSE,
W2157232603,10,Embryonic Stem Cells,FALSE,cytology
W2157232603,11,Embryonic Stem Cells,FALSE,
W2157232603,12,Histones,FALSE,
W2157232603,13,Histones,FALSE,metabolism
W2157232603,14,Humans,FALSE,
W2157232603,15,Methylation,FALSE,
W2157232603,16,Neoplasms,FALSE,
W2157232603,17,Neoplasms,FALSE,genetics
W2157232603,18,"Promoter Regions, Genetic",FALSE,
W2157232603,19,Zebrafish,FALSE,
W2157232603,20,Zebrafish,FALSE,embryology
W2007355570,1,Fluorescent Dyes,TRUE,chemistry
W2007355570,2,Gold,TRUE,chemistry
W2007355570,3,Metal Nanoparticles,TRUE,chemistry
W2007355570,4,Animals,FALSE,
W2007355570,5,Biological Availability,FALSE,
W2007355570,6,Breast Neoplasms,FALSE,diagnosis
W2007355570,7,"Disease Models, Animal",FALSE,
W2007355570,8,Drug Delivery Systems,FALSE,
