id,which_mesh,term,is_major_topic,qualifier_name
W2961309955,1,Artificial Organs,TRUE,
W2961309955,2,Carbon Fiber,TRUE,
W2961309955,3,Muscle Contraction,TRUE,
W2961309955,4,"Muscle Fibers, Skeletal",TRUE,
W2961309955,5,"Nanotubes, Carbon",FALSE,
W2961309955,6,Tensile Strength,FALSE,
W2923498555,1,Electrophysiological Phenomena,TRUE,physiology
W2923498555,2,"Ganglia, Spinal",TRUE,physiopathology
W2923498555,3,Neuralgia,TRUE,physiopathology
W2923498555,4,Neuralgia,TRUE,genetics
W2923498555,5,Transcriptome,TRUE,physiology
W2923498555,6,"Cells, Cultured",FALSE,
W2923498555,7,Electrophysiological Phenomena,FALSE,
W2923498555,8,Female,FALSE,
W2923498555,9,"Ganglia, Spinal",FALSE,
W2923498555,10,Humans,FALSE,
W2923498555,11,Male,FALSE,
W2923498555,12,Neuralgia,FALSE,
W2923498555,13,Prospective Studies,FALSE,
W2923498555,14,Retrospective Studies,FALSE,
W2923498555,15,Transcriptome,FALSE,
W2996436979,1,Dental Impression Technique,TRUE,
W2996436979,2,"Models, Dental",TRUE,
W2996436979,3,Computer-Aided Design,FALSE,
W2996436979,4,Dental Arch,FALSE,
W2996436979,5,"Imaging, Three-Dimensional",FALSE,
W2980526417,1,Brain,TRUE,physiology
W2980526417,2,Brain,FALSE,
W2980526417,3,Brain Mapping,FALSE,methods
W2980526417,4,Brain Mapping,FALSE,
W2980526417,5,Humans,FALSE,
W2980526417,6,Magnetic Resonance Imaging,FALSE,
W2980526417,7,Neural Pathways,FALSE,physiology
W2980526417,8,Neural Pathways,FALSE,
W2995276946,1,Basal Ganglia,TRUE,diagnostic imaging
W2995276946,2,Nerve Net,TRUE,diagnostic imaging
W2995276946,3,Thalamus,TRUE,diagnostic imaging
W2995276946,4,Adult,FALSE,
W2995276946,5,Female,FALSE,
W2995276946,6,Humans,FALSE,
W2995276946,7,Magnetic Resonance Imaging,FALSE,methods
W2995276946,8,Male,FALSE,
W2995276946,9,Young Adult,FALSE,
W2990803388,1,Cell Cycle Proteins,TRUE,chemistry
W2990803388,2,Cell Cycle Proteins,TRUE,metabolism
W2990803388,3,DNA-Binding Proteins,TRUE,chemistry
W2990803388,4,DNA-Binding Proteins,TRUE,metabolism
W2990803388,5,High Mobility Group Proteins,TRUE,chemistry
W2990803388,6,High Mobility Group Proteins,TRUE,metabolism
W2990803388,7,Nucleosomes,TRUE,metabolism
W2990803388,8,Nucleosomes,TRUE,chemistry
W2990803388,9,Transcription Factors,TRUE,chemistry
W2990803388,10,Transcription Factors,TRUE,metabolism
W2990803388,11,Transcriptional Elongation Factors,TRUE,chemistry
W2990803388,12,Transcriptional Elongation Factors,TRUE,metabolism
W2990803388,13,Cell Cycle Proteins,FALSE,
W2990803388,14,Cryoelectron Microscopy,FALSE,
W2990803388,15,DNA,FALSE,chemistry
W2990803388,16,DNA,FALSE,metabolism
W2990803388,17,DNA,FALSE,
W2990803388,18,DNA-Binding Proteins,FALSE,
W2990803388,19,High Mobility Group Proteins,FALSE,
W2990803388,20,Histones,FALSE,chemistry
W2990803388,21,Histones,FALSE,metabolism
W2990803388,22,Histones,FALSE,
W2990803388,23,Humans,FALSE,
W2990803388,24,"Models, Molecular",FALSE,
W2990803388,25,Nucleosomes,FALSE,
W2990803388,26,"Protein Structure, Quaternary",FALSE,
W2990803388,27,"Protein Structure, Tertiary",FALSE,
W2990803388,28,Transcription Factors,FALSE,
W2990803388,29,Transcriptional Elongation Factors,FALSE,
W2888116641,1,"DNA, Complementary",TRUE,genetics
W2888116641,2,Gene Editing,TRUE,methods
W2888116641,3,Interleukin Receptor Common gamma Subunit,TRUE,genetics
W2888116641,4,Animals,FALSE,
W2888116641,5,"Antigens, CD34",FALSE,metabolism
W2888116641,6,CRISPR-Cas Systems,FALSE,genetics
W2888116641,7,Cell Line,FALSE,
W2888116641,8,"Codon, Initiator",FALSE,genetics
W2888116641,9,Dependovirus,FALSE,
W2888116641,10,Exons,FALSE,genetics
W2888116641,11,Fetal Blood,FALSE,cytology
W2888116641,12,Genetic Vectors,FALSE,genetics
W2888116641,13,Healthy Volunteers,FALSE,
W2888116641,14,Hematopoietic Stem Cell Transplantation,FALSE,
W2888116641,15,Hematopoietic Stem Cells,FALSE,metabolism
W2888116641,16,Humans,FALSE,
W2888116641,17,Male,FALSE,
W2888116641,18,Mice,FALSE,
W2888116641,19,Mutation,FALSE,
W2888116641,20,Parvovirinae,FALSE,genetics
W2888116641,21,Primary Cell Culture,FALSE,
W2888116641,22,Time Factors,FALSE,
W2888116641,23,"Transduction, Genetic",FALSE,methods
W2888116641,24,Transplantation Chimera,FALSE,genetics
W2888116641,25,"Transplantation, Heterologous",FALSE,methods
W2888116641,26,X-Linked Combined Immunodeficiency Diseases,FALSE,genetics
W2960509435,1,Glutathione,TRUE,metabolism
W2960509435,2,Liver,TRUE,metabolism
W2960509435,3,Nanoparticles,TRUE,metabolism
W2960509435,4,Animals,FALSE,
W2960509435,5,Biological Transport,FALSE,
W2960509435,6,Biotransformation,FALSE,
W2960509435,7,Drug Delivery Systems,FALSE,
W2960509435,8,Glutathione,FALSE,
W2960509435,9,Hepatocytes,FALSE,metabolism
W2960509435,10,Hepatocytes,FALSE,
W2960509435,11,Humans,FALSE,
W2960509435,12,"Inactivation, Metabolic",FALSE,
W2960509435,13,Liver,FALSE,
W2960509435,14,MCF-7 Cells,FALSE,
W2960509435,15,"Mice, Inbred BALB C",FALSE,
W2960509435,16,Nanoparticles,FALSE,
W2917632841,1,Nanoparticles,TRUE,chemistry
W2917632841,2,Protein Conformation,TRUE,
W2917632841,3,Vaccines,TRUE,chemistry
W2917632841,4,Zeolites,TRUE,chemistry
W2917632841,5,Adsorption,FALSE,
W2917632841,6,Animals,FALSE,
W2917632841,7,Biocompatible Materials,FALSE,
W2917632841,8,Biocompatible Materials,FALSE,chemistry
W2917632841,9,Containment of Biohazards,FALSE,
W2917632841,10,Genetic Vectors,FALSE,
W2917632841,11,Genetic Vectors,FALSE,chemistry
W2917632841,12,Humans,FALSE,
W2917632841,13,Imidazoles,FALSE,chemistry
W2917632841,14,Imidazoles,FALSE,
W2917632841,15,Immunoassay,FALSE,
W2917632841,16,Mice,FALSE,
W2917632841,17,Nanoparticles,FALSE,
W2917632841,18,Vaccines,FALSE,immunology
W2917632841,19,Vaccines,FALSE,
W2917632841,20,Viruses,FALSE,
W2917632841,21,Viruses,FALSE,chemistry
W2917632841,22,Viruses,FALSE,genetics
W2917632841,23,Zeolites,FALSE,
W2996531634,1,Autism Spectrum Disorder,TRUE,
W2996531634,2,Autistic Disorder,TRUE,
W2996531634,3,Adult,FALSE,
W2996531634,4,Case-Control Studies,FALSE,
W2996531634,5,Communication,FALSE,
W2996531634,6,Humans,FALSE,
W2996531634,7,Social Interaction,FALSE,
W2938393175,1,Calcitonin Gene-Related Peptide,TRUE,pharmacology
W2938393175,2,Calcitonin Gene-Related Peptide,TRUE,metabolism
W2938393175,3,Dura Mater,TRUE,metabolism
W2938393175,4,Dura Mater,TRUE,drug effects
W2938393175,5,Migraine Disorders,TRUE,metabolism
W2938393175,6,Animals,FALSE,
W2938393175,7,Calcitonin Gene-Related Peptide,FALSE,
W2938393175,8,"Disease Models, Animal",FALSE,
W2938393175,9,Dura Mater,FALSE,
W2938393175,10,Female,FALSE,
W2938393175,11,Hyperalgesia,FALSE,physiopathology
W2938393175,12,Hyperalgesia,FALSE,metabolism
W2938393175,13,Hyperalgesia,FALSE,chemically induced
W2938393175,14,Hyperalgesia,FALSE,
W2938393175,15,Male,FALSE,
W2938393175,16,Mice,FALSE,
W2938393175,17,"Mice, Inbred ICR",FALSE,
W2938393175,18,Migraine Disorders,FALSE,
W2938393175,19,Migraine Disorders,FALSE,physiopathology
W2938393175,20,Rats,FALSE,
W2938393175,21,"Rats, Sprague-Dawley",FALSE,
W2938393175,22,Sex Characteristics,FALSE,
W2915280689,1,Deep Learning,TRUE,
W2915280689,2,Glioblastoma,TRUE,diagnostic imaging
W2915280689,3,Algorithms,FALSE,
W2915280689,4,Brain,FALSE,diagnostic imaging
W2915280689,5,Brain,FALSE,
W2915280689,6,Computational Biology,FALSE,
W2915280689,7,Glioblastoma,FALSE,
W2915280689,8,Humans,FALSE,
W2915280689,9,"Image Processing, Computer-Assisted",FALSE,
W2915280689,10,Precision Medicine,FALSE,
W2915280689,11,Support Vector Machine,FALSE,
W2981763132,1,Brain Neoplasms,TRUE,diagnostic imaging
W2981763132,2,Brain Neoplasms,TRUE,genetics
W2981763132,3,Deep Learning,TRUE,
W2981763132,4,Glioma,TRUE,genetics
W2981763132,5,Glioma,TRUE,diagnostic imaging
W2981763132,6,Isocitrate Dehydrogenase,TRUE,genetics
W2981763132,7,Magnetic Resonance Imaging,TRUE,
W2981763132,8,Brain Neoplasms,FALSE,
W2981763132,9,Female,FALSE,
W2981763132,10,Glioma,FALSE,
W2981763132,11,Humans,FALSE,
W2981763132,12,Isocitrate Dehydrogenase,FALSE,
W2981763132,13,Male,FALSE,
W2981763132,14,Middle Aged,FALSE,
W2981763132,15,Sensitivity and Specificity,FALSE,
W2952339337,1,Motor Cortex,TRUE,physiology
W2952339337,2,Neuronal Plasticity,TRUE,physiology
W2952339337,3,Norepinephrine,TRUE,metabolism
W2952339337,4,Serotonin,TRUE,metabolism
W2952339337,5,Vagus Nerve Stimulation,TRUE,
W2952339337,6,Animals,FALSE,
W2952339337,7,Female,FALSE,
W2952339337,8,Motor Cortex,FALSE,
W2952339337,9,Movement,FALSE,physiology
W2952339337,10,Movement,FALSE,
W2952339337,11,Neuronal Plasticity,FALSE,
W2952339337,12,Norepinephrine,FALSE,
W2952339337,13,Rats,FALSE,
W2952339337,14,"Rats, Sprague-Dawley",FALSE,
W2952339337,15,Serotonin,FALSE,
W2935748854,1,Bone Neoplasms,TRUE,diagnosis
W2935748854,2,Deep Learning,TRUE,
W2935748854,3,"Image Interpretation, Computer-Assisted",TRUE,methods
W2935748854,4,Osteosarcoma,TRUE,diagnosis
W2935748854,5,Support Vector Machine,TRUE,
W2935748854,6,Bone Neoplasms,FALSE,pathology
W2935748854,7,Bone Neoplasms,FALSE,
W2935748854,8,Bone and Bones,FALSE,
W2935748854,9,Bone and Bones,FALSE,pathology
W2935748854,10,Datasets as Topic,FALSE,
W2935748854,11,Humans,FALSE,
W2935748854,12,"Image Interpretation, Computer-Assisted",FALSE,
W2935748854,13,Necrosis,FALSE,pathology
W2935748854,14,Necrosis,FALSE,
W2935748854,15,Osteosarcoma,FALSE,pathology
W2935748854,16,Osteosarcoma,FALSE,
W2935748854,17,ROC Curve,FALSE,
W2935748854,18,Reproducibility of Results,FALSE,
W2935748854,19,Software,FALSE,
W2974711806,1,Anti-Bacterial Agents,TRUE,pharmacology
W2974711806,2,CRISPR-Associated Protein 9,TRUE,
W2974711806,3,CRISPR-Cas Systems,TRUE,
W2974711806,4,"Drug Resistance, Multiple, Bacterial",TRUE,genetics
W2974711806,5,Enterococcaceae,TRUE,genetics
W2974711806,6,Gene Editing,TRUE,methods
W2974711806,7,Animals,FALSE,
W2974711806,8,Anti-Bacterial Agents,FALSE,
W2974711806,9,"Drug Resistance, Multiple, Bacterial",FALSE,
W2974711806,10,Enterococcaceae,FALSE,drug effects
W2974711806,11,Enterococcaceae,FALSE,
W2974711806,12,Enterococcus faecalis,FALSE,genetics
W2974711806,13,Enterococcus faecalis,FALSE,drug effects
W2974711806,14,Enterococcus faecalis,FALSE,
W2974711806,15,Gene Editing,FALSE,
W2974711806,16,"Genes, Bacterial",FALSE,genetics
W2974711806,17,"Genes, Bacterial",FALSE,
W2974711806,18,Gram-Positive Bacterial Infections,FALSE,
W2974711806,19,Gram-Positive Bacterial Infections,FALSE,microbiology
W2974711806,20,Gram-Positive Bacterial Infections,FALSE,drug therapy
W2974711806,21,Mice,FALSE,
W2971333781,1,Disulfides,TRUE,chemistry
W2971333781,2,Infrared Rays,TRUE,
