id,which_mesh,term,is_major_topic,qualifier_name
W1962528201,1,Figural Aftereffect,TRUE,physiology
W1962528201,2,Form Perception,TRUE,physiology
W1962528201,3,"Recognition, Psychology",TRUE,physiology
W1962528201,4,"Adaptation, Physiological",FALSE,
W1962528201,5,"Adaptation, Physiological",FALSE,physiology
W1962528201,6,Adult,FALSE,
W1962528201,7,Computer Simulation,FALSE,
W1962528201,8,Data Display,FALSE,
W1962528201,9,Face,FALSE,
W1962528201,10,Female,FALSE,
W1962528201,11,Figural Aftereffect,FALSE,
W1962528201,12,Form Perception,FALSE,
W1962528201,13,Humans,FALSE,
W1962528201,14,Male,FALSE,
W1962528201,15,"Pattern Recognition, Visual",FALSE,physiology
W1962528201,16,"Pattern Recognition, Visual",FALSE,
W1962528201,17,Photic Stimulation,FALSE,instrumentation
W1962528201,18,Photic Stimulation,FALSE,
W1962528201,19,Photic Stimulation,FALSE,methods
W1962528201,20,"Recognition, Psychology",FALSE,
W1830651255,1,Auditory Cortex,TRUE,physiology
W1830651255,2,Auditory Cortex,TRUE,cytology
W1830651255,3,"Evoked Potentials, Auditory",TRUE,physiology
W1830651255,4,Neuronal Plasticity,TRUE,physiology
W1830651255,5,Acoustic Stimulation,FALSE,
W1830651255,6,Animals,FALSE,
W1830651255,7,Auditory Cortex,FALSE,
W1830651255,8,Brain Mapping,FALSE,
W1830651255,9,Electric Stimulation,FALSE,
W1830651255,10,"Electrodes, Implanted",FALSE,
W1830651255,11,Electrophysiology,FALSE,
W1830651255,12,"Evoked Potentials, Auditory",FALSE,
W1830651255,13,Neuronal Plasticity,FALSE,
W1830651255,14,Rats,FALSE,
W1830651255,15,Reaction Time,FALSE,physiology
W1830651255,16,Reaction Time,FALSE,
W2284858398,1,Acetaminophen,TRUE,analogs & derivatives
W2284858398,2,Blood Glucose,TRUE,metabolism
W2284858398,3,Citric Acid Cycle,TRUE,
W2284858398,4,Gluconeogenesis,TRUE,
W2284858398,5,Glucose,TRUE,metabolism
W2284858398,6,Glutamine,TRUE,analogs & derivatives
W2284858398,7,Liver,TRUE,metabolism
W2284858398,8,Acetaminophen,FALSE,
W2284858398,9,Acetaminophen,FALSE,urine
W2284858398,10,Adult,FALSE,
W2284858398,11,Blood Glucose,FALSE,
W2284858398,12,Carbon Isotopes,FALSE,
W2284858398,13,Deuterium,FALSE,
W2284858398,14,Female,FALSE,
W2284858398,15,Glucose,FALSE,
W2284858398,16,Glutamine,FALSE,urine
W2284858398,17,Glutamine,FALSE,
W2284858398,18,Humans,FALSE,
W2284858398,19,Hydrogen,FALSE,
W2284858398,20,Kinetics,FALSE,
W2284858398,21,Liver,FALSE,
W2284858398,22,Liver Glycogen,FALSE,metabolism
W2284858398,23,Liver Glycogen,FALSE,
W2284858398,24,Magnetic Resonance Spectroscopy,FALSE,
W2284858398,25,Male,FALSE,
W2284858398,26,"Models, Biological",FALSE,
W2284858398,27,Phosphoenolpyruvate,FALSE,metabolism
W2284858398,28,Phosphoenolpyruvate,FALSE,
W2284858398,29,Propionates,FALSE,metabolism
W2284858398,30,Propionates,FALSE,
W2284858398,31,Reference Values,FALSE,
W2284858398,32,Time Factors,FALSE,
W2284858398,33,Water,FALSE,metabolism
W2284858398,34,Water,FALSE,
W2135747955,1,3-Oxo-5-alpha-Steroid 4-Dehydrogenase,TRUE,metabolism
W2135747955,2,Penis,TRUE,embryology
W2135747955,3,Penis,TRUE,metabolism
W2135747955,4,"Receptors, Androgen",TRUE,metabolism
W2135747955,5,Urethra,TRUE,metabolism
W2135747955,6,Urethra,TRUE,embryology
W2135747955,7,3-Oxo-5-alpha-Steroid 4-Dehydrogenase,FALSE,
W2135747955,8,Embryonic and Fetal Development,FALSE,
W2135747955,9,Humans,FALSE,
W2135747955,10,Male,FALSE,
W2135747955,11,Penis,FALSE,
W2135747955,12,"Receptors, Androgen",FALSE,
W2135747955,13,Tissue Distribution,FALSE,
W2135747955,14,Urethra,FALSE,
W2001252210,1,Frontal Lobe,TRUE,pathology
W2001252210,2,"Head Injuries, Closed",TRUE,psychology
W2001252210,3,Language Development,TRUE,
W2001252210,4,Neuronal Plasticity,TRUE,
W2001252210,5,Adolescent,FALSE,
W2001252210,6,Age Factors,FALSE,
W2001252210,7,Case-Control Studies,FALSE,
W2001252210,8,Child,FALSE,
W2001252210,9,"Child, Preschool",FALSE,
W2001252210,10,Cross-Sectional Studies,FALSE,
W2001252210,11,"Dominance, Cerebral",FALSE,
W2001252210,12,Female,FALSE,
W2001252210,13,Follow-Up Studies,FALSE,
W2001252210,14,Frontal Lobe,FALSE,
W2001252210,15,"Head Injuries, Closed",FALSE,
W2001252210,16,Humans,FALSE,
W2001252210,17,Male,FALSE,
W2001252210,18,Regression Analysis,FALSE,
W2001252210,19,Trauma Severity Indices,FALSE,
W2001252210,20,Word Association Tests,FALSE,
W2614534523,1,Cerebellum,TRUE,metabolism
W2614534523,2,DNA-Binding Proteins,TRUE,metabolism
W2614534523,3,I-kappa B Proteins,TRUE,
W2614534523,4,NF-kappa B,TRUE,metabolism
W2614534523,5,Neurons,TRUE,metabolism
W2614534523,6,Animals,FALSE,
W2614534523,7,Antioxidants,FALSE,pharmacology
W2614534523,8,Antioxidants,FALSE,
W2614534523,9,Apoptosis,FALSE,drug effects
W2614534523,10,Apoptosis,FALSE,
W2614534523,11,Cell Death,FALSE,
W2614534523,12,Cell Survival,FALSE,drug effects
W2614534523,13,Cell Survival,FALSE,physiology
W2614534523,14,Cell Survival,FALSE,
W2614534523,15,"Cells, Cultured",FALSE,
W2614534523,16,Cerebellum,FALSE,cytology
W2614534523,17,Cerebellum,FALSE,
W2614534523,18,Cerebellum,FALSE,drug effects
W2614534523,19,DNA,FALSE,
W2614534523,20,DNA,FALSE,metabolism
W2614534523,21,DNA-Binding Proteins,FALSE,
W2614534523,22,DNA-Binding Proteins,FALSE,biosynthesis
W2614534523,23,DNA-Binding Proteins,FALSE,pharmacology
W2614534523,24,NF-KappaB Inhibitor alpha,FALSE,
W2614534523,25,NF-kappa B,FALSE,biosynthesis
W2614534523,26,NF-kappa B,FALSE,pharmacology
W2614534523,27,NF-kappa B,FALSE,
W2614534523,28,NF-kappa B,FALSE,antagonists & inhibitors
W2614534523,29,Neurons,FALSE,cytology
W2614534523,30,Neurons,FALSE,drug effects
W2614534523,31,Neurons,FALSE,
W2614534523,32,Peptides,FALSE,pharmacology
W2614534523,33,Peptides,FALSE,
W2614534523,34,Phosphorylation,FALSE,drug effects
W2614534523,35,Phosphorylation,FALSE,
W2614534523,36,Potassium,FALSE,metabolism
W2614534523,37,Potassium,FALSE,
W2614534523,38,Protease Inhibitors,FALSE,pharmacology
W2614534523,39,Protease Inhibitors,FALSE,
W2614534523,40,Protein Transport,FALSE,drug effects
W2614534523,41,Protein Transport,FALSE,
W2614534523,42,Rats,FALSE,
W2614534523,43,Transcription Factor RelA,FALSE,
W2075676858,1,Aging,TRUE,psychology
W2075676858,2,Face,TRUE,
W2075676858,3,Interpersonal Relations,TRUE,
W2075676858,4,Mental Recall,TRUE,
W2075676858,5,"Retention, Psychology",TRUE,
W2075676858,6,Visual Perception,TRUE,
W2075676858,7,Adolescent,FALSE,
W2075676858,8,Adult,FALSE,
W2075676858,9,Aged,FALSE,
W2075676858,10,Aging,FALSE,
W2075676858,11,Female,FALSE,
W2075676858,12,Humans,FALSE,
W2075676858,13,Male,FALSE,
W2075676858,14,Middle Aged,FALSE,
W2075676858,15,Self Efficacy,FALSE,
W2075676858,16,Social Environment,FALSE,
W2084457874,1,Frontal Lobe,TRUE,cytology
W2084457874,2,Neural Pathways,TRUE,cytology
W2084457874,3,Neurons,TRUE,cytology
W2084457874,4,Thalamus,TRUE,cytology
W2084457874,5,Amidines,FALSE,
W2084457874,6,Animals,FALSE,
W2084457874,7,Axonal Transport,FALSE,
W2084457874,8,Axonal Transport,FALSE,physiology
W2084457874,9,Dextrans,FALSE,
W2084457874,10,Fluorescent Dyes,FALSE,
W2084457874,11,Frontal Lobe,FALSE,physiology
W2084457874,12,Frontal Lobe,FALSE,
W2084457874,13,Motor Cortex,FALSE,physiology
W2084457874,14,Motor Cortex,FALSE,cytology
W2084457874,15,Motor Cortex,FALSE,
W2084457874,16,Neural Pathways,FALSE,physiology
W2084457874,17,Neural Pathways,FALSE,
W2084457874,18,Neurons,FALSE,physiology
W2084457874,19,Neurons,FALSE,
W2084457874,20,Prefrontal Cortex,FALSE,physiology
W2084457874,21,Prefrontal Cortex,FALSE,cytology
W2084457874,22,Prefrontal Cortex,FALSE,
W2084457874,23,Rats,FALSE,
W2084457874,24,"Rats, Sprague-Dawley",FALSE,
W2084457874,25,Rhodamines,FALSE,
W2084457874,26,Thalamus,FALSE,
