id,abstract_len,doi,jrnl,title,pub_date,retracted,cite_count,pub_type,pub_type_crossref,pmid,which_athr,athr_id,athr_pos,raw_affl,athr_name,inst,inst_id,which_affl
W2073632899,92,https://doi.org/10.1126/science.1104276,Science,Multifunctional Carbon Nanotube Yarns by Downsizing an Ancient Technology,2004-11-18,FALSE,1667,article,journal-article,15550667,1,A5100400635,first,,Mei Zhang,,I162577319,1
W2073632899,92,https://doi.org/10.1126/science.1104276,Science,Multifunctional Carbon Nanotube Yarns by Downsizing an Ancient Technology,2004-11-18,FALSE,1667,article,journal-article,15550667,1,A5100400635,first,,Mei Zhang,,I1292875679,2
W2073632899,92,https://doi.org/10.1126/science.1104276,Science,Multifunctional Carbon Nanotube Yarns by Downsizing an Ancient Technology,2004-11-18,FALSE,1667,article,journal-article,15550667,2,A5035723903,middle,,K. R. Atkinson,,I1292875679,1
W2073632899,92,https://doi.org/10.1126/science.1104276,Science,Multifunctional Carbon Nanotube Yarns by Downsizing an Ancient Technology,2004-11-18,FALSE,1667,article,journal-article,15550667,2,A5035723903,middle,,K. R. Atkinson,,I162577319,2
W2073632899,92,https://doi.org/10.1126/science.1104276,Science,Multifunctional Carbon Nanotube Yarns by Downsizing an Ancient Technology,2004-11-18,FALSE,1667,article,journal-article,15550667,3,A5007837550,last,,Ray H. Baughman,,I162577319,1
W2073632899,92,https://doi.org/10.1126/science.1104276,Science,Multifunctional Carbon Nanotube Yarns by Downsizing an Ancient Technology,2004-11-18,FALSE,1667,article,journal-article,15550667,3,A5007837550,last,,Ray H. Baughman,,I1292875679,2
W2069052020,111,https://doi.org/10.1021/cm049669l,Chemistry of Materials,Multicolored Electrochromism in Polymers: Structures and Devices,2004-07-20,FALSE,784,article,journal-article,,1,A5080235080,first,,Avni A. Argun,,I162577319,1
W2069052020,111,https://doi.org/10.1021/cm049669l,Chemistry of Materials,Multicolored Electrochromism in Polymers: Structures and Devices,2004-07-20,FALSE,784,article,journal-article,,1,A5080235080,first,,Avni A. Argun,,I79576946,2
W2069052020,111,https://doi.org/10.1021/cm049669l,Chemistry of Materials,Multicolored Electrochromism in Polymers: Structures and Devices,2004-07-20,FALSE,784,article,journal-article,,1,A5080235080,first,,Avni A. Argun,,I33213144,3
W2069052020,111,https://doi.org/10.1021/cm049669l,Chemistry of Materials,Multicolored Electrochromism in Polymers: Structures and Devices,2004-07-20,FALSE,784,article,journal-article,,2,A5054609017,middle,,Pierre‐Henri Aubert,,I162577319,1
W2069052020,111,https://doi.org/10.1021/cm049669l,Chemistry of Materials,Multicolored Electrochromism in Polymers: Structures and Devices,2004-07-20,FALSE,784,article,journal-article,,2,A5054609017,middle,,Pierre‐Henri Aubert,,I33213144,2
W2069052020,111,https://doi.org/10.1021/cm049669l,Chemistry of Materials,Multicolored Electrochromism in Polymers: Structures and Devices,2004-07-20,FALSE,784,article,journal-article,,2,A5054609017,middle,,Pierre‐Henri Aubert,,I79576946,3
W2069052020,111,https://doi.org/10.1021/cm049669l,Chemistry of Materials,Multicolored Electrochromism in Polymers: Structures and Devices,2004-07-20,FALSE,784,article,journal-article,,3,A5004034385,middle,,Barry C. Thompson,,I162577319,1
